FileName	ModelName	Counter	AverageLoss	DH_Mean_NoPunct	DH_Sigma_NoPunct	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	Dependency
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.25853	0.09715649	-0.4079051	0.05587994	acl
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.9794133	0.033920586	1.5717713	0.04902228	advcl
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.2231041	-0.03721187	0.10059227	0.041779507	advmod
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.260308	0.02700805	-3.1430821	-0.015229507	amod
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-5.4143395	0.29483855	-1.8075964	0.13220689	appos
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.1103818	0.081884265	0.08337941	-0.041153602	aux
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.9429648	0.05640953	1.9121233	0.011518923	case
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.6988845	0.12875716	3.368621	-0.07625161	cc
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.47143	0.10788447	1.896854	0.099041715	ccomp
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.36979973	0.0121446345	0.5074208	0.07042271	compound
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-6.3720436	0.23497514	1.676138	-0.07055216	conj
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.29935494	0.067409314	0.2537979	-0.01832609	cop
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.8809488	0.054997377	2.672242	0.19778517	csubj
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	7.390273	0.20000048	-1.0670851	0.02033453	det
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.0503238	0.10465429	0.14953256	0.14050506	expl
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-5.627416	0.17577139	-5.8602705	0.35862213	fixed
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-5.7392316	0.21948992	-6.5994697	0.33023116	flat
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.71289974	0.122743376	-0.007099584	0.054613534	iobj
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.9279106	0.06290169	1.0182688	0.022640213	mark
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.3156097	-0.032577306	-1.3577853	-0.026386743	nmod
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.3761634	-0.031982087	0.8042398	-0.01906087	nsubj
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.7572093	0.064972706	-2.9918473	0.019866157	nummod
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.40663773	-0.041394267	0.23517168	0.05765861	obj
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.14921348	-0.005052983	0.4247494	-0.04233657	obl
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.5444726	-0.016021697	2.7316146	-0.059761513	parataxis
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.000448665	1.018125	0.024572939	1.0044259	punct
8352231	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.6951275	0.117772564	0.37397087	0.07245711	xcomp
