FileName	ModelName	Counter	AverageLoss	DH_Mean_NoPunct	DH_Sigma_NoPunct	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	Dependency
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-4.3818417	0.40322068	2.440611	0.5248095	acl
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.58921117	0.107127026	2.0206988	0.14306116	advcl
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.2452238	0.02559102	-0.8882328	0.039148465	advmod
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.5354968	0.020803474	-3.6489952	0.1323931	amod
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-4.2894278	0.40979493	0.95730615	0.3561025	appos
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.49029326	0.05879378	-2.5747244	0.10176	aux
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.7887864	0.02532653	0.29914	0.126521	case
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	5.5397954	0.3766348	4.162938	0.3416564	cc
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-4.054095	0.35853943	1.607363	0.2641567	ccomp
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-5.914448	0.36438146	2.8413153	0.15852153	conj
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.0779265	0.08758798	-1.2055728	0.055365577	cop
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.55692285	0.73706996	0.0722725	0.93603945	csubj
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.699917	0.14360961	-2.2167845	0.11644757	det
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.1978445	0.09791372	-2.2444162	0.10495138	expl
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.2692692	0.5487171	0.014544057	0.9680417	fixed
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.83737606	0.9334084	-0.016841646	1.0131633	flat
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.6036633	0.14209533	-1.1786095	0.109741755	iobj
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.981483	0.29811558	3.6932912	0.24804665	mark
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.3793104	0.0331071	-0.9036963	0.07852301	nmod
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.8386748	0.032741826	0.094189346	0.02747068	nsubj
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.9200883	0.3109598	0.5381809	0.6935343	nummod
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.4061334	0.036426157	-0.47934562	0.02689875	obj
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.6187962	0.04909817	0.109586395	0.040217143	obl
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.018717296	1.0133383	0.009649121	0.9932554	punct
7423274	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.5135782	0.18284544	0.6797212	0.14262064	xcomp
