FileName	ModelName	Counter	AverageLoss	DH_Mean_NoPunct	DH_Sigma_NoPunct	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	Dependency
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.009505862	0.12624393	0.19173223	0.21954772	acl
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.18985735	0.15052095	1.1400244	0.18520099	advcl
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.5893354	0.112695165	-0.418451	0.11918658	advmod
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	5.0597835	0.3971144	-2.9513657	0.17296755	amod
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.963896	0.326176	0.6242975	0.37559232	appos
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.48723298	0.11156422	-3.2998936	0.1717223	aux
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.4733952	0.1450153	1.0764352	0.24926494	case
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	4.0554657	0.28795147	3.213716	0.25201225	cc
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.8522239	0.41817817	1.3769535	0.43016657	ccomp
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.77268034	0.21550639	-2.323042	0.30429038	compound
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-5.036152	0.43357486	1.3628856	0.17721626	conj
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.1400132	0.16576363	-2.9769495	0.25089765	cop
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.6146009	0.42413217	0.46112296	0.48635972	csubj
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.22173317	0.7266613	0.16026022	0.8030764	dep
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	4.530904	0.4270873	-1.5552926	0.21826659	det
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.8926516	0.3887691	1.1798754	0.25644374	discourse
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.241816	0.5014088	-0.001389723	0.99612975	fixed
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.796187	0.49015045	-2.5799344	0.60251135	flat
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.3646274	0.722773	-0.016230784	1.0167189	goeswith
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.67716724	0.36917093	-0.34310162	0.43085065	iobj
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.94131815	0.83908147	0.018515483	0.8135114	list
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.9686096	0.44948322	3.9602563	0.37168425	mark
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.636936	0.20419785	-0.32620636	0.17270562	nmod
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.5920379	0.08735096	0.38558483	0.077031195	nsubj
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.5843072	0.4629853	-1.8680495	0.4898243	nummod
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.5062718	0.10166137	-0.7317904	0.112976894	obj
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.6641397	0.08851116	0.43216822	0.09359503	obl
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.7709926	0.34796005	0.7040975	0.6072057	orphan
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.5421394	0.17201592	2.4508224	0.21532997	parataxis
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.03251225	0.9757263	-0.06388764	0.9881837	punct
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.9307104	0.788327	1.2991506	0.72677374	vocative
3238389	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.57991725	0.23231897	-0.6670207	0.29820833	xcomp
