FileName	ModelName	Counter	AverageLoss	DH_Mean_NoPunct	DH_Sigma_NoPunct	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	Dependency
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.1986337	0.2941908	2.2817075	0.5433908	acl
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.8146651	0.17690037	2.1532843	0.3178115	advcl
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.9355942	0.4519649	-0.5832607	0.6737191	advmod
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.9667487	0.48221278	-1.6115997	0.47485566	amod
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.0108094	0.5743748	-0.13872772	0.8790455	appos
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	4.309571	0.25004914	-4.995814	0.1798523	aux
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.4396615	0.11769725	2.9942796	0.34389958	case
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.630983	0.49411285	0.97640795	0.7814447	cc
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.118263	0.51805574	2.1995444	0.5200404	ccomp
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.9740608	0.532286	-0.022814872	0.99882376	compound
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.8211465	0.55098313	0.40938416	0.7040178	conj
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.62594813	0.88391644	-0.008724975	1.0101378	csubj
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.7082472	0.5937252	-0.2362562	0.8931961	dep
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.5357761	0.10565277	-0.25522372	0.28443697	det
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.57925725	0.082323834	1.4833378	0.1661268	discourse
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.9443383	0.47766185	0.32182425	0.42752287	dislocated
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.2784288	0.57581556	0.005497464	0.99764144	fixed
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.026648	0.5129145	-1.5907507	0.71674186	flat
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.2897196	0.31399485	0.8265579	0.25124186	mark
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	4.536761	0.3990587	-2.8549592	0.628306	nmod
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	5.3788004	0.38557848	-1.6959095	0.121691145	nsubj
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.8519068	0.5379919	-1.2830501	0.4920025	nummod
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	4.924496	0.36007744	-9.040582	0.30181968	obj
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.5751624	0.13230707	-0.041379806	0.19301064	obl
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.7760768	0.6289344	0.7353105	0.8563735	orphan
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-4.8257585	0.41910633	4.955135	0.424727	parataxis
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.01910303	1.0038943	-0.014911615	0.96050173	punct
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.42674866	0.7822231	1.2837853	0.8782178	reparandum
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.73958457	0.23248887	1.765855	0.3218706	vocative
1767718	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-4.1107917	0.35787106	2.0187833	0.28995124	xcomp
