FileName	ModelName	Counter	AverageLoss	DH_Mean_NoPunct	DH_Sigma_NoPunct	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	Dependency
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.7336074	0.67613786	0.6073711	0.69456077	acl
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.0821881	0.47738034	0.72806746	0.22333418	advcl
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.372209	0.31708103	-0.43024248	0.18647063	advmod
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.9602337	0.5024276	-1.9931046	0.44245383	amod
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.52390677	0.87954646	-0.01573851	0.99545246	appos
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.1463044	0.34441173	-1.2494781	0.5077318	aux
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.9644434	0.46088997	-1.5177317	0.65280354	case
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.6501546	0.46167424	2.8682451	0.39920932	cc
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.5020022	0.48169798	0.92509884	0.6243312	ccomp
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.22571218	0.27994487	-2.0645165	0.50243366	compound
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.1850994	0.48585814	1.6108552	0.5248003	conj
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.1820583	0.46116546	-0.17928323	0.43925667	cop
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.33374932	0.9509677	-0.009340819	0.9812878	csubj
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.2590153	0.4931009	-0.35546732	0.41845348	det
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.8380854	0.3311254	-0.03953824	0.46238664	discourse
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.43170285	0.67619276	-0.3825689	0.9257258	dislocated
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.0856946	0.7962262	-0.22017571	0.9251114	fixed
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.2193519	0.7001705	-0.39301267	0.941029	flat
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.42886087	0.88038915	-0.006419541	0.9906429	goeswith
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.7164937	0.49156412	-0.5103901	0.3730533	iobj
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.79302704	0.43781656	2.0597227	0.61809826	mark
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.191869	0.44141242	-0.31478837	0.4555059	nmod
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.3399673	0.2607437	0.665235	0.107134715	nsubj
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.2758713	0.57005	-1.421847	0.6261894	nummod
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.9738026	0.29325306	-0.7482401	0.16334423	obj
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.9570494	0.43426335	-0.35139677	0.22453794	obl
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.3843281	0.98279035	0.007156047	1.032428	orphan
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.845716	0.54570717	2.3564053	0.60232043	parataxis
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.026626175	1.0134315	-0.050362132	1.0219687	punct
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.0646715	0.5330123	1.3604063	0.5614357	vocative
3741170	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.3021389	0.60065794	-1.1481417	0.46134052	xcomp
