FileName	ModelName	Counter	AverageLoss	DH_Mean_NoPunct	DH_Sigma_NoPunct	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	Dependency
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-5.8595114	0.35787898	0.7796695	0.26239648	acl
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.86065435	0.048685852	2.186025	0.09389173	advcl
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.6428904	0.00349838	-0.63035536	0.05562155	advmod
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.263461	0.089875504	-5.4271603	0.05885489	amod
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-4.74624	0.39846402	2.2375941	0.19073421	appos
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	5.228081	0.22498243	-0.8308216	0.02450466	aux
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	4.1995397	0.11597991	1.0614152	0.059142303	case
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.568618	0.088056065	2.8112004	0.06900019	cc
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.9912589	0.2641741	2.1772468	0.13553745	ccomp
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.8029828	0.23139222	-1.4703372	0.08747065	compound
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-6.742476	0.32362044	3.1271837	0.10910107	conj
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.3359518	0.102280885	-0.959678	0.041065022	cop
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.529001	0.08204046	2.072119	0.19032493	csubj
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	6.6277375	0.31894404	-2.2306933	0.06574233	det
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.4271333	0.30607504	3.5118246	0.38308182	discourse
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.13122655	0.16927397	2.7065547	0.22704527	dislocated
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.3734088	0.08162457	-0.3943997	0.09455782	expl
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-5.634538	0.3775769	-3.0314503	0.37093958	fixed
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-4.3402753	0.4297803	-4.605999	0.5884426	flat
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.140214	0.39513493	-2.5546405	0.28054494	iobj
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.88007116	0.8443274	0.009212928	0.979749	list
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	5.8879395	0.22721867	1.3526164	0.06016508	mark
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.28529376	0.05401234	-2.2117002	0.06123474	nmod
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.4890367	-0.035171576	-0.27115747	-0.03441937	nsubj
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.4477012	0.07587681	-1.9802299	0.13715982	nummod
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.8243952	0.097510286	-0.36306205	-0.048287034	obj
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.4440669	-0.04311108	0.9635527	0.021853622	obl
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.5572977	0.5629562	0.35198772	0.5553642	orphan
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.2976873	0.23263896	3.1132069	0.17142867	parataxis
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.022475503	1.0076005	0.015424324	1.0179795	punct
1253956	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.49676365	0.93709457	0.45749572	0.9964786	reparandum
