FileName	ModelName	Counter	AverageLoss	DH_Mean_NoPunct	DH_Sigma_NoPunct	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	Dependency
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.4007537	0.12010557	0.98278886	0.08551932	acl
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.56071424	0.070803516	2.3339217	0.09019432	advcl
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.7474296	0.053721674	-0.16300613	0.030280665	advmod
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	5.1834884	0.23905614	-3.8142278	0.040196918	amod
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.8522098	0.8489013	0.05511432	0.9640673	appos
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.103473	0.17446975	-1.7118777	0.045510817	aux
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.9014738	0.13305709	0.17699793	0.10219401	case
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	5.9068875	0.34280387	4.4221163	0.17902136	cc
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.613635	0.07546066	1.3720698	0.19313897	ccomp
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.810712	0.4173048	-1.9316382	0.56521744	compound
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-6.329853	0.38152143	2.8746293	0.09038454	conj
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.187749	0.09034617	-1.0782456	0.08932436	cop
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.0088618	0.4371524	1.0104392	0.4916952	csubj
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.278253	0.13820423	0.65565026	0.23705903	dep
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	4.053263	0.18113783	-1.791254	0.10745398	det
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.571878	0.0703883	0.17941804	0.06979485	discourse
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.7794055	0.7052727	-0.018442743	0.9898948	fixed
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-4.873138	0.3903875	-4.320513	0.44226313	flat
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.4558026	0.9990218	0.020489182	0.9740789	goeswith
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.88667357	0.070779145	-0.08956242	0.119197324	iobj
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	5.084571	0.36756694	4.2311845	0.15070204	mark
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.150986	0.031850953	-4.016232	0.045267805	nmod
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.190238	0.01851243	0.39387894	0.022180427	nsubj
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.102515	0.25079185	-2.2192435	0.10179419	nummod
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.8484145	0.0861138	-0.32518426	0.07204343	obj
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.12788595	0.045338396	0.53212243	0.040446647	obl
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.46912748	0.5878024	1.0129054	0.7903518	orphan
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.20306222	0.11369311	2.4514856	0.2713528	parataxis
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.041722983	1.0011339	-0.033745266	1.0516081	punct
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.05412395	0.3775636	1.5629932	0.5451108	vocative
2359012	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.8604534	0.16927038	-1.2486923	0.14703311	xcomp
