FileName	ModelName	Counter	AverageLoss	DH_Mean_NoPunct	DH_Sigma_NoPunct	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	Dependency
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	4.581597	0.3157191	0.7557986	0.084452845	acl
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.46132168	0.062324714	-0.15189497	0.12519401	advmod
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.6124892	0.13225666	-0.6896445	0.05762922	amod
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.71706766	0.28865358	0.4769429	0.68201286	appos
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.5499873	0.49584806	-0.8935525	0.34457523	aux
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.5912936	0.15174821	1.1188151	0.13437401	case
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.06074	0.11939108	2.4588008	0.21254323	cc
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.9529657	0.5181398	0.47373348	0.59935486	ccomp
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.7739177	0.079503536	-1.768733	0.14611445	compound
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.4018396	0.06480507	1.9255985	0.12315497	conj
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-4.502858	0.3822424	-1.0060332	0.1927023	cop
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.89090437	0.8812368	0.022881838	0.90150994	csubj
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	4.7417226	0.26646394	-1.5833507	0.10124777	det
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.013432944	0.19518185	1.2324914	0.23690748	discourse
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.377995	0.58987904	-0.6190265	0.8943407	fixed
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.9261494	0.28718284	-2.0234573	0.16855453	flat
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.3935504	0.41973996	0.9685616	0.72966456	mark
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.6435463	0.07070877	-0.05391143	0.046525724	nmod
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.3450146	0.06517354	0.62618345	0.043833207	nsubj
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	4.0744963	0.31524497	-0.6223246	0.17661805	nummod
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.8712356	0.12699339	-0.9363573	0.07490267	obj
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.775494	0.1250539	-0.23145175	0.080281414	obl
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.1717505	0.6325215	0.9866989	0.7712213	parataxis
8110084	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.01612166	1.0045154	-0.0136039825	0.9604051	punct
