FileName	ModelName	Counter	AverageLoss	DH_Mean_NoPunct	DH_Sigma_NoPunct	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	Dependency
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.0269363	0.3658561	0.9202082	0.4852311	acl
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.18084604	0.25991738	2.4027228	0.4104544	advcl
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.9415355	0.20819879	-0.7025423	0.16838475	advmod
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	4.363296	0.3839231	-4.281467	0.36623615	amod
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.3377767	0.51764137	0.65951294	0.48729265	appos
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.5379003	0.41396412	-1.7389483	0.4433293	aux
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	4.4483323	0.362264	-0.3725111	0.26049265	case
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.704907	0.48386922	2.556929	0.44517416	cc
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.9064096	0.3078085	0.89039266	0.79797465	ccomp
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.3446459	0.69640017	-0.4118998	0.9415271	compound
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-4.1704836	0.43909517	1.9146644	0.3122582	conj
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.3524865	0.43633237	-0.8484811	0.3518178	cop
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.4101707	0.6941415	-0.08894047	0.94519913	csubj
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	3.0139353	0.47451988	-2.2836728	0.3726527	det
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.9394417	0.7990823	1.41494	0.7434787	discourse
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.986343	0.53408086	-0.7069095	0.7973512	fixed
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.4540849	0.48701322	0.272634	0.41833594	flat
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.028146753	1.0116897	0.0082040215	0.9987188	goeswith
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.40348724	0.36722237	-0.22264928	0.3598928	iobj
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.7207039	0.8409799	-0.01281135	0.9804823	list
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.675939	0.40082446	2.5728745	0.36496994	mark
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-3.998887	0.30789074	-0.67052484	0.2980244	nmod
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	1.0874478	0.13807404	-0.15295255	0.12961097	nsubj
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	2.7341797	0.4319811	-2.7929087	0.41117847	nummod
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-1.4363018	0.18844825	-0.71825206	0.24414827	obj
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.38420627	0.11022225	0.17470719	0.18171218	obl
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.713177	0.57170707	0.31206748	0.81986034	orphan
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-0.602624	0.24565439	1.3748529	0.2715646	parataxis
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	0.0053407187	0.99908745	0.0059174253	0.976299	punct
3637906	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	1990000	10.0	-2.89482	0.5085626	0.43739653	0.4548375	xcomp
