FileName	ModelName	Counter	AverageLoss	DH_Mean_NoPunct	DH_Sigma_NoPunct	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	Dependency
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	-4.4925303	0.2859704	2.30992	0.19710259	acl
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	-0.87839955	0.16449143	2.4952629	0.12760296	advcl
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	2.3528852	0.086686336	-1.1474732	0.04650754	advmod
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	5.3028584	0.22848096	-6.1566615	0.13941272	amod
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	-3.564184	0.3198809	1.5798428	0.16105032	appos
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	0.7161152	0.043159373	-1.2481791	0.036496654	aux
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	6.92265	0.35755387	-2.0755117	0.09080732	case
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	4.8412266	0.25335395	4.2217665	0.16907948	cc
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	-5.225785	0.4260252	1.6980319	0.10984311	ccomp
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	1.1902661	0.062270317	-0.9538701	0.090367444	compound
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	-6.0843453	0.35533556	2.6555696	0.12110604	conj
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	1.8702337	0.11607967	-1.0240057	0.046439033	cop
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	-3.059577	0.39868975	1.4794296	0.29223052	csubj
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	-0.32290876	0.79798144	0.12895109	0.8860605	dep
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	5.005583	0.2955601	-4.032996	0.12525271	det
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	1.9030617	0.25221097	0.5806695	0.168644	discourse
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	-4.3270082	0.42094216	-1.199684	0.8566084	fixed
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	-5.968919	0.34458515	-0.41655284	0.09881924	flat
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	0.3282932	0.47476694	-1.026618	0.93003446	goeswith
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	0.20106007	0.8433119	-0.89933	0.8451978	iobj
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	-1.7075835	0.8264887	2.2325773	0.7983763	list
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	5.815946	0.40213418	3.5931845	0.16281375	mark
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	-4.7096615	0.13010845	-1.4952245	0.14316209	nmod
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	1.2164129	0.031322934	0.029535431	0.01575331	nsubj
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	3.1246922	0.144517	-3.8227901	0.0767686	nummod
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	-1.939241	0.08082275	-0.56595355	0.060082357	obj
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	-1.2854605	0.04850633	0.5455979	0.039014112	obl
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	-1.5913292	0.36474192	2.487731	0.39901626	orphan
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	-1.5077585	0.088074744	2.809626	0.094744734	parataxis
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	0.0032106903	0.98693407	0.01656298	1.004554	punct
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	0.40182936	0.8678425	0.735561	1.0367742	vocative
9628463	inferWeightsCrossVariationalAllCorpora_NoPunct_NEWPYTORCH_Coarse.py	980000	10.0	-2.4763348	0.13584548	1.4184331	0.11964716	xcomp
