sm	0	34568
cp	2	36
10	4	16
fi	6	1
5	8	11
9	10	19
pr	12	3
av	14	11
3	16	2
sr	18	738
ng	20	482
t^	22	16020
2a	24	49
a.	26	32
f^	28	1
17	30	32
2	32	10
rl	34	102
if	36	1018
rf	38	768
..	40	1
st	42	1
6	44	7
wh	46	110
ps	48	1
ht	50	3
cj	52	1
lc	54	3
7	56	5
wo	58	16
14	60	1
wa	62	1
2s	64	1
di	66	8
8	68	1
1	70	3
ij	72	4
om	74	7985
lo	76	5
1s	78	3
ap	80	1
m^	82	5
ei	84	1
9a	86	1
pn	88	1
