Language Script ModelID Model Distance It Surprisal Memory
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2423289 SHUFFLE 4 0.001384635318536942 1.8314755901412185 3.273883213814097
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2423289 SHUFFLE 5 0.0 1.8314755901412185 3.273883213814097
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2423289 SHUFFLE 6 0.0 1.8314755901412185 3.273883213814097
Japanese_2.4 forWords_Celex_RandomOrder.py_model 253718 SHUFFLE 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 253718 SHUFFLE 1 2.460370459728331 2.3052317920299705 2.460370459728331
Japanese_2.4 forWords_Celex_RandomOrder.py_model 253718 SHUFFLE 2 0.4188394020322055 1.886392389997765 3.298049263792742
Japanese_2.4 forWords_Celex_RandomOrder.py_model 253718 SHUFFLE 3 0.05451025137062837 1.8318821386271367 3.461580017904627
Japanese_2.4 forWords_Celex_RandomOrder.py_model 253718 SHUFFLE 4 0.00043734331042899477 1.8314447953167077 3.463329391146343
Japanese_2.4 forWords_Celex_RandomOrder.py_model 253718 SHUFFLE 5 0.0 1.8314447953167077 3.463329391146343
Japanese_2.4 forWords_Celex_RandomOrder.py_model 253718 SHUFFLE 6 0.0 1.8314447953167077 3.463329391146343
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2698172 SHUFFLE 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2698172 SHUFFLE 1 2.5328102089688502 2.2327920427894514 2.5328102089688502
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2698172 SHUFFLE 2 0.3644285843967403 1.8683634583927111 3.261667377762331
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2698172 SHUFFLE 3 0.03657255646362967 1.8317909019290814 3.37138504715322
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2698172 SHUFFLE 4 0.00034534033778643725 1.831445561591295 3.372766408504366
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2698172 SHUFFLE 5 0.0 1.831445561591295 3.372766408504366
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2698172 SHUFFLE 6 0.0 1.831445561591295 3.372766408504366
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2889975 RANDOM 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2889975 RANDOM 1 2.5894934254372606 2.176108826321041 2.5894934254372606
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2889975 RANDOM 2 0.2601734103565043 1.9159354159645368 3.109840246150269
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2889975 RANDOM 3 0.07811705839044625 1.8378183575740905 3.344191421321608
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2889975 RANDOM 4 0.005936218946956284 1.8318821386271342 3.3679362971094333
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2889975 RANDOM 5 0.000667048892635691 1.8312150897344985 3.3712715415726118
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2889975 RANDOM 6 0.0 1.8312150897344985 3.3712715415726118
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2980885 RANDOM 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2980885 RANDOM 1 2.52065915987042 2.2449430918878814 2.52065915987042
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2980885 RANDOM 2 0.32784732236087244 1.917095769527009 3.176353804592165
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2980885 RANDOM 3 0.08033589667269525 1.8367598728543137 3.417361494610251
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2980885 RANDOM 4 0.005076399399525533 1.8316834734547882 3.437667092208353
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2980885 RANDOM 5 0.00039646780536539694 1.8312870056494228 3.43964943123518
Japanese_2.4 forWords_Celex_RandomOrder.py_model 2980885 RANDOM 6 0.0 1.8312870056494228 3.43964943123518
Japanese_2.4 forWords_Celex_RandomOrder.py_model 298586 SHUFFLE 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 298586 SHUFFLE 1 2.4599146526554643 2.3056875991028374 2.4599146526554643
Japanese_2.4 forWords_Celex_RandomOrder.py_model 298586 SHUFFLE 2 0.42032020573696105 1.8853673933658763 3.3005550641293864
Japanese_2.4 forWords_Celex_RandomOrder.py_model 298586 SHUFFLE 3 0.05088066905876509 1.8344867243071112 3.4531970713056817
Japanese_2.4 forWords_Celex_RandomOrder.py_model 298586 SHUFFLE 4 0.003078029627052059 1.8314086946800592 3.46550918981389
Japanese_2.4 forWords_Celex_RandomOrder.py_model 298586 SHUFFLE 5 0.0 1.8314086946800592 3.46550918981389
Japanese_2.4 forWords_Celex_RandomOrder.py_model 298586 SHUFFLE 6 0.0 1.8314086946800592 3.46550918981389
Japanese_2.4 forWords_Celex_RandomOrder.py_model 3163775 RANDOM 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 3163775 RANDOM 1 2.4871190838738655 2.278483167884436 2.4871190838738655
Japanese_2.4 forWords_Celex_RandomOrder.py_model 3163775 RANDOM 2 0.35706792617165206 1.921415241712784 3.2012549362171696
Japanese_2.4 forWords_Celex_RandomOrder.py_model 3163775 RANDOM 3 0.08559997219107984 1.8358152695217043 3.458054852790409
Japanese_2.4 forWords_Celex_RandomOrder.py_model 3163775 RANDOM 4 0.004371968553604999 1.8314433009680993 3.475542727004829
Japanese_2.4 forWords_Celex_RandomOrder.py_model 3163775 RANDOM 5 0.0 1.8314433009680993 3.475542727004829
Japanese_2.4 forWords_Celex_RandomOrder.py_model 3163775 RANDOM 6 0.0 1.8314433009680993 3.475542727004829
Japanese_2.4 forWords_Celex_RandomOrder.py_model 339556 SHUFFLE 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 339556 SHUFFLE 1 2.649629857925024 2.1159723938332777 2.649629857925024
Japanese_2.4 forWords_Celex_RandomOrder.py_model 339556 SHUFFLE 2 0.24153528464120688 1.8744371091920708 3.1327004272074377
Japanese_2.4 forWords_Celex_RandomOrder.py_model 339556 SHUFFLE 3 0.04137098121501204 1.8330661279770588 3.256813370852474
Japanese_2.4 forWords_Celex_RandomOrder.py_model 339556 SHUFFLE 4 0.0015804571552906488 1.8314856708217682 3.2631351994736364
Japanese_2.4 forWords_Celex_RandomOrder.py_model 339556 SHUFFLE 5 0.0 1.8314856708217682 3.2631351994736364
Japanese_2.4 forWords_Celex_RandomOrder.py_model 339556 SHUFFLE 6 0.0 1.8314856708217682 3.2631351994736364
Japanese_2.4 forWords_Celex_RandomOrder.py_model 3780866 RANDOM 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 3780866 RANDOM 1 2.581881246920767 2.1837210048375346 2.581881246920767
Japanese_2.4 forWords_Celex_RandomOrder.py_model 3780866 RANDOM 2 0.2912349222831585 1.8924860825543761 3.164351091487084
Japanese_2.4 forWords_Celex_RandomOrder.py_model 3780866 RANDOM 3 0.057168914069133825 1.8353171684852423 3.3358578336944857
Japanese_2.4 forWords_Celex_RandomOrder.py_model 3780866 RANDOM 4 0.003991854916765014 1.8313253135684773 3.351825253361546
Japanese_2.4 forWords_Celex_RandomOrder.py_model 3780866 RANDOM 5 0.0 1.8313253135684773 3.351825253361546
Japanese_2.4 forWords_Celex_RandomOrder.py_model 3780866 RANDOM 6 0.0 1.8313253135684773 3.351825253361546
Japanese_2.4 forWords_Celex_RandomOrder.py_model 5370596 RANDOM 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 5370596 RANDOM 1 2.638998238330935 2.1266040134273667 2.638998238330935
Japanese_2.4 forWords_Celex_RandomOrder.py_model 5370596 RANDOM 2 0.24858366600986836 1.8780203474174983 3.1361655703506717
Japanese_2.4 forWords_Celex_RandomOrder.py_model 5370596 RANDOM 3 0.043390869395192766 1.8346294780223056 3.26633817853625
Japanese_2.4 forWords_Celex_RandomOrder.py_model 5370596 RANDOM 4 0.0029363802354052115 1.8316930977869004 3.278083699477871
Japanese_2.4 forWords_Celex_RandomOrder.py_model 5370596 RANDOM 5 0.00022970558220691828 1.8314633922046935 3.2792322273889054
Japanese_2.4 forWords_Celex_RandomOrder.py_model 5370596 RANDOM 6 0.0 1.8314633922046935 3.2792322273889054
Japanese_2.4 forWords_Celex_RandomOrder.py_model 5633314 RANDOM 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 5633314 RANDOM 1 2.542737743752481 2.2228645080058205 2.542737743752481
Japanese_2.4 forWords_Celex_RandomOrder.py_model 5633314 RANDOM 2 0.30458052057153195 1.9182839874342885 3.151898784895545
Japanese_2.4 forWords_Celex_RandomOrder.py_model 5633314 RANDOM 3 0.0800889589910232 1.8381950284432653 3.3921656618686145
Japanese_2.4 forWords_Celex_RandomOrder.py_model 5633314 RANDOM 4 0.006556628181000113 1.8316384002622652 3.418392174592615
Japanese_2.4 forWords_Celex_RandomOrder.py_model 5633314 RANDOM 5 0.00039646780536584103 1.8312419324568994 3.420374513619444
Japanese_2.4 forWords_Celex_RandomOrder.py_model 5633314 RANDOM 6 0.0 1.8312419324568994 3.420374513619444
Japanese_2.4 forWords_Celex_RandomOrder.py_model 6085245 RANDOM 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 6085245 RANDOM 1 2.592849351290644 2.172752900467658 2.592849351290644
Japanese_2.4 forWords_Celex_RandomOrder.py_model 6085245 RANDOM 2 0.2828366357306291 1.8899162647370287 3.158522622751902
Japanese_2.4 forWords_Celex_RandomOrder.py_model 6085245 RANDOM 3 0.0540790119711565 1.8358372527658722 3.320759658665372
Japanese_2.4 forWords_Celex_RandomOrder.py_model 6085245 RANDOM 4 0.0038512952746294626 1.8319859574912427 3.3361648397638897
Japanese_2.4 forWords_Celex_RandomOrder.py_model 6085245 RANDOM 5 0.0005002866694767683 1.831485670821766 3.3386662731112735
Japanese_2.4 forWords_Celex_RandomOrder.py_model 6085245 RANDOM 6 0.0 1.831485670821766 3.3386662731112735
Japanese_2.4 forWords_Celex_RandomOrder.py_model 7114923 SHUFFLE 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 7114923 SHUFFLE 1 2.490308664002963 2.2752935877553386 2.490308664002963
Japanese_2.4 forWords_Celex_RandomOrder.py_model 7114923 SHUFFLE 2 0.37558217053100273 1.899711417224336 3.2414730050649685
Japanese_2.4 forWords_Celex_RandomOrder.py_model 7114923 SHUFFLE 3 0.06667760591920224 1.8330338113051337 3.4415058228225752
Japanese_2.4 forWords_Celex_RandomOrder.py_model 7114923 SHUFFLE 4 0.0017084977366526033 1.831325313568481 3.4483398137691856
Japanese_2.4 forWords_Celex_RandomOrder.py_model 7114923 SHUFFLE 5 0.0 1.831325313568481 3.4483398137691856
Japanese_2.4 forWords_Celex_RandomOrder.py_model 7114923 SHUFFLE 6 0.0 1.831325313568481 3.4483398137691856
Japanese_2.4 forWords_Celex_RandomOrder.py_model 7245435 RANDOM 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 7245435 RANDOM 1 2.6330396074038482 2.1325626443544534 2.6330396074038482
Japanese_2.4 forWords_Celex_RandomOrder.py_model 7245435 RANDOM 2 0.2565404543788312 1.8760221899756222 3.1461205161615107
Japanese_2.4 forWords_Celex_RandomOrder.py_model 7245435 RANDOM 3 0.041348593053210037 1.8346735969224122 3.2701662953211406
Japanese_2.4 forWords_Celex_RandomOrder.py_model 7245435 RANDOM 4 0.0032288016057087088 1.8314447953167035 3.2830815017439754
Japanese_2.4 forWords_Celex_RandomOrder.py_model 7245435 RANDOM 5 0.00022970558220691828 1.8312150897344965 3.28423002965501
Japanese_2.4 forWords_Celex_RandomOrder.py_model 7245435 RANDOM 6 0.0 1.8312150897344965 3.28423002965501
Japanese_2.4 forWords_Celex_RandomOrder.py_model 754907 SHUFFLE 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 754907 SHUFFLE 1 2.540062762590356 2.2255394891679456 2.540062762590356
Japanese_2.4 forWords_Celex_RandomOrder.py_model 754907 SHUFFLE 2 0.355727885400579 1.8698116037673667 3.251518533391514
Japanese_2.4 forWords_Celex_RandomOrder.py_model 754907 SHUFFLE 3 0.03719882866672175 1.832612775100645 3.363115019391679
Japanese_2.4 forWords_Celex_RandomOrder.py_model 754907 SHUFFLE 4 0.001287461532167411 1.8313253135684775 3.3682648655203486
Japanese_2.4 forWords_Celex_RandomOrder.py_model 754907 SHUFFLE 5 0.0 1.8313253135684775 3.3682648655203486
Japanese_2.4 forWords_Celex_RandomOrder.py_model 754907 SHUFFLE 6 0.0 1.8313253135684775 3.3682648655203486
Japanese_2.4 forWords_Celex_RandomOrder.py_model 782279 RANDOM 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 782279 RANDOM 1 2.5088011492419016 2.2568011025164 2.5088011492419016
Japanese_2.4 forWords_Celex_RandomOrder.py_model 782279 RANDOM 2 0.34307878392706637 1.9137223185893337 3.1949587170960343
Japanese_2.4 forWords_Celex_RandomOrder.py_model 782279 RANDOM 3 0.07760385009890136 1.8361184684904324 3.4277702673927384
Japanese_2.4 forWords_Celex_RandomOrder.py_model 782279 RANDOM 4 0.00462639269879106 1.8314920757916413 3.4462758381879026
Japanese_2.4 forWords_Celex_RandomOrder.py_model 782279 RANDOM 5 0.00016676222315892275 1.8313253135684824 3.4471096493036972
Japanese_2.4 forWords_Celex_RandomOrder.py_model 782279 RANDOM 6 0.0 1.8313253135684824 3.4471096493036972
Japanese_2.4 forWords_Celex_RandomOrder.py_model 8295867 REAL 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 8295867 REAL 1 2.670281473953411 2.095320777804891 2.670281473953411
Japanese_2.4 forWords_Celex_RandomOrder.py_model 8295867 REAL 2 0.21635094877544203 1.8789698290294488 3.102983371504295
Japanese_2.4 forWords_Celex_RandomOrder.py_model 8295867 REAL 3 0.04365508159432885 1.83531474743512 3.2339486162872815
Japanese_2.4 forWords_Celex_RandomOrder.py_model 8295867 REAL 4 0.004038208690184231 1.8312765387449357 3.2501014510480184
Japanese_2.4 forWords_Celex_RandomOrder.py_model 8295867 REAL 5 0.0 1.8312765387449357 3.2501014510480184
Japanese_2.4 forWords_Celex_RandomOrder.py_model 8295867 REAL 6 0.0 1.8312765387449357 3.2501014510480184
Japanese_2.4 forWords_Celex_RandomOrder.py_model 893802 RANDOM 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 893802 RANDOM 1 2.518939936547514 2.246662315210788 2.518939936547514
Japanese_2.4 forWords_Celex_RandomOrder.py_model 893802 RANDOM 2 0.33222517918164884 1.914437136029139 3.1833902949108115
Japanese_2.4 forWords_Celex_RandomOrder.py_model 893802 RANDOM 3 0.07780992804144327 1.8366272079876957 3.4168200790351415
Japanese_2.4 forWords_Celex_RandomOrder.py_model 893802 RANDOM 4 0.004964315596092117 1.8316628923916036 3.43667734141951
Japanese_2.4 forWords_Celex_RandomOrder.py_model 893802 RANDOM 5 0.000270581087270072 1.8313923113043336 3.4380302468558606
Japanese_2.4 forWords_Celex_RandomOrder.py_model 893802 RANDOM 6 0.0 1.8313923113043336 3.4380302468558606
Japanese_2.4 forWords_Celex_RandomOrder.py_model 9597867 SHUFFLE 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 9597867 SHUFFLE 1 2.498613031235633 2.2669892205226687 2.498613031235633
Japanese_2.4 forWords_Celex_RandomOrder.py_model 9597867 SHUFFLE 2 0.3646826445855613 1.9023065759371074 3.2279783204067556
Japanese_2.4 forWords_Celex_RandomOrder.py_model 9597867 SHUFFLE 3 0.06589181250554321 1.8364147634315642 3.425653757923385
Japanese_2.4 forWords_Celex_RandomOrder.py_model 9597867 SHUFFLE 4 0.00502245212723107 1.831392311304333 3.4457435664323093
Japanese_2.4 forWords_Celex_RandomOrder.py_model 9597867 SHUFFLE 5 0.0 1.831392311304333 3.4457435664323093
Japanese_2.4 forWords_Celex_RandomOrder.py_model 9597867 SHUFFLE 6 0.0 1.831392311304333 3.4457435664323093
Japanese_2.4 forWords_Celex_RandomOrder.py_model 96202 SHUFFLE 0 0.0 4.765602251758302 0
Japanese_2.4 forWords_Celex_RandomOrder.py_model 96202 SHUFFLE 1 2.481353858771542 2.28424839298676 2.481353858771542
Japanese_2.4 forWords_Celex_RandomOrder.py_model 96202 SHUFFLE 2 0.3773556051501301 1.9068927878366297 3.236065069071802
Japanese_2.4 forWords_Celex_RandomOrder.py_model 96202 SHUFFLE 3 0.07499007570411886 1.8319027121325109 3.461035296184159
Japanese_2.4 forWords_Celex_RandomOrder.py_model 96202 SHUFFLE 4 0.00045941116441339247 1.8314433009680975 3.4628729408418124
Japanese_2.4 forWords_Celex_RandomOrder.py_model 96202 SHUFFLE 5 0.0 1.8314433009680975 3.4628729408418124
Japanese_2.4 forWords_Celex_RandomOrder.py_model 96202 SHUFFLE 6 0.0 1.8314433009680975 3.4628729408418124
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 1231511 RANDOM 0 0.0 4.855300937784225 0
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 1231511 RANDOM 1 2.592609846465066 2.262691091319159 2.592609846465066
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 1231511 RANDOM 2 0.3653887351381757 1.8973023561809834 3.3233873167414174
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 1231511 RANDOM 3 0.12512249198638647 1.772179864194597 3.698754792700577
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 1231511 RANDOM 4 0.03507184754676773 1.7371080166478292 3.8390421828876478
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 1231511 RANDOM 5 0.006201006284471511 1.7309070103633577 3.8700472143100053
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 1231511 RANDOM 6 0.0002687137742043433 1.7306382965891534 3.8716594969552314
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 1994002 RANDOM 0 0.0 4.855300937784225 0
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 1994002 RANDOM 1 2.6881863384425566 2.1671145993416685 2.6881863384425566
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 1994002 RANDOM 2 0.3077262166989281 1.8593883826427404 3.3036387718404128
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 1994002 RANDOM 3 0.09389883965120327 1.7654895429915372 3.5853352907940224
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 1994002 RANDOM 4 0.026843297049834236 1.738646245941703 3.6927084789933593
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 1994002 RANDOM 5 0.007444605594523868 1.731201640347179 3.7299315069659786
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 1994002 RANDOM 6 0.000519945051506765 1.7306816952956723 3.7330511772750192
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 3939972 RANDOM 0 0.0 4.855300937784225 0
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 3939972 RANDOM 1 2.5317722633771997 2.3235286744070254 2.5317722633771997
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 3939972 RANDOM 2 0.42466952198834185 1.8988591524186835 3.3811113073538834
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 3939972 RANDOM 3 0.13368964848984266 1.7651695039288409 3.7821802528234114
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 3939972 RANDOM 4 0.02979503529575611 1.7353744686330848 3.901360394006436
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 3939972 RANDOM 5 0.004511138680181492 1.7308633299529033 3.9239160874073433
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 3939972 RANDOM 6 0.00016166001923467732 1.7307016699336686 3.9248860475227514
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 5350100 SHUFFLE 0 0.0 4.855300937784225 0
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 5350100 SHUFFLE 1 2.5488772842141594 2.3064236535700657 2.5488772842141594
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 5350100 SHUFFLE 2 0.398000324773363 1.9084233287967027 3.3448779337608854
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 5350100 SHUFFLE 3 0.14630364100860893 1.7621196877880938 3.783788856786712
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 5350100 SHUFFLE 4 0.02180565754122643 1.7403140302468674 3.871011486951618
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 5350100 SHUFFLE 5 0.009522789055134151 1.7307912411917332 3.9186254322272887
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 5350100 SHUFFLE 6 8.95712580679664e-05 1.7307016699336653 3.9191628597756965
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 586078 RANDOM 0 0.0 4.855300937784225 0
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 586078 RANDOM 1 2.5917867234327243 2.263514214351501 2.5917867234327243
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 586078 RANDOM 2 0.3976938028782915 1.8658204114732093 3.3871743291893073
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 586078 RANDOM 3 0.10615897257837159 1.7596614388948377 3.705651246924422
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 586078 RANDOM 4 0.02247544559066239 1.7371859933041753 3.7955530292870714
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 586078 RANDOM 5 0.006144874310207493 1.7310411189939678 3.8262774008381086
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 586078 RANDOM 6 0.0003244769206383058 1.7307166420733295 3.8282242623619385
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 6231727 RANDOM 0 0.0 4.855300937784225 0
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 6231727 RANDOM 1 2.6706289547192923 2.184671983064933 2.6706289547192923
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 6231727 RANDOM 2 0.30883416625333693 1.875837816811596 3.288297287225966
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 6231727 RANDOM 3 0.10591113981430866 1.7699266769972872 3.606030706668892
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 6231727 RANDOM 4 0.030911588866849637 1.7390150881304376 3.7296770621362905
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 6231727 RANDOM 5 0.00807851253420111 1.7309365755962365 3.770069624807296
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 6231727 RANDOM 6 0.0003244769206378617 1.7306120986755986 3.772016486331123
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 6598790 RANDOM 0 0.0 4.855300937784225 0
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 6598790 RANDOM 1 2.6122613456827413 2.243039592101484 2.6122613456827413
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 6598790 RANDOM 2 0.3257757413613087 1.9172638507401751 3.2638128284053587
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 6598790 RANDOM 3 0.12268986605170773 1.7945739846884674 3.631882426560482
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 6598790 RANDOM 4 0.053066048311086966 1.7415079363773804 3.84414661980483
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 6598790 RANDOM 5 0.010106678004285552 1.7314012583730949 3.8946800098262577
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 6598790 RANDOM 6 0.0007040609773234507 1.7306971973957714 3.8989043756901984
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 8097815 SHUFFLE 0 0.0 4.855300937784225 0
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 8097815 SHUFFLE 1 2.4264860786507723 2.428814859133453 2.4264860786507723
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 8097815 SHUFFLE 2 0.5405707581743011 1.8882441009591517 3.5076275949993745
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 8097815 SHUFFLE 3 0.1417563940594595 1.7464877068996922 3.9328967771777528
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 8097815 SHUFFLE 4 0.014973527228845596 1.7315141796708466 3.992790886093135
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 8097815 SHUFFLE 5 0.0009020809952482445 1.7306120986755984 3.9973012910693764
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 8097815 SHUFFLE 6 0.0 1.7306120986755984 3.9973012910693764
Japanese_2.4 forWords_Celex_RandomOrder_All_Forms.py_model 8104870 REAL 0 0.0 4.855300937784225 0
