Script	Run	Model	Distance	Surprisal	MI	Memory	UnigramCE	Type
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3497950	RANDOM	1	1.9153225640713596	0.2957435944812583	1.6245830910540304	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3497950	RANDOM	2	1.6195789695901013	0.2220333520177209	2.216070280016547	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3497950	RANDOM	3	1.3975456175723804	0.08450607264967913	2.8821703360697097	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3497950	RANDOM	4	1.3130395449227013	0.0013927724387841067	3.2201946266684263	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3497950	RANDOM	5	1.3116467724839171	0.0	3.227158488862347	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3497950	RANDOM	6	1.3116467724839171	0	3.227158488862347	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3497950	RANDOM	7	1.3116467724839171	0	3.227158488862347	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3497950	RANDOM	8	1.3116467724839171	0	3.227158488862347	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3497950	RANDOM	9	1.3116467724839171	0	3.227158488862347	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3497950	RANDOM	10	1.3116467724839171	0	3.227158488862347	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3497950	RANDOM	11	1.3116467724839171	0	3.227158488862347	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3868502	RANDOM	0	3.53990565512539	1.6277278688820962	0	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3868502	RANDOM	1	1.9121777862432938	0.30864980031399236	1.6277278688820962	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3868502	RANDOM	2	1.6035279859293015	0.20641179656795217	2.245027469510081	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3868502	RANDOM	3	1.3971161893613493	0.08034931284317914	2.8642628592139374	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3868502	RANDOM	4	1.3167668765181701	0.0	3.185660110586654	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3868502	RANDOM	5	1.3167668765181701	0.0	3.185660110586654	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3868502	RANDOM	6	1.3167668765181701	0	3.185660110586654	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3868502	RANDOM	7	1.3167668765181701	0	3.185660110586654	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3868502	RANDOM	8	1.3167668765181701	0	3.185660110586654	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3868502	RANDOM	9	1.3167668765181701	0	3.185660110586654	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3868502	RANDOM	10	1.3167668765181701	0	3.185660110586654	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	3868502	RANDOM	11	1.3167668765181701	0	3.185660110586654	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4320133	RANDOM	0	3.53990565512539	1.6032589826612145	0	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4320133	RANDOM	1	1.9366466724641755	0.29651970920931925	1.6032589826612145	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4320133	RANDOM	2	1.6401269632548563	0.2375563875982889	2.196298401079853	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4320133	RANDOM	3	1.4025705756565674	0.08728541824648994	2.90896756387472	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4320133	RANDOM	4	1.3152851574100775	0.0044609080069286655	3.2581092368606797	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4320133	RANDOM	5	1.3108242494031488	0.0	3.280413776895323	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4320133	RANDOM	6	1.3108242494031488	0	3.280413776895323	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4320133	RANDOM	7	1.3108242494031488	0	3.280413776895323	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4320133	RANDOM	8	1.3108242494031488	0	3.280413776895323	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4320133	RANDOM	9	1.3108242494031488	0	3.280413776895323	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4320133	RANDOM	10	1.3108242494031488	0	3.280413776895323	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	4320133	RANDOM	11	1.3108242494031488	0	3.280413776895323	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	461752	RANDOM	0	3.53990565512539	1.6386276294489788	0	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	461752	RANDOM	1	1.9012780256764112	0.33609183012983057	1.6386276294489788	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	461752	RANDOM	2	1.5651861955465807	0.1909753496192237	2.31081128970864	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	461752	RANDOM	3	1.374210845927357	0.07863441751028821	2.883737338566311	3.53990565512539	RANDOM
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	461752	RANDOM	4	1.2955764284170688	0.0	3.198275008607464	3.53990565512539	RANDOM
