Script	Type	Run	InterpPoint	Memory	MI
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	15	1.3171929121	1.3171929121
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	16	1.39951753616	1.39951753616
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	17	1.48184204102	1.48184204102
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	18	1.56416666508	1.56416666508
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	19	1.64649116993	1.63606524467
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	20	1.72881567478	1.6772274971
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	21	1.81114029884	1.71838974953
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	22	1.8934648037	1.75955200195
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	23	1.97578942776	1.80071425438
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	24	2.05811405182	1.84187662601
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	25	2.14043855667	1.88303887844
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	26	2.22276306152	1.92420113087
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	27	2.30508756638	1.96536338329
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	28	2.38741230965	1.99586760998
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	29	2.4697368145	2.02330899239
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	30	2.55206131935	2.050750494
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	31	2.6343858242	2.07819223404
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	32	2.71671032906	2.10563373566
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	33	2.79903507233	2.13307523727
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	34	2.88135957718	2.16051673889
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	35	2.96368408203	2.18487739563
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	36	3.04600858688	2.20545840263
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	37	3.12833333015	2.22603964806
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2662063	38	3.21065783501	2.24662089348
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	0	0.0823245570064	0.0823245570064
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	1	0.164649114013	0.164649114013
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	2	0.24697367847	0.24697367847
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	3	0.329298228025	0.329298228025
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	4	0.411622792482	0.41162276268
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	5	0.493947356939	0.493947356939
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	6	0.576271891594	0.576271891594
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	7	0.658596456051	0.658596456051
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	8	0.740921020508	0.740921020508
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	9	0.823245584965	0.82324552536
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	10	0.905570149422	0.905570149422
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	11	0.987894713879	0.987894713879
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	12	1.07021927834	1.07021927834
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	13	1.15254378319	1.15254378319
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	14	1.23486840725	1.23486840725
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	15	1.3171929121	1.3171929121
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	16	1.39951753616	1.39951753616
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	17	1.48184204102	1.48184204102
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	18	1.56416666508	1.56416666508
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	19	1.64649116993	1.63649392128
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	20	1.72881567478	1.67765617371
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	21	1.81114029884	1.71881854534
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	22	1.8934648037	1.75998079777
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	23	1.97578942776	1.80114305019
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	24	2.05811405182	1.84230542183
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	25	2.14043855667	1.88346767426
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	26	2.22276306152	1.92462992668
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	27	2.30508756638	1.96579217911
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	28	2.38741230965	1.99654769897
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	29	2.4697368145	2.02398920059
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	30	2.55206131935	2.05143070221
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	31	2.6343858242	2.07887220383
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	32	2.71671032906	2.10631370544
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	33	2.79903507233	2.13375544548
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	34	2.88135957718	2.1611969471
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	35	2.96368408203	2.18606042862
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	36	3.04600858688	2.20664143562
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	37	3.12833333015	2.22722268105
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	2910389	38	3.21065783501	2.24780368805
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	0	0.0823245570064	0.0823245570064
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	1	0.164649114013	0.164649114013
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	2	0.24697367847	0.24697367847
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	3	0.329298228025	0.329298228025
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	4	0.411622792482	0.411622822285
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	5	0.493947356939	0.493947356939
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	6	0.576271891594	0.576271891594
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	7	0.658596456051	0.658596456051
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	8	0.740921020508	0.740921020508
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	9	0.823245584965	0.823245644569
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	10	0.905570149422	0.905570149422
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	11	0.987894713879	0.987894713879
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	12	1.07021927834	1.07021927834
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	13	1.15254378319	1.15254378319
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	14	1.23486840725	1.23486840725
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	15	1.3171929121	1.3171929121
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	16	1.39951753616	1.39951753616
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	17	1.48184204102	1.48184204102
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	18	1.56416666508	1.56416666508
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	19	1.64649116993	1.63641571999
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	20	1.72881567478	1.67757797241
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	21	1.81114029884	1.71874034405
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	22	1.8934648037	1.75990259647
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	23	1.97578942776	1.8010648489
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	24	2.05811405182	1.84222722054
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	25	2.14043855667	1.88338947296
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	26	2.22276306152	1.92455172539
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	27	2.30508756638	1.96571397781
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	28	2.38741230965	1.99621498585
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	29	2.4697368145	2.02365660667
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	30	2.55206131935	2.05109810829
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	31	2.6343858242	2.07853937149
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	32	2.71671032906	2.10598087311
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	33	2.79903507233	2.13342261314
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	34	2.88135957718	2.16086411476
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	35	2.96368408203	2.1857585907
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	36	3.04600858688	2.20633983612
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	37	3.12833333015	2.22692084312
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	314517	38	3.21065783501	2.24750208855
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	0	0.0823245570064	0.0823245570064
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	1	0.164649114013	0.164649114013
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	2	0.24697367847	0.246973693371
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	3	0.329298228025	0.329298228025
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	4	0.411622792482	0.411622792482
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	5	0.493947356939	0.493947386742
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	6	0.576271891594	0.576271891594
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	7	0.658596456051	0.658596456051
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	8	0.740921020508	0.740921020508
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	9	0.823245584965	0.823245584965
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	10	0.905570149422	0.905570149422
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	11	0.987894713879	0.987894773483
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	12	1.07021927834	1.07021927834
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	13	1.15254378319	1.15254378319
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	14	1.23486840725	1.23486840725
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	15	1.3171929121	1.3171929121
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	16	1.39951753616	1.39951753616
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	17	1.48184204102	1.48184204102
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	18	1.56416666508	1.56416666508
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	19	1.64649116993	1.63655638695
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	20	1.72881567478	1.67771863937
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	21	1.81114029884	1.71888101101
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	22	1.8934648037	1.76004326344
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	23	1.97578942776	1.80120563507
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	24	2.05811405182	1.8423678875
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	25	2.14043855667	1.88353013992
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	26	2.22276306152	1.92469239235
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	27	2.30508756638	1.96585464478
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	28	2.38741230965	1.9966199398
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	29	2.4697368145	2.02406144142
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	30	2.55206131935	2.05150294304
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	31	2.6343858242	2.07894444466
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	32	2.71671032906	2.10638594627
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	33	2.79903507233	2.13382768631
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	34	2.88135957718	2.16126918793
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	35	2.96368408203	2.18618559837
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	36	3.04600858688	2.2067668438
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	37	3.12833333015	2.22734808922
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	4856886	38	3.21065783501	2.24792909622
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	0	0.0823245570064	0.0823245570064
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	1	0.164649114013	0.164649114013
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	2	0.24697367847	0.246973693371
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	3	0.329298228025	0.329298228025
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	4	0.411622792482	0.411622792482
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	5	0.493947356939	0.493947386742
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	6	0.576271891594	0.576271891594
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	7	0.658596456051	0.658596456051
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	8	0.740921020508	0.740921020508
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	9	0.823245584965	0.823245584965
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	10	0.905570149422	0.905570149422
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	11	0.987894713879	0.987894773483
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	12	1.07021927834	1.07021927834
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	13	1.15254378319	1.15254378319
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	14	1.23486840725	1.23486840725
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	15	1.3171929121	1.3171929121
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	16	1.39951753616	1.39951753616
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	17	1.48184204102	1.48184204102
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	18	1.56416666508	1.56416666508
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	19	1.64649116993	1.63652777672
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	20	1.72881567478	1.67769002914
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	21	1.81114029884	1.71885228157
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	22	1.8934648037	1.760014534
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_Heldout.py	OPTIM	5491113	23	1.97578942776	1.80117678642
