Type	Memory	Residual	ModelID	TotalMI
REAL_REAL	1.17530325244	6.35397168538	8912539	1.11886612484
REAL_REAL	1.17316410992	6.35454637992	2490529	1.1182914303
REAL_REAL	1.17427418903	6.35425180995	2530370	1.11858600027
REAL_REAL	1.17312097731	6.3547595322	9766126	1.11807827802
REAL_REAL	1.17465376219	6.35406846287	683776	1.11876934735
RANDOM_BY_TYPE	0.71340236703	6.7812507576	1561058	0.69158705262
RANDOM_BY_TYPE	0.84689060459	6.63516388439	3967015	0.83767392583
RANDOM_BY_TYPE	0.86839145907	6.60487000851	3921748	0.86796780171
RANDOM_BY_TYPE	0.88567590359	6.57933328769	1633229	0.89350452253
RANDOM_BY_TYPE	0.88561246883	6.67228945547	7077952	0.80054835475
RANDOM_BY_TYPE	0.95268975065	6.54800866812	3647559	0.9248291421
RANDOM_BY_TYPE	0.89965240878	6.58935562772	5880637	0.8834821825
RANDOM_BY_TYPE	0.79161183088	6.67598335972	9624173	0.7968544505
RANDOM_BY_TYPE	0.78007866631	6.672049298	974209	0.80078851222
RANDOM_BY_TYPE	0.94473055545	6.53880076372	4714836	0.9340370465
RANDOM_BY_TYPE	0.93790112271	6.53695986244	6497147	0.93587794778
RANDOM_BY_TYPE	0.77848841909	6.73045253988	8137182	0.74238527034
RANDOM_BY_TYPE	0.95192948648	6.55212939283	6173439	0.92070841739
RANDOM_BY_TYPE	0.80113496441	6.69650303771	1720679	0.77633477251
RANDOM_BY_TYPE	0.90675070604	6.58453607849	5395385	0.88830173173
RANDOM_BY_TYPE	0.7631851357	6.68355049098	4225507	0.78928731924
RANDOM_BY_TYPE	0.71019468993	6.70535741377	3236329	0.76748039645
RANDOM_BY_TYPE	0.80851012042	6.69578870574	9882118	0.77704910448
RANDOM_BY_TYPE	0.84867657128	6.63677439852	7740288	0.8360634117
RANDOM_BY_TYPE	0.76336896184	6.71918832148	3799721	0.75364948874
GROUND	1.09841965139	6.40124915892	9505213	1.0715886513
GROUND	1.09750150659	6.40161668981	7259472	1.07122112041
GROUND	1.09722581286	6.40162987543	9647002	1.07120793479
GROUND	1.0970380867	6.40178624932	7171081	1.0710515609
GROUND	1.09674724706	6.40204294057	882291	1.07079486965
