Type	Memory	Residual	ModelID	TotalMI
REAL_REAL	0.82028134846	7.78260474542	1068703	0.80061474251
REAL_REAL	0.82029859709	7.78243162323	5406085	0.8007878647
REAL_REAL	0.82018519902	7.78245789912	1544516	0.80076158881
REAL_REAL	0.82007565245	7.78247875681	3505670	0.80074073112
REAL_REAL	0.81950101707	7.78279360224	5423480	0.80042588569
RANDOM_BY_TYPE	0.68622108913	7.90485143112	4887016	0.67836805681
RANDOM_BY_TYPE	0.66645260514	7.92093829468	165894656	0.66228119325
RANDOM_BY_TYPE	0.66147806576	7.91772422599	3454756	0.66549526194
RANDOM_BY_TYPE	0.71683766119	7.87016785415	2201596	0.71305163378
RANDOM_BY_TYPE	0.67774183206	7.90695540015	5360865	0.67626408778
RANDOM_BY_TYPE	0.76551046803	7.83389499984	1430330	0.74932448809
RANDOM_BY_TYPE	0.63717503938	7.95512366695	819980	0.62809582098
RANDOM_BY_TYPE	0.6300260289	7.95785277877	120879951	0.62536670916
RANDOM_BY_TYPE	0.65504377215	7.94246393673	6453585	0.6407555512
RANDOM_BY_TYPE	0.66551637925	7.93175024511	3772098	0.65146924282
RANDOM_BY_TYPE	0.66259066803	7.93626237377	310651	0.64695711416
RANDOM_BY_TYPE	0.72219399425	7.88241590241	2853702	0.70080358552
RANDOM_BY_TYPE	0.66755813712	7.92080599446	2275936	0.66241349347
RANDOM_BY_TYPE	0.6362096791	7.95830458042	3769033	0.62491490751
RANDOM_BY_TYPE	0.75829857851	7.83314962171	8473957	0.75006986622
RANDOM_BY_TYPE	0.70161650287	7.89602303966	6727429	0.68719644827
RANDOM_BY_TYPE	0.67596360768	7.92203243834	8112726	0.66118704959
RANDOM_BY_TYPE	0.67681141086	7.90720265992	3558584	0.67601682801
RANDOM_BY_TYPE	0.64529316776	7.94924388642	4539550	0.63397560151
RANDOM_BY_TYPE	0.72089502723	7.87140396936	5941153	0.71181551857
RANDOM_BY_TYPE	0.70302384317	7.89488945888	1195250	0.68833002905
RANDOM_BY_TYPE	0.62702545355	7.96546635478	5373742	0.61775313315
