Type	Memory	Residual	ModelID	TotalMI
REAL_REAL	0.9271894701	6.46316770585	6974781	0.87711979161
REAL_REAL	0.92418497761	6.46429607789	3610244	0.87599141957
REAL_REAL	0.92456539123	6.46417954217	3647913	0.87610795529
REAL_REAL	0.92880921547	6.46221103602	1494946	0.87807646144
REAL_REAL	0.92533829609	6.46368013645	6614328	0.87660736101
RANDOM_BY_TYPE	0.68744292904	6.66732479779	7608956	0.67296269967
RANDOM_BY_TYPE	0.73699701312	6.63706069311	4025418	0.70322680435
RANDOM_BY_TYPE	0.71357510832	6.6849791951	658458	0.65530830236
RANDOM_BY_TYPE	0.78731063714	6.59036074397	1398941	0.74992675349
RANDOM_BY_TYPE	0.74154772465	6.60650429276	2324018	0.7337832047
RANDOM_BY_TYPE	0.66692745943	6.69479172852	7272678	0.64549576894
RANDOM_BY_TYPE	0.76641755794	6.62682097897	8812563	0.71346651849
RANDOM_BY_TYPE	0.69688514484	6.67263579419	9191126	0.66765170327
RANDOM_BY_TYPE	0.72036298241	6.64040319019	6516778	0.69988430727
RANDOM_BY_TYPE	0.75308286214	6.62589600254	4534422	0.71439149492
RANDOM_BY_TYPE	0.82546972734	6.5492978781	976991	0.79098961936
RANDOM_BY_TYPE	0.71538390087	6.61368510016	8628000	0.7266023973
RANDOM_BY_TYPE	0.7058698371	6.67016682833	2589907	0.67012066913
RANDOM_BY_TYPE	0.68783397054	6.67210864268	3568376	0.66817885478
RANDOM_BY_TYPE	0.79288397297	6.55980175288	3983374	0.78048574458
RANDOM_BY_TYPE	0.74847296491	6.63032787707	7248526	0.70995962039
RANDOM_BY_TYPE	0.74638269431	6.60907749706	9705914	0.7312100004
RANDOM_BY_TYPE	0.68290265222	6.68214710377	2715394	0.65814039369
RANDOM_BY_TYPE	0.72809421959	6.65551604725	351817	0.68477145021
RANDOM_BY_TYPE	0.6850336152	6.67918715072	8802332	0.66110034674
