Type	Distance	ConditionalMI	TotalMI	ModelID	UnigramCE
REAL_REAL	1	1.4510617706	1.52188494922	7142094	7.05905874314
REAL_REAL	2	0.07082317862	1.52188494922	7142094	7.05905874314
REAL_REAL	1	1.45105379432	1.5221031587	6204576	7.05905874314
REAL_REAL	2	0.07104936438	1.5221031587	6204576	7.05905874314
REAL_REAL	1	1.4510742254	1.52224799743	532518	7.05905874314
REAL_REAL	2	0.07117377203	1.52224799743	532518	7.05905874314
REAL_REAL	1	1.45106087795	1.52218946318	4503202	7.05905874314
REAL_REAL	2	0.07112858523	1.52218946318	4503202	7.05905874314
REAL_REAL	1	1.45109703728	1.52154351624	8101409	7.05905874314
REAL_REAL	2	0.07044647896	1.52154351624	8101409	7.05905874314
RANDOM_BY_TYPE	1	0.91467464172	0.97346059475	3949133	7.05905874314
RANDOM_BY_TYPE	2	0.05878595303	0.97346059475	3949133	7.05905874314
RANDOM_BY_TYPE	1	0.95373735627	1.0062696424	7137666	7.05905874314
RANDOM_BY_TYPE	2	0.05253228613	1.0062696424	7137666	7.05905874314
RANDOM_BY_TYPE	1	1.00810743671	1.04408305106	9540332	7.05905874314
RANDOM_BY_TYPE	2	0.03597561435	1.04408305106	9540332	7.05905874314
RANDOM_BY_TYPE	1	0.92788168953	0.98801646375	6577812	7.05905874314
RANDOM_BY_TYPE	2	0.06013477422	0.98801646375	6577812	7.05905874314
RANDOM_BY_TYPE	1	0.99829299503	1.03838780377	3029792	7.05905874314
RANDOM_BY_TYPE	2	0.04009480874	1.03838780377	3029792	7.05905874314
RANDOM_BY_TYPE	1	0.98680125021	1.03518345239	8082994	7.05905874314
RANDOM_BY_TYPE	2	0.04838220218	1.03518345239	8082994	7.05905874314
RANDOM_BY_TYPE	1	0.91968608003	1.01900778646	3237697	7.05905874314
RANDOM_BY_TYPE	2	0.09932170643	1.01900778646	3237697	7.05905874314
RANDOM_BY_TYPE	1	0.94502908286	0.97637564845	4598000	7.05905874314
RANDOM_BY_TYPE	2	0.03134656559	0.97637564845	4598000	7.05905874314
RANDOM_BY_TYPE	1	1.0551769129	1.117008605	4494544	7.05905874314
RANDOM_BY_TYPE	2	0.0618316921	1.117008605	4494544	7.05905874314
RANDOM_BY_TYPE	1	0.95200461304	0.98423896189	2910698	7.05905874314
RANDOM_BY_TYPE	2	0.03223434885	0.98423896189	2910698	7.05905874314
RANDOM_BY_TYPE	1	0.99806177429	1.04631521619	6560764	7.05905874314
RANDOM_BY_TYPE	2	0.0482534419	1.04631521619	6560764	7.05905874314
RANDOM_BY_TYPE	1	0.92690993188	0.97480285174	7284276	7.05905874314
RANDOM_BY_TYPE	2	0.04789291986	0.97480285174	7284276	7.05905874314
RANDOM_BY_TYPE	1	1.01995783015	1.07394645029	4349069	7.05905874314
RANDOM_BY_TYPE	2	0.05398862014	1.07394645029	4349069	7.05905874314
RANDOM_BY_TYPE	1	0.97798487246	1.0340012581	4229512	7.05905874314
RANDOM_BY_TYPE	2	0.05601638564	1.0340012581	4229512	7.05905874314
RANDOM_BY_TYPE	1	0.97845279452	1.0245202317	811142	7.05905874314
RANDOM_BY_TYPE	2	0.04606743718	1.0245202317	811142	7.05905874314
RANDOM_BY_TYPE	1	0.95821924673	0.99883267762	1058124	7.05905874314
RANDOM_BY_TYPE	2	0.04061343089	0.99883267762	1058124	7.05905874314
RANDOM_BY_TYPE	1	0.97996376257	1.02879644225	5180110	7.05905874314
RANDOM_BY_TYPE	2	0.04883267968	1.02879644225	5180110	7.05905874314
RANDOM_BY_TYPE	1	0.9143877163	0.96699415347	5157164	7.05905874314
RANDOM_BY_TYPE	2	0.05260643717	0.96699415347	5157164	7.05905874314
RANDOM_BY_TYPE	1	0.84844169253	0.92262081885	8800511	7.05905874314
RANDOM_BY_TYPE	2	0.07417912632	0.92262081885	8800511	7.05905874314
RANDOM_BY_TYPE	1	0.99009448395	1.04228361005	9369539	7.05905874314
RANDOM_BY_TYPE	2	0.0521891261	1.04228361005	9369539	7.05905874314
