Type	Memory	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	0.61703313371	7.53758221583	967899915	0.6233548076
RANDOM_BY_TYPE	0.58431340236	7.57633273253	753001686	0.5846042909
RANDOM_BY_TYPE	0.63534309144	7.50494934503	995551754	0.6559876784
RANDOM_BY_TYPE	0.61683817261	7.53948312361	932764131	0.62145389982
RANDOM_BY_TYPE	0.61405887834	7.54305116631	356908537	0.61788585712
RANDOM_BY_TYPE	0.59822194089	7.54183323196	325010636	0.61910379147
RANDOM_BY_TYPE	0.58449453378	7.56233158121	62797606	0.59860544222
RANDOM_BY_TYPE	0.68013874347	7.46894113612	330601037	0.69199588731
RANDOM_BY_TYPE	0.58680884102	7.56407394924	660193735	0.59686307419
RANDOM_BY_TYPE	0.62502104891	7.52704666928	921363070	0.63389035415
RANDOM_BY_TYPE	0.63386519749	7.51427495348	380798014	0.64666206995
RANDOM_BY_TYPE	0.58341552187	7.5593619901	846777341	0.60157503333
RANDOM_BY_TYPE	0.5962997261	7.55875068332	789662430	0.60218634011
RANDOM_BY_TYPE	0.59258429795	7.55475936793	53773718	0.6061776555
RANDOM_BY_TYPE	0.6578194176	7.48814791921	245137607	0.67278910422
RANDOM_BY_TYPE	0.53814007869	7.59820914408	721747541	0.56272787935
RANDOM_BY_TYPE	0.62173137878	7.5246317033	624643059	0.63630532013
