Type	Memory	Residual	ModelID	TotalMI
REAL_REAL	0.10434240906	8.54978124279	4987711	0.10884969735
REAL_REAL	0.10356043352	8.55030525462	5704121	0.10832568552
REAL_REAL	0.10410199838	8.5498998991	8178835	0.10873104104
REAL_REAL	0.10386824607	8.55016694985	4607569	0.10846399029
REAL_REAL	0.10415300708	8.54987713734	2146182	0.1087538028
RANDOM_BY_TYPE	0.11986359288	8.52489291471	1053730	0.13373802543
RANDOM_BY_TYPE	0.14844012656	8.50584087377	5230440	0.15279006637
RANDOM_BY_TYPE	0.1307959132	8.51825565827	8965127	0.14037528187
RANDOM_BY_TYPE	0.16922945873	8.46807526464	161074	0.1905556755
RANDOM_BY_TYPE	0.14985836792	8.49713712932	2103010	0.16149381082
RANDOM_BY_TYPE	0.12773398811	8.52000179206	5440647	0.13862914808
RANDOM_BY_TYPE	0.1244569455	8.52618597196	272733	0.13244496818
RANDOM_BY_TYPE	0.1382692257	8.50663784597	7027885	0.15199309417
RANDOM_BY_TYPE	0.1415454331	8.5046139743	3610514	0.15401696584
RANDOM_BY_TYPE	0.1008027263	8.54926834276	5866187	0.10936259738
RANDOM_BY_TYPE	0.12841575782	8.52196366906	2088635	0.13666727108
RANDOM_BY_TYPE	0.17730074531	8.46906394011	6113182	0.18956700003
RANDOM_BY_TYPE	0.15092610395	8.49761069447	2831409	0.16102024567
RANDOM_BY_TYPE	0.11543255558	8.53216755092	245764	0.12646338922
RANDOM_BY_TYPE	0.10121198149	8.54202137269	817493	0.11660956745
RANDOM_BY_TYPE	0.08763230181	8.55781566155	5917007	0.10081527859
RANDOM_BY_TYPE	0.16749911329	8.48041165613	2218424	0.17821928401
RANDOM_BY_TYPE	0.17533893922	8.47123362213	4488416	0.18739731801
RANDOM_BY_TYPE	0.13677484263	8.5127140652	433982	0.14591687494
RANDOM_BY_TYPE	0.11549997758	8.52974787047	4006157	0.12888306967
GROUND	0.06833907723	8.58232205173	631739	0.07630888841
GROUND	0.06832307863	8.58233489609	9753875	0.07629604405
GROUND	0.06910672073	8.58193898605	2840007	0.07669195409
GROUND	0.06792376716	8.58255942271	2418820	0.07607151743
GROUND	0.06887774778	8.58217900009	2516623	0.07645194005
