Type	Memory	Residual	ModelID	TotalMI
REAL_REAL	0.86101652678	5.61859658635	4884238	0.81788982953
REAL_REAL	0.87152834418	5.61394657063	4092797	0.82253984525
REAL_REAL	0.86503795797	5.61637443615	2072331	0.82011197973
REAL_REAL	0.86678651815	5.6164979122	8593631	0.81998850368
REAL_REAL	0.86493617638	5.61699692183	4359648	0.81948949405
RANDOM_BY_TYPE	0.80639110354	5.6855782383	9053461	0.75090817758
RANDOM_BY_TYPE	0.75511860419	5.73169085598	111566	0.7047955599
RANDOM_BY_TYPE	0.72825720056	5.74238134275	6467481	0.69410507313
RANDOM_BY_TYPE	0.84230914899	5.672669777	1133679	0.76381663888
RANDOM_BY_TYPE	0.75308323702	5.74049133992	1140417	0.69599507596
RANDOM_BY_TYPE	0.7897124563	5.70275785666	7099159	0.73372855922
RANDOM_BY_TYPE	0.80717007134	5.65490721065	2299512	0.78157920523
RANDOM_BY_TYPE	0.78990416833	5.69787517075	2389980	0.73861124513
RANDOM_BY_TYPE	0.76165312316	5.69603915307	5396526	0.74044726281
RANDOM_BY_TYPE	0.71277020586	5.75841392457	3512001	0.67807249131
RANDOM_BY_TYPE	0.85597279738	5.63192252837	1036322	0.80456388751
RANDOM_BY_TYPE	0.82143349097	5.65349676749	57575	0.78298964839
RANDOM_BY_TYPE	0.72833104608	5.73721230071	206633	0.69927411517
RANDOM_BY_TYPE	0.7176401967	5.75048523025	9401533	0.68600118563
RANDOM_BY_TYPE	0.82969455737	5.65918689859	6510619	0.77729951729
RANDOM_BY_TYPE	0.78686108481	5.66900668217	7065259	0.76747973371
RANDOM_BY_TYPE	0.85099012017	5.63095147986	8994616	0.80553493602
RANDOM_BY_TYPE	0.72600617324	5.76204611855	4032160	0.67444029733
RANDOM_BY_TYPE	0.74839853073	5.74226382032	238735	0.69422259556
RANDOM_BY_TYPE	0.82146592171	5.66208373435	8115540	0.77440268153
