Type	Memory	Residual	ModelID	TotalMI
REAL_REAL	0.55659538253	7.25786384771	9319746	0.55222797765
REAL_REAL	0.54820369072	7.26390243076	6353171	0.5461893946
REAL_REAL	0.55292328787	7.26088688092	2067786	0.54920494444
REAL_REAL	0.55069742294	7.26297190401	1821451	0.54711992135
REAL_REAL	0.55706254476	7.25770975646	7516002	0.5523820689
RANDOM_BY_TYPE	0.30863920148	7.49995582173	649557	0.31013600363
RANDOM_BY_TYPE	0.3135995638	7.49267563145	3211328	0.31741619391
RANDOM_BY_TYPE	0.25795233131	7.54460239525	553248472	0.26548943011
RANDOM_BY_TYPE	0.3022795496	7.505025058	1466405	0.30506676736
RANDOM_BY_TYPE	0.26124553009	7.54583506696	6029159	0.2642567584
RANDOM_BY_TYPE	0.26402819833	7.54442527842	9931485	0.26566654694
RANDOM_BY_TYPE	0.26071048337	7.54609889488	988050	0.26399293048
RANDOM_BY_TYPE	0.29614990835	7.51323031756	418708	0.2968615078
RANDOM_BY_TYPE	0.34198826524	7.46269947323	223148	0.34739235213
RANDOM_BY_TYPE	0.3160869573	7.50056745599	7266548	0.30952436937
RANDOM_BY_TYPE	0.29743620783	7.51581564847	6497808	0.29427617689
RANDOM_BY_TYPE	0.34771704967	7.46417526052	5305319	0.34591656484
RANDOM_BY_TYPE	0.34898786737	7.46458327055	9253735	0.34550855481
RANDOM_BY_TYPE	0.26835138554	7.54334130637	5539547	0.26675051899
RANDOM_BY_TYPE	0.33596846649	7.47405177678	5982365	0.33604004858
RANDOM_BY_TYPE	0.3170132832	7.48922812746	7106726	0.3208636979
RANDOM_BY_TYPE	0.26114200543	7.55275195416	2793152	0.2573398712
RANDOM_BY_TYPE	0.23732348473	7.57420395735	8099047	0.23588786801
RANDOM_BY_TYPE	0.35136245113	7.45839291322	2343040	0.35169891214
RANDOM_BY_TYPE	0.25828678808	7.54819919546	773428	0.2618926299
RANDOM_BY_TYPE	0.33965735256	7.47713448631	6362444	0.33295733905
