Type	Memory	Residual	ModelID	TotalMI
REAL_REAL	0.10987147284	7.06706066023	1218292	0.10805144013
REAL_REAL	0.10939854971	7.06758826706	6382195	0.1075238333
REAL_REAL	0.10947076577	7.0674613673	7316597	0.10765073306
REAL_REAL	0.10644988015	7.06955279782	3330167	0.10555930254
REAL_REAL	0.10947076577	7.0674613673	5462593	0.10765073306
RANDOM_BY_TYPE	0.11612304362	7.05687342889	3615928	0.11823867147
RANDOM_BY_TYPE	0.1299054946	7.04295923947	4397022	0.13215286089
RANDOM_BY_TYPE	0.12657204453	7.04747245059	3147200	0.12763964977
RANDOM_BY_TYPE	0.15431574732	7.02385383323	5007456	0.15125826713
RANDOM_BY_TYPE	0.13668973105	7.03385107518	8850411	0.14126102518
RANDOM_BY_TYPE	0.11203037583	7.06343754496	5873612	0.1116745554
RANDOM_BY_TYPE	0.12982852103	7.04229998402	7460444	0.13281211634
RANDOM_BY_TYPE	0.14719142939	7.03277025323	6488268	0.14234184713
RANDOM_BY_TYPE	0.10285924345	7.07011931714	197510	0.10499278322
RANDOM_BY_TYPE	0.11111210573	7.06208095588	7759610	0.11303114448
RANDOM_BY_TYPE	0.10139745566	7.07552243855	8697019	0.09958966181
RANDOM_BY_TYPE	0.11451403268	7.05907952119	6919251	0.11603257917
RANDOM_BY_TYPE	0.13521623638	7.03742094842	3015136	0.13769115194
RANDOM_BY_TYPE	0.12120275889	7.05126332447	8657227	0.12384877589
RANDOM_BY_TYPE	0.09317250546	7.08030756772	3558617	0.09480453264
RANDOM_BY_TYPE	0.14057315846	7.0298259359	5121882	0.14528616446
RANDOM_BY_TYPE	0.09815517688	7.07797660185	9559	0.09713549851
RANDOM_BY_TYPE	0.14482129417	7.03107566638	646680	0.14403643398
RANDOM_BY_TYPE	0.09527178169	7.08332948644	6381556	0.09178261392
RANDOM_BY_TYPE	0.10877354576	7.06528211125	102406	0.10982998911
