Type	Memory	Residual	ModelID	TotalMI
REAL_REAL	0.99477771951	7.11994860249	2862214	0.95496205523
REAL_REAL	0.99534906858	7.11938012156	2892730	0.95553053616
REAL_REAL	0.99547169094	7.11945581646	3914825	0.95545484126
REAL_REAL	0.99431968523	7.12010839325	9055248	0.95480226447
REAL_REAL	0.99495599874	7.11967352993	7302035	0.95523712779
RANDOM_BY_TYPE	0.85818370147	7.24626156222	433111777	0.8286490955
RANDOM_BY_TYPE	0.84814424379	7.26256058503	9470017	0.81235007269
RANDOM_BY_TYPE	0.80250522429	7.29496260729	4988696	0.77994805043
RANDOM_BY_TYPE	0.89785458828	7.20325720392	209978180	0.8716534538
RANDOM_BY_TYPE	0.77913566092	7.31103883717	4943272	0.76387182055
RANDOM_BY_TYPE	0.79859420316	7.31740104357	658711427	0.75750961415
RANDOM_BY_TYPE	0.78840451984	7.32471969066	186870666	0.75019096706
RANDOM_BY_TYPE	0.78147007656	7.30218343083	6985483	0.77272722689
RANDOM_BY_TYPE	0.79469709381	7.31354601156	9947394	0.76136464616
RANDOM_BY_TYPE	0.8891361585	7.20610589055	143483441	0.86880476717
RANDOM_BY_TYPE	0.82615842535	7.26905220177	6387538	0.80585845595
RANDOM_BY_TYPE	0.82291502944	7.28115035998	1772783	0.79376029774
RANDOM_BY_TYPE	0.84367944552	7.25541263599	506793199	0.81949802173
RANDOM_BY_TYPE	0.82903097172	7.27248623934	3567969	0.80242441838
RANDOM_BY_TYPE	0.8324080123	7.27051431446	772256309	0.80439634326
RANDOM_BY_TYPE	0.76038389193	7.32674738182	4209498	0.7481632759
RANDOM_BY_TYPE	0.79316434555	7.28622537668	4442249	0.78868528104
RANDOM_BY_TYPE	0.74285196996	7.36953308357	244524780	0.70537757415
RANDOM_BY_TYPE	0.84087249863	7.26698648639	518307126	0.80792417133
RANDOM_BY_TYPE	0.76355715531	7.33446835608	1521149	0.74044230164
RANDOM_BY_TYPE	0.78406882997	7.31305859428	103491959	0.76185206344
RANDOM_BY_TYPE	0.79156215136	7.29122835051	8353520	0.78368230721
RANDOM_BY_TYPE	0.83813903291	7.23980169384	4304274	0.83510896388
RANDOM_BY_TYPE	0.79656779003	7.29903395989	3714036	0.77587669783
RANDOM_BY_TYPE	0.85008792685	7.24982878126	831168961	0.82508187646
RANDOM_BY_TYPE	0.90302279633	7.21664372251	71529713	0.85826693521
RANDOM_BY_TYPE	0.75848980865	7.33771411634	183075925	0.73719654138
RANDOM_BY_TYPE	0.82235562068	7.26918714311	5403753	0.80572351461
RANDOM_BY_TYPE	0.80098711773	7.29205541575	7660874	0.78285524197
RANDOM_BY_TYPE	0.78689549905	7.29065536154	9441316	0.78425529618
RANDOM_BY_TYPE	0.8467826735	7.2590453656	6613244	0.81586529212
RANDOM_BY_TYPE	0.86683380137	7.24194619768	5166774	0.83296446004
RANDOM_BY_TYPE	0.85136495778	7.24961529653	9523023	0.82529536119
RANDOM_BY_TYPE	0.81255030442	7.28880315972	386241511	0.786107498
