Type	Distance	ConditionalMI	TotalMI	ModelID	UnigramCE
REAL_REAL	1	0.11295402993	0.10832414579	3284532	8.65863094014
REAL_REAL	2	0	0.10832414579	3284532	8.65863094014
REAL_REAL	3	0	0.10832414579	3284532	8.65863094014
REAL_REAL	4	0	0.10832414579	3284532	8.65863094014
REAL_REAL	5	0	0.10832414579	3284532	8.65863094014
REAL_REAL	6	0	0.10832414579	3284532	8.65863094014
REAL_REAL	7	0	0.10832414579	3284532	8.65863094014
REAL_REAL	8	0	0.10832414579	3284532	8.65863094014
REAL_REAL	9	0	0.10832414579	3284532	8.65863094014
REAL_REAL	1	0.11320270863	0.1085831887	2431051	8.65863094014
REAL_REAL	2	0	0.1085831887	2431051	8.65863094014
REAL_REAL	3	0	0.1085831887	2431051	8.65863094014
REAL_REAL	4	0	0.1085831887	2431051	8.65863094014
REAL_REAL	5	0	0.1085831887	2431051	8.65863094014
REAL_REAL	6	0	0.1085831887	2431051	8.65863094014
REAL_REAL	7	0	0.1085831887	2431051	8.65863094014
REAL_REAL	8	0	0.1085831887	2431051	8.65863094014
REAL_REAL	9	0	0.1085831887	2431051	8.65863094014
REAL_REAL	1	0.11321826138	0.10861793995	8557638	8.65863094014
REAL_REAL	2	0	0.10861793995	8557638	8.65863094014
REAL_REAL	3	0	0.10861793995	8557638	8.65863094014
REAL_REAL	4	0	0.10861793995	8557638	8.65863094014
REAL_REAL	5	0	0.10861793995	8557638	8.65863094014
REAL_REAL	6	0	0.10861793995	8557638	8.65863094014
REAL_REAL	7	0	0.10861793995	8557638	8.65863094014
REAL_REAL	8	0	0.10861793995	8557638	8.65863094014
REAL_REAL	9	0	0.10861793995	8557638	8.65863094014
REAL_REAL	1	0.11322779874	0.10864915066	8994398	8.65863094014
REAL_REAL	2	0	0.10864915066	8994398	8.65863094014
REAL_REAL	3	0	0.10864915066	8994398	8.65863094014
REAL_REAL	4	0	0.10864915066	8994398	8.65863094014
REAL_REAL	5	0	0.10864915066	8994398	8.65863094014
REAL_REAL	6	0	0.10864915066	8994398	8.65863094014
REAL_REAL	7	0	0.10864915066	8994398	8.65863094014
REAL_REAL	8	0	0.10864915066	8994398	8.65863094014
REAL_REAL	9	0	0.10864915066	8994398	8.65863094014
REAL_REAL	1	0.11323620459	0.1086319597	19800	8.65863094014
REAL_REAL	2	0	0.1086319597	19800	8.65863094014
REAL_REAL	3	0	0.1086319597	19800	8.65863094014
