Type	Distance	ConditionalMI	TotalMI	ModelID	UnigramCE
REAL_REAL	1	0.68064386683	0.71516977811	5002308	7.61425768309
REAL_REAL	2	0.03633431018	0.71516977811	5002308	7.61425768309
REAL_REAL	3	0	0.71516977811	5002308	7.61425768309
REAL_REAL	4	0	0.71516977811	5002308	7.61425768309
REAL_REAL	5	0	0.71516977811	5002308	7.61425768309
REAL_REAL	6	0	0.71516977811	5002308	7.61425768309
REAL_REAL	7	0	0.71516977811	5002308	7.61425768309
REAL_REAL	8	0	0.71516977811	5002308	7.61425768309
REAL_REAL	1	0.68076126299	0.71538165133	4568928	7.61425768309
REAL_REAL	2	0.03647623268	0.71538165133	4568928	7.61425768309
REAL_REAL	3	0	0.71538165133	4568928	7.61425768309
REAL_REAL	4	0	0.71538165133	4568928	7.61425768309
REAL_REAL	5	0	0.71538165133	4568928	7.61425768309
REAL_REAL	6	0	0.71538165133	4568928	7.61425768309
REAL_REAL	7	0	0.71538165133	4568928	7.61425768309
REAL_REAL	8	0	0.71538165133	4568928	7.61425768309
REAL_REAL	1	0.6804939042	0.714694052	4170147	7.61425768309
REAL_REAL	2	0.03611330252	0.714694052	4170147	7.61425768309
REAL_REAL	3	0	0.714694052	4170147	7.61425768309
REAL_REAL	4	0	0.714694052	4170147	7.61425768309
REAL_REAL	5	0	0.714694052	4170147	7.61425768309
REAL_REAL	6	0	0.714694052	4170147	7.61425768309
REAL_REAL	7	0	0.714694052	4170147	7.61425768309
REAL_REAL	8	0	0.714694052	4170147	7.61425768309
REAL_REAL	1	0.68075638024	0.71474173491	6700191	7.61425768309
REAL_REAL	2	0.03579878725	0.71474173491	6700191	7.61425768309
REAL_REAL	3	0	0.71474173491	6700191	7.61425768309
REAL_REAL	4	0	0.71474173491	6700191	7.61425768309
REAL_REAL	5	0	0.71474173491	6700191	7.61425768309
REAL_REAL	6	0	0.71474173491	6700191	7.61425768309
REAL_REAL	7	0	0.71474173491	6700191	7.61425768309
REAL_REAL	8	0	0.71474173491	6700191	7.61425768309
REAL_REAL	1	0.68064313974	0.71496006332	2084172	7.61425768309
