Type	Memory	Residual	ModelID	TotalMI
REAL_REAL	0.08095604848	7.52301428587	9365508	0.08095604848
REAL_REAL	0.08076165878	7.52320867557	3717849	0.08076165878
REAL_REAL	0.08069247799	7.52327785636	4745085	0.08069247799
REAL_REAL	0.08047227935	7.523498055	1309230	0.08047227935
REAL_REAL	0.0808534109	7.52311692345	9389927	0.0808534109
RANDOM_BY_TYPE	0.13836437701	7.46560595734	835900	0.13836437701
RANDOM_BY_TYPE	0.1002130101	7.50375732425	4897328	0.1002130101
RANDOM_BY_TYPE	0.08895565869	7.51501467566	208562	0.08895565869
RANDOM_BY_TYPE	0.1369374215	7.46703291285	4228449	0.1369374215
RANDOM_BY_TYPE	0.12393757869	7.48003275566	3501131	0.12393757869
RANDOM_BY_TYPE	0.10058208152	7.50338825283	2985369	0.10058208152
RANDOM_BY_TYPE	0.08220782024	7.52176251411	1735434	0.08220782024
RANDOM_BY_TYPE	0.07935532517	7.52461500918	2514952	0.07935532517
RANDOM_BY_TYPE	0.0731271365	7.53084319785	6195656	0.0731271365
RANDOM_BY_TYPE	0.11795350245	7.4860168319	6895386	0.11795350245
RANDOM_BY_TYPE	0.09368783821	7.51028249614	6967612	0.09368783821
RANDOM_BY_TYPE	0.08542545049	7.51854488386	7442869	0.08542545049
RANDOM_BY_TYPE	0.10736471332	7.49660562103	3317473	0.10736471332
RANDOM_BY_TYPE	0.10326693638	7.50070339797	2479354	0.10326693638
RANDOM_BY_TYPE	0.06394069866	7.54002963569	8131565	0.06394069866
RANDOM_BY_TYPE	0.12363029428	7.48034004007	1776446	0.12363029428
RANDOM_BY_TYPE	0.09042350909	7.51354682526	1778829	0.09042350909
RANDOM_BY_TYPE	0.10467670358	7.49929363077	5193299	0.10467670358
RANDOM_BY_TYPE	0.11971756194	7.48425277241	5702824	0.11971756194
RANDOM_BY_TYPE	0.11584515167	7.48812518268	4751354	0.11584515167
