Type	Memory	Residual	ModelID	TotalMI
REAL_REAL	1.02424549737	4.93304911563	737688	0.65475784892
REAL_REAL	1.03161638064	4.93283041739	7853173	0.65497654716
REAL_REAL	1.02928283494	4.93184540851	2612092	0.65596155604
REAL_REAL	1.03163267614	4.93364935501	2834541	0.65415760954
REAL_REAL	1.01452035398	4.93457722205	7080111	0.6532297425
RANDOM_BY_TYPE	0.71474106992	5.17307800707	9494279	0.41472895748
RANDOM_BY_TYPE	0.69490245373	5.13673965986	9896948	0.45106730469
RANDOM_BY_TYPE	0.61800388964	5.16663560304	2981525	0.42117136151
RANDOM_BY_TYPE	0.66479547961	5.13925473144	2875969	0.44855223311
RANDOM_BY_TYPE	0.6141810714	5.17349450302	5977352	0.41431246153
RANDOM_BY_TYPE	0.6649937043	5.17181708752	6143598	0.41598987703
RANDOM_BY_TYPE	0.66005791655	5.15000247289	1870527	0.43780449166
RANDOM_BY_TYPE	0.61055344367	5.15497279972	5589331	0.43283416483
RANDOM_BY_TYPE	0.70822951523	5.07571320007	9055834	0.51209376448
RANDOM_BY_TYPE	0.71939759532	5.11850738616	1803944	0.46929957839
RANDOM_BY_TYPE	0.7247735929	5.08096193575	834613	0.5068450288
RANDOM_BY_TYPE	0.72947985786	5.09475441137	6874184	0.49305255318
RANDOM_BY_TYPE	0.73686513689	5.08936488521	9508910	0.49844207934
RANDOM_BY_TYPE	0.68706985044	5.14973840917	3290253	0.43806855538
RANDOM_BY_TYPE	0.66920168659	5.12735809203	4880102	0.46044887252
RANDOM_BY_TYPE	0.84253611571	5.04423920792	3667573	0.54356775663
RANDOM_BY_TYPE	0.65732463837	5.17028031316	6944572	0.41752665139
RANDOM_BY_TYPE	0.6628658483	5.1316832402	966631	0.45612372435
RANDOM_BY_TYPE	0.62751367447	5.16206405538	8522849	0.42574290917
RANDOM_BY_TYPE	0.66299686855	5.14462915002	7330022	0.44317781453
