Type	Distance	ConditionalMI	TotalMI	ModelID	UnigramCE
REAL_REAL	1	0.77476313228	0.81788982953	4884238	6.43648641588
REAL_REAL	2	0.04312669725	0.81788982953	4884238	6.43648641588
REAL_REAL	1	0.77355134632	0.82253984525	4092797	6.43648641588
REAL_REAL	2	0.04898849893	0.82253984525	4092797	6.43648641588
REAL_REAL	1	0.77518600149	0.82011197973	2072331	6.43648641588
REAL_REAL	2	0.04492597824	0.82011197973	2072331	6.43648641588
REAL_REAL	1	0.77319048921	0.81998850368	8593631	6.43648641588
REAL_REAL	2	0.04679801447	0.81998850368	8593631	6.43648641588
REAL_REAL	1	0.77404281172	0.81948949405	4359648	6.43648641588
REAL_REAL	2	0.04544668233	0.81948949405	4359648	6.43648641588
RANDOM_BY_TYPE	1	0.69542525162	0.75090817758	9053461	6.43648641588
RANDOM_BY_TYPE	2	0.05548292596	0.75090817758	9053461	6.43648641588
RANDOM_BY_TYPE	1	0.65447251561	0.7047955599	111566	6.43648641588
RANDOM_BY_TYPE	2	0.05032304429	0.7047955599	111566	6.43648641588
RANDOM_BY_TYPE	1	0.66920894581	0.73130683198	379878509	6.43648641588
RANDOM_BY_TYPE	2	0.06209788617	0.73130683198	379878509	6.43648641588
RANDOM_BY_TYPE	1	0.6599529457	0.69410507313	6467481	6.43648641588
RANDOM_BY_TYPE	2	0.03415212743	0.69410507313	6467481	6.43648641588
RANDOM_BY_TYPE	1	0.68532412877	0.76381663888	1133679	6.43648641588
RANDOM_BY_TYPE	2	0.07849251011	0.76381663888	1133679	6.43648641588
RANDOM_BY_TYPE	1	0.6389069149	0.69599507596	1140417	6.43648641588
RANDOM_BY_TYPE	2	0.05708816106	0.69599507596	1140417	6.43648641588
RANDOM_BY_TYPE	1	0.67774466214	0.73372855922	7099159	6.43648641588
RANDOM_BY_TYPE	2	0.05598389708	0.73372855922	7099159	6.43648641588
RANDOM_BY_TYPE	1	0.75598833912	0.78157920523	2299512	6.43648641588
RANDOM_BY_TYPE	2	0.02559086611	0.78157920523	2299512	6.43648641588
RANDOM_BY_TYPE	1	0.69003423097	0.75422419956	206509632	6.43648641588
RANDOM_BY_TYPE	2	0.06418996859	0.75422419956	206509632	6.43648641588
RANDOM_BY_TYPE	1	0.68731832193	0.73861124513	2389980	6.43648641588
RANDOM_BY_TYPE	2	0.0512929232	0.73861124513	2389980	6.43648641588
RANDOM_BY_TYPE	1	0.71924140246	0.74044726281	5396526	6.43648641588
RANDOM_BY_TYPE	2	0.02120586035	0.74044726281	5396526	6.43648641588
RANDOM_BY_TYPE	1	0.64337477676	0.67807249131	3512001	6.43648641588
RANDOM_BY_TYPE	2	0.03469771455	0.67807249131	3512001	6.43648641588
RANDOM_BY_TYPE	1	0.75315497764	0.80456388751	1036322	6.43648641588
RANDOM_BY_TYPE	2	0.05140890987	0.80456388751	1036322	6.43648641588
RANDOM_BY_TYPE	1	0.69985419078	-993.563513584	573975671	6.43648641588
RANDOM_BY_TYPE	2	0	-993.563513584	573975671	6.43648641588
RANDOM_BY_TYPE	1	0.74454580581	0.78298964839	57575	6.43648641588
RANDOM_BY_TYPE	2	0.03844384258	0.78298964839	57575	6.43648641588
RANDOM_BY_TYPE	1	0.72189527395	0.76291563772	761103180	6.43648641588
RANDOM_BY_TYPE	2	0.04102036377	0.76291563772	761103180	6.43648641588
RANDOM_BY_TYPE	1	0.66711644018	0.7199913445	299920471	6.43648641588
RANDOM_BY_TYPE	2	0.05287490432	0.7199913445	299920471	6.43648641588
RANDOM_BY_TYPE	1	0.67021718426	0.69927411517	206633	6.43648641588
RANDOM_BY_TYPE	2	0.02905693091	0.69927411517	206633	6.43648641588
RANDOM_BY_TYPE	1	0.66964441132	0.69773736369	16222442	6.43648641588
RANDOM_BY_TYPE	2	0.02809295237	0.69773736369	16222442	6.43648641588
