Language	Type	FileName	Position	Memory	Surprisal
Czech-PDT	RANDOM_INFOSTRUC	1100715	27	1.31910812855	0.919379174709
Czech-PDT	RANDOM_INFOSTRUC	1100715	28	1.36621916294	0.924815714359
Czech-PDT	RANDOM_INFOSTRUC	1100715	29	1.41333007812	0.929201304913
Czech-PDT	RANDOM_INFOSTRUC	1100715	30	1.46044111252	0.932461202145
Czech-PDT	RANDOM_INFOSTRUC	1100715	31	1.50755214691	0.933130443096
Czech-PDT	RANDOM_INFOSTRUC	1100715	32	1.5546631813	0.933130443096
Czech-PDT	RANDOM_INFOSTRUC	1100715	33	1.6017742157	0.933130443096
Czech-PDT	RANDOM_INFOSTRUC	1100715	34	1.64888513088	0.933130443096
Czech-PDT	RANDOM_INFOSTRUC	1100715	35	1.69599616528	0.933130443096
Czech-PDT	RANDOM_INFOSTRUC	1100715	36	1.74310719967	0.933130443096
Czech-PDT	RANDOM_INFOSTRUC	1100715	37	1.79021811485	0.933130443096
Czech-PDT	RANDOM_INFOSTRUC	1100715	38	1.83732914925	0.933130443096
Czech-PDT	RANDOM_INFOSTRUC	1626724	0	0.047111004591	0.047111004591
Czech-PDT	RANDOM_INFOSTRUC	1626724	1	0.094222009182	0.094222009182
Czech-PDT	RANDOM_INFOSTRUC	1626724	2	0.141333013773	0.141333013773
Czech-PDT	RANDOM_INFOSTRUC	1626724	3	0.188444018364	0.188444018364
Czech-PDT	RANDOM_INFOSTRUC	1626724	4	0.235555022955	0.235555022955
Czech-PDT	RANDOM_INFOSTRUC	1626724	5	0.282666027546	0.282666027546
Czech-PDT	RANDOM_INFOSTRUC	1626724	6	0.329777032137	0.329777032137
Czech-PDT	RANDOM_INFOSTRUC	1626724	7	0.376888036728	0.376888036728
Czech-PDT	RANDOM_INFOSTRUC	1626724	8	0.423999041319	0.423999041319
Czech-PDT	RANDOM_INFOSTRUC	1626724	9	0.47111004591	0.47111004591
Czech-PDT	RANDOM_INFOSTRUC	1626724	10	0.518221020699	0.518221020699
Czech-PDT	RANDOM_INFOSTRUC	1626724	11	0.565332055092	0.565332055092
Czech-PDT	RANDOM_INFOSTRUC	1626724	12	0.612443089485	0.612443089485
Czech-PDT	RANDOM_INFOSTRUC	1626724	13	0.659554064274	0.659554064274
Czech-PDT	RANDOM_INFOSTRUC	1626724	14	0.706665039062	0.700465917587
Czech-PDT	RANDOM_INFOSTRUC	1626724	15	0.753776073456	0.724021434784
Czech-PDT	RANDOM_INFOSTRUC	1626724	16	0.800887107849	0.747576951981
Czech-PDT	RANDOM_INFOSTRUC	1626724	17	0.847998082638	0.771132469177
Czech-PDT	RANDOM_INFOSTRUC	1626724	18	0.895109057426	0.794687926769
Czech-PDT	RANDOM_INFOSTRUC	1626724	19	0.94222009182	0.818243443966
Czech-PDT	RANDOM_INFOSTRUC	1626724	20	0.989331126213	0.841798961163
Czech-PDT	RANDOM_INFOSTRUC	1626724	21	1.0364420414	0.865354418755
Czech-PDT	RANDOM_INFOSTRUC	1626724	22	1.08355307579	0.881569087505
Czech-PDT	RANDOM_INFOSTRUC	1626724	23	1.13066411018	0.897272765636
Czech-PDT	RANDOM_INFOSTRUC	1626724	24	1.17777514458	0.912976443768
Czech-PDT	RANDOM_INFOSTRUC	1626724	25	1.22488617897	0.925251066685
Czech-PDT	RANDOM_INFOSTRUC	1626724	26	1.27199709415	0.936834096909
Czech-PDT	RANDOM_INFOSTRUC	1626724	27	1.31910812855	0.94625633955
Czech-PDT	RANDOM_INFOSTRUC	1626724	28	1.36621916294	0.95447665453
Czech-PDT	RANDOM_INFOSTRUC	1626724	29	1.41333007812	0.961743295193
Czech-PDT	RANDOM_INFOSTRUC	1626724	30	1.46044111252	0.968020796776
Czech-PDT	RANDOM_INFOSTRUC	1626724	31	1.50755214691	0.973513305187
Czech-PDT	RANDOM_INFOSTRUC	1626724	32	1.5546631813	0.977966845036
Czech-PDT	RANDOM_INFOSTRUC	1626724	33	1.6017742157	0.981582522392
Czech-PDT	RANDOM_INFOSTRUC	1626724	34	1.64888513088	0.983747899532
Czech-PDT	RANDOM_INFOSTRUC	1626724	35	1.69599616528	0.983747899532
Czech-PDT	RANDOM_INFOSTRUC	1626724	36	1.74310719967	0.983747899532
Czech-PDT	RANDOM_INFOSTRUC	1626724	37	1.79021811485	0.983747899532
Czech-PDT	RANDOM_INFOSTRUC	1626724	38	1.83732914925	0.983747899532
Czech-PDT	RANDOM_INFOSTRUC	1972582	0	0.047111004591	0.047111004591
Czech-PDT	RANDOM_INFOSTRUC	1972582	1	0.094222009182	0.094222009182
Czech-PDT	RANDOM_INFOSTRUC	1972582	2	0.141333013773	0.141333013773
Czech-PDT	RANDOM_INFOSTRUC	1972582	3	0.188444018364	0.188444018364
Czech-PDT	RANDOM_INFOSTRUC	1972582	4	0.235555022955	0.235555022955
Czech-PDT	RANDOM_INFOSTRUC	1972582	5	0.282666027546	0.282666027546
Czech-PDT	RANDOM_INFOSTRUC	1972582	6	0.329777032137	0.329777032137
Czech-PDT	RANDOM_INFOSTRUC	1972582	7	0.376888036728	0.376888036728
Czech-PDT	RANDOM_INFOSTRUC	1972582	8	0.423999041319	0.423999041319
Czech-PDT	RANDOM_INFOSTRUC	1972582	9	0.47111004591	0.47111004591
Czech-PDT	RANDOM_INFOSTRUC	1972582	10	0.518221020699	0.518221020699
Czech-PDT	RANDOM_INFOSTRUC	1972582	11	0.565332055092	0.565332055092
Czech-PDT	RANDOM_INFOSTRUC	1972582	12	0.612443089485	0.612443089485
Czech-PDT	RANDOM_INFOSTRUC	1972582	13	0.659554064274	0.636286377907
Czech-PDT	RANDOM_INFOSTRUC	1972582	14	0.706665039062	0.659841835499
Czech-PDT	RANDOM_INFOSTRUC	1972582	15	0.753776073456	0.683397352695
Czech-PDT	RANDOM_INFOSTRUC	1972582	16	0.800887107849	0.706952869892
Czech-PDT	RANDOM_INFOSTRUC	1972582	17	0.847998082638	0.730508387089
Czech-PDT	RANDOM_INFOSTRUC	1972582	18	0.895109057426	0.750419080257
Czech-PDT	RANDOM_INFOSTRUC	1972582	19	0.94222009182	0.766122758389
Czech-PDT	RANDOM_INFOSTRUC	1972582	20	0.989331126213	0.781522810459
Czech-PDT	RANDOM_INFOSTRUC	1972582	21	1.0364420414	0.793300569057
Czech-PDT	RANDOM_INFOSTRUC	1972582	22	1.08355307579	0.804117321968
Czech-PDT	RANDOM_INFOSTRUC	1972582	23	1.13066411018	0.813380777836
Czech-PDT	RANDOM_INFOSTRUC	1972582	24	1.17777514458	0.8211607337
Czech-PDT	RANDOM_INFOSTRUC	1972582	25	1.22488617897	0.827803313732
Czech-PDT	RANDOM_INFOSTRUC	1972582	26	1.27199709415	0.833407819271
Czech-PDT	RANDOM_INFOSTRUC	1972582	27	1.31910812855	0.83818846941
Czech-PDT	RANDOM_INFOSTRUC	1972582	28	1.36621916294	0.842119932175
Czech-PDT	RANDOM_INFOSTRUC	1972582	29	1.41333007812	0.845191538334
Czech-PDT	RANDOM_INFOSTRUC	1972582	30	1.46044111252	0.845565319061
Czech-PDT	RANDOM_INFOSTRUC	1972582	31	1.50755214691	0.845565319061
Czech-PDT	RANDOM_INFOSTRUC	1972582	32	1.5546631813	0.845565319061
Czech-PDT	RANDOM_INFOSTRUC	1972582	33	1.6017742157	0.845565319061
Czech-PDT	RANDOM_INFOSTRUC	1972582	34	1.64888513088	0.845565319061
Czech-PDT	RANDOM_INFOSTRUC	1972582	35	1.69599616528	0.845565319061
Czech-PDT	RANDOM_INFOSTRUC	1972582	36	1.74310719967	0.845565319061
Czech-PDT	RANDOM_INFOSTRUC	1972582	37	1.79021811485	0.845565319061
Czech-PDT	RANDOM_INFOSTRUC	1972582	38	1.83732914925	0.845565319061
Czech-PDT	RANDOM_INFOSTRUC	1976660	0	0.047111004591	0.0471110008657
Czech-PDT	RANDOM_INFOSTRUC	1976660	1	0.094222009182	0.0942220017314
Czech-PDT	RANDOM_INFOSTRUC	1976660	2	0.141333013773	0.141333013773
Czech-PDT	RANDOM_INFOSTRUC	1976660	3	0.188444018364	0.188444003463
Czech-PDT	RANDOM_INFOSTRUC	1976660	4	0.235555022955	0.235555022955
Czech-PDT	RANDOM_INFOSTRUC	1976660	5	0.282666027546	0.282666027546
Czech-PDT	RANDOM_INFOSTRUC	1976660	6	0.329777032137	0.329777032137
Czech-PDT	RANDOM_INFOSTRUC	1976660	7	0.376888036728	0.376888006926
Czech-PDT	RANDOM_INFOSTRUC	1976660	8	0.423999041319	0.423999041319
Czech-PDT	RANDOM_INFOSTRUC	1976660	9	0.47111004591	0.47111004591
Czech-PDT	RANDOM_INFOSTRUC	1976660	10	0.518221020699	0.518221020699
Czech-PDT	RANDOM_INFOSTRUC	1976660	11	0.565332055092	0.565332055092
Czech-PDT	RANDOM_INFOSTRUC	1976660	12	0.612443089485	0.60754776001
Czech-PDT	RANDOM_INFOSTRUC	1976660	13	0.659554064274	0.631103217602
Czech-PDT	RANDOM_INFOSTRUC	1976660	14	0.706665039062	0.654658675194
Czech-PDT	RANDOM_INFOSTRUC	1976660	15	0.753776073456	0.67821419239
Czech-PDT	RANDOM_INFOSTRUC	1976660	16	0.800887107849	0.701769709587
Czech-PDT	RANDOM_INFOSTRUC	1976660	17	0.847998082638	0.724657714367
Czech-PDT	RANDOM_INFOSTRUC	1976660	18	0.895109057426	0.740361392498
Czech-PDT	RANDOM_INFOSTRUC	1976660	19	0.94222009182	0.756065070629
Czech-PDT	RANDOM_INFOSTRUC	1976660	20	0.989331126213	0.769014656544
Czech-PDT	RANDOM_INFOSTRUC	1976660	21	1.0364420414	0.780726909637
Czech-PDT	RANDOM_INFOSTRUC	1976660	22	1.08355307579	0.790149152279
Czech-PDT	RANDOM_INFOSTRUC	1976660	23	1.13066411018	0.798390924931
Czech-PDT	RANDOM_INFOSTRUC	1976660	24	1.17777514458	0.805525898933
Czech-PDT	RANDOM_INFOSTRUC	1976660	25	1.22488617897	0.811443209648
Czech-PDT	RANDOM_INFOSTRUC	1976660	26	1.27199709415	0.816484749317
Czech-PDT	RANDOM_INFOSTRUC	1976660	27	1.31910812855	0.820863068104
Czech-PDT	RANDOM_INFOSTRUC	1976660	28	1.36621916294	0.824563145638
Czech-PDT	RANDOM_INFOSTRUC	1976660	29	1.41333007812	0.827467381954
Czech-PDT	RANDOM_INFOSTRUC	1976660	30	1.46044111252	0.827467381954
Czech-PDT	RANDOM_INFOSTRUC	1976660	31	1.50755214691	0.827467381954
Czech-PDT	RANDOM_INFOSTRUC	1976660	32	1.5546631813	0.827467381954
Czech-PDT	RANDOM_INFOSTRUC	1976660	33	1.6017742157	0.827467381954
Czech-PDT	RANDOM_INFOSTRUC	1976660	34	1.64888513088	0.827467381954
Czech-PDT	RANDOM_INFOSTRUC	1976660	35	1.69599616528	0.827467381954
Czech-PDT	RANDOM_INFOSTRUC	1976660	36	1.74310719967	0.827467381954
Czech-PDT	RANDOM_INFOSTRUC	1976660	37	1.79021811485	0.827467381954
Czech-PDT	RANDOM_INFOSTRUC	1976660	38	1.83732914925	0.827467381954
Czech-PDT	RANDOM_INFOSTRUC	2279542	0	0.047111004591	0.047111004591
Czech-PDT	RANDOM_INFOSTRUC	2279542	1	0.094222009182	0.094222009182
Czech-PDT	RANDOM_INFOSTRUC	2279542	2	0.141333013773	0.141333013773
Czech-PDT	RANDOM_INFOSTRUC	2279542	3	0.188444018364	0.188444018364
Czech-PDT	RANDOM_INFOSTRUC	2279542	4	0.235555022955	0.235555008054
Czech-PDT	RANDOM_INFOSTRUC	2279542	5	0.282666027546	0.282666027546
Czech-PDT	RANDOM_INFOSTRUC	2279542	6	0.329777032137	0.329777032137
Czech-PDT	RANDOM_INFOSTRUC	2279542	7	0.376888036728	0.376888036728
Czech-PDT	RANDOM_INFOSTRUC	2279542	8	0.423999041319	0.423999041319
Czech-PDT	RANDOM_INFOSTRUC	2279542	9	0.47111004591	0.471110016108
Czech-PDT	RANDOM_INFOSTRUC	2279542	10	0.518221020699	0.518221020699
Czech-PDT	RANDOM_INFOSTRUC	2279542	11	0.565332055092	0.565332055092
Czech-PDT	RANDOM_INFOSTRUC	2279542	12	0.612443089485	0.612443089485
Czech-PDT	RANDOM_INFOSTRUC	2279542	13	0.659554064274	0.637732088566
Czech-PDT	RANDOM_INFOSTRUC	2279542	14	0.706665039062	0.661287546158
Czech-PDT	RANDOM_INFOSTRUC	2279542	15	0.753776073456	0.684843063354
Czech-PDT	RANDOM_INFOSTRUC	2279542	16	0.800887107849	0.708398580551
Czech-PDT	RANDOM_INFOSTRUC	2279542	17	0.847998082638	0.731954097748
Czech-PDT	RANDOM_INFOSTRUC	2279542	18	0.895109057426	0.753686368465
Czech-PDT	RANDOM_INFOSTRUC	2279542	19	0.94222009182	0.769390106201
Czech-PDT	RANDOM_INFOSTRUC	2279542	20	0.989331126213	0.785093784332
Czech-PDT	RANDOM_INFOSTRUC	2279542	21	1.0364420414	0.798936605453
Czech-PDT	RANDOM_INFOSTRUC	2279542	22	1.08355307579	0.810714364052
Czech-PDT	RANDOM_INFOSTRUC	2279542	23	1.13066411018	0.821090757847
Czech-PDT	RANDOM_INFOSTRUC	2279542	24	1.17777514458	0.830163896084
Czech-PDT	RANDOM_INFOSTRUC	2279542	25	1.22488617897	0.837889134884
Czech-PDT	RANDOM_INFOSTRUC	2279542	26	1.27199709415	0.844551801682
Czech-PDT	RANDOM_INFOSTRUC	2279542	27	1.31910812855	0.850191414356
Czech-PDT	RANDOM_INFOSTRUC	2279542	28	1.36621916294	0.854885399342
Czech-PDT	RANDOM_INFOSTRUC	2279542	29	1.41333007812	0.858448386192
Czech-PDT	RANDOM_INFOSTRUC	2279542	30	1.46044111252	0.859881460667
Czech-PDT	RANDOM_INFOSTRUC	2279542	31	1.50755214691	0.859881460667
Czech-PDT	RANDOM_INFOSTRUC	2279542	32	1.5546631813	0.859881460667
Czech-PDT	RANDOM_INFOSTRUC	2279542	33	1.6017742157	0.859881460667
Czech-PDT	RANDOM_INFOSTRUC	2279542	34	1.64888513088	0.859881460667
Czech-PDT	RANDOM_INFOSTRUC	2279542	35	1.69599616528	0.859881460667
Czech-PDT	RANDOM_INFOSTRUC	2279542	36	1.74310719967	0.859881460667
Czech-PDT	RANDOM_INFOSTRUC	2279542	37	1.79021811485	0.859881460667
Czech-PDT	RANDOM_INFOSTRUC	2279542	38	1.83732914925	0.859881460667
Czech-PDT	RANDOM_INFOSTRUC	3282832	0	0.047111004591	0.047111004591
Czech-PDT	RANDOM_INFOSTRUC	3282832	1	0.094222009182	0.094222009182
Czech-PDT	RANDOM_INFOSTRUC	3282832	2	0.141333013773	0.141333013773
Czech-PDT	RANDOM_INFOSTRUC	3282832	3	0.188444018364	0.188444018364
Czech-PDT	RANDOM_INFOSTRUC	3282832	4	0.235555022955	0.235555022955
Czech-PDT	RANDOM_INFOSTRUC	3282832	5	0.282666027546	0.282666027546
Czech-PDT	RANDOM_INFOSTRUC	3282832	6	0.329777032137	0.329777032137
Czech-PDT	RANDOM_INFOSTRUC	3282832	7	0.376888036728	0.376888036728
Czech-PDT	RANDOM_INFOSTRUC	3282832	8	0.423999041319	0.423999041319
Czech-PDT	RANDOM_INFOSTRUC	3282832	9	0.47111004591	0.47111004591
Czech-PDT	RANDOM_INFOSTRUC	3282832	10	0.518221020699	0.518221020699
Czech-PDT	RANDOM_INFOSTRUC	3282832	11	0.565332055092	0.565332055092
Czech-PDT	RANDOM_INFOSTRUC	3282832	12	0.612443089485	0.612443089485
Czech-PDT	RANDOM_INFOSTRUC	3282832	13	0.659554064274	0.659554064274
Czech-PDT	RANDOM_INFOSTRUC	3282832	14	0.706665039062	0.705775558949
Czech-PDT	RANDOM_INFOSTRUC	3282832	15	0.753776073456	0.729331076145
Czech-PDT	RANDOM_INFOSTRUC	3282832	16	0.800887107849	0.752886593342
Czech-PDT	RANDOM_INFOSTRUC	3282832	17	0.847998082638	0.776442110538
Czech-PDT	RANDOM_INFOSTRUC	3282832	18	0.895109057426	0.79999756813
Czech-PDT	RANDOM_INFOSTRUC	3282832	19	0.94222009182	0.823553085327
Czech-PDT	RANDOM_INFOSTRUC	3282832	20	0.989331126213	0.846684575081
Czech-PDT	RANDOM_INFOSTRUC	3282832	21	1.0364420414	0.862388193607
Czech-PDT	RANDOM_INFOSTRUC	3282832	22	1.08355307579	0.878091931343
Czech-PDT	RANDOM_INFOSTRUC	3282832	23	1.13066411018	0.891567826271
Czech-PDT	RANDOM_INFOSTRUC	3282832	24	1.17777514458	0.903345584869
Czech-PDT	RANDOM_INFOSTRUC	3282832	25	1.22488617897	0.912825524807
Czech-PDT	RANDOM_INFOSTRUC	3282832	26	1.27199709415	0.921171426773
Czech-PDT	RANDOM_INFOSTRUC	3282832	27	1.31910812855	0.928481578827
Czech-PDT	RANDOM_INFOSTRUC	3282832	28	1.36621916294	0.934589385986
Czech-PDT	RANDOM_INFOSTRUC	3282832	29	1.41333007812	0.939562499523
Czech-PDT	RANDOM_INFOSTRUC	3282832	30	1.46044111252	0.943481147289
Czech-PDT	RANDOM_INFOSTRUC	3282832	31	1.50755214691	0.945978403091
Czech-PDT	RANDOM_INFOSTRUC	3282832	32	1.5546631813	0.945978403091
Czech-PDT	RANDOM_INFOSTRUC	3282832	33	1.6017742157	0.945978403091
Czech-PDT	RANDOM_INFOSTRUC	3282832	34	1.64888513088	0.945978403091
Czech-PDT	RANDOM_INFOSTRUC	3282832	35	1.69599616528	0.945978403091
Czech-PDT	RANDOM_INFOSTRUC	3282832	36	1.74310719967	0.945978403091
Czech-PDT	RANDOM_INFOSTRUC	3282832	37	1.79021811485	0.945978403091
Czech-PDT	RANDOM_INFOSTRUC	3282832	38	1.83732914925	0.945978403091
Czech-PDT	RANDOM_INFOSTRUC	3702565	0	0.047111004591	0.047111004591
Czech-PDT	RANDOM_INFOSTRUC	3702565	1	0.094222009182	0.094222009182
Czech-PDT	RANDOM_INFOSTRUC	3702565	2	0.141333013773	0.141333013773
Czech-PDT	RANDOM_INFOSTRUC	3702565	3	0.188444018364	0.188444018364
Czech-PDT	RANDOM_INFOSTRUC	3702565	4	0.235555022955	0.235555022955
Czech-PDT	RANDOM_INFOSTRUC	3702565	5	0.282666027546	0.282666027546
Czech-PDT	RANDOM_INFOSTRUC	3702565	6	0.329777032137	0.329777032137
Czech-PDT	RANDOM_INFOSTRUC	3702565	7	0.376888036728	0.376888036728
Czech-PDT	RANDOM_INFOSTRUC	3702565	8	0.423999041319	0.423999041319
Czech-PDT	RANDOM_INFOSTRUC	3702565	9	0.47111004591	0.47111004591
Czech-PDT	RANDOM_INFOSTRUC	3702565	10	0.518221020699	0.518221020699
Czech-PDT	RANDOM_INFOSTRUC	3702565	11	0.565332055092	0.565332055092
Czech-PDT	RANDOM_INFOSTRUC	3702565	12	0.612443089485	0.612443089485
Czech-PDT	RANDOM_INFOSTRUC	3702565	13	0.659554064274	0.659554064274
Czech-PDT	RANDOM_INFOSTRUC	3702565	14	0.706665039062	0.706665039062
Czech-PDT	RANDOM_INFOSTRUC	3702565	15	0.753776073456	0.741578996181
Czech-PDT	RANDOM_INFOSTRUC	3702565	16	0.800887107849	0.765134513378
Czech-PDT	RANDOM_INFOSTRUC	3702565	17	0.847998082638	0.78868997097
Czech-PDT	RANDOM_INFOSTRUC	3702565	18	0.895109057426	0.812245488167
Czech-PDT	RANDOM_INFOSTRUC	3702565	19	0.94222009182	0.835801005363
Czech-PDT	RANDOM_INFOSTRUC	3702565	20	0.989331126213	0.854757845402
Czech-PDT	RANDOM_INFOSTRUC	3702565	21	1.0364420414	0.870461463928
Czech-PDT	RANDOM_INFOSTRUC	3702565	22	1.08355307579	0.886165142059
Czech-PDT	RANDOM_INFOSTRUC	3702565	23	1.13066411018	0.89805918932
Czech-PDT	RANDOM_INFOSTRUC	3702565	24	1.17777514458	0.909046471119
Czech-PDT	RANDOM_INFOSTRUC	3702565	25	1.22488617897	0.91846871376
Czech-PDT	RANDOM_INFOSTRUC	3702565	26	1.27199709415	0.926554143429
Czech-PDT	RANDOM_INFOSTRUC	3702565	27	1.31910812855	0.933643043041
Czech-PDT	RANDOM_INFOSTRUC	3702565	28	1.36621916294	0.939535677433
Czech-PDT	RANDOM_INFOSTRUC	3702565	29	1.41333007812	0.944543063641
Czech-PDT	RANDOM_INFOSTRUC	3702565	30	1.46044111252	0.948700845242
Czech-PDT	RANDOM_INFOSTRUC	3702565	31	1.50755214691	0.951411366463
Czech-PDT	RANDOM_INFOSTRUC	3702565	32	1.5546631813	0.951411366463
Czech-PDT	RANDOM_INFOSTRUC	3702565	33	1.6017742157	0.951411366463
Czech-PDT	RANDOM_INFOSTRUC	3702565	34	1.64888513088	0.951411366463
Czech-PDT	RANDOM_INFOSTRUC	3702565	35	1.69599616528	0.951411366463
Czech-PDT	RANDOM_INFOSTRUC	3702565	36	1.74310719967	0.951411366463
Czech-PDT	RANDOM_INFOSTRUC	3702565	37	1.79021811485	0.951411366463
Czech-PDT	RANDOM_INFOSTRUC	3702565	38	1.83732914925	0.951411366463
Czech-PDT	RANDOM_INFOSTRUC	464726	0	0.047111004591	0.047111004591
Czech-PDT	RANDOM_INFOSTRUC	464726	1	0.094222009182	0.094222009182
Czech-PDT	RANDOM_INFOSTRUC	464726	2	0.141333013773	0.141333013773
Czech-PDT	RANDOM_INFOSTRUC	464726	3	0.188444018364	0.188444018364
Czech-PDT	RANDOM_INFOSTRUC	464726	4	0.235555022955	0.235555022955
Czech-PDT	RANDOM_INFOSTRUC	464726	5	0.282666027546	0.282666027546
Czech-PDT	RANDOM_INFOSTRUC	464726	6	0.329777032137	0.329777032137
Czech-PDT	RANDOM_INFOSTRUC	464726	7	0.376888036728	0.376888036728
Czech-PDT	RANDOM_INFOSTRUC	464726	8	0.423999041319	0.423999041319
Czech-PDT	RANDOM_INFOSTRUC	464726	9	0.47111004591	0.47111004591
Czech-PDT	RANDOM_INFOSTRUC	464726	10	0.518221020699	0.518221020699
Czech-PDT	RANDOM_INFOSTRUC	464726	11	0.565332055092	0.565332055092
Czech-PDT	RANDOM_INFOSTRUC	464726	12	0.612443089485	0.612443089485
Czech-PDT	RANDOM_INFOSTRUC	464726	13	0.659554064274	0.659554064274
Czech-PDT	RANDOM_INFOSTRUC	464726	14	0.706665039062	0.706665039062
Czech-PDT	RANDOM_INFOSTRUC	464726	15	0.753776073456	0.731055736542
Czech-PDT	RANDOM_INFOSTRUC	464726	16	0.800887107849	0.754611253738
Czech-PDT	RANDOM_INFOSTRUC	464726	17	0.847998082638	0.778166770935
Czech-PDT	RANDOM_INFOSTRUC	464726	18	0.895109057426	0.801722228527
Czech-PDT	RANDOM_INFOSTRUC	464726	19	0.94222009182	0.825277745724
Czech-PDT	RANDOM_INFOSTRUC	464726	20	0.989331126213	0.84883326292
Czech-PDT	RANDOM_INFOSTRUC	464726	21	1.0364420414	0.871602118015
Czech-PDT	RANDOM_INFOSTRUC	464726	22	1.08355307579	0.887305796146
Czech-PDT	RANDOM_INFOSTRUC	464726	23	1.13066411018	0.903009474277
Czech-PDT	RANDOM_INFOSTRUC	464726	24	1.17777514458	0.918713152409
Czech-PDT	RANDOM_INFOSTRUC	464726	25	1.22488617897	0.930515050888
Czech-PDT	RANDOM_INFOSTRUC	464726	26	1.27199709415	0.942292749882
Czech-PDT	RANDOM_INFOSTRUC	464726	27	1.31910812855	0.95176333189
Czech-PDT	RANDOM_INFOSTRUC	464726	28	1.36621916294	0.960341453552
Czech-PDT	RANDOM_INFOSTRUC	464726	29	1.41333007812	0.967732429504
Czech-PDT	RANDOM_INFOSTRUC	464726	30	1.46044111252	0.974129498005
Czech-PDT	RANDOM_INFOSTRUC	464726	31	1.50755214691	0.979440510273
Czech-PDT	RANDOM_INFOSTRUC	464726	32	1.5546631813	0.983853042126
Czech-PDT	RANDOM_INFOSTRUC	464726	33	1.6017742157	0.987413346767
Czech-PDT	RANDOM_INFOSTRUC	464726	34	1.64888513088	0.988660752773
Czech-PDT	RANDOM_INFOSTRUC	464726	35	1.69599616528	0.988660752773
Czech-PDT	RANDOM_INFOSTRUC	464726	36	1.74310719967	0.988660752773
Czech-PDT	RANDOM_INFOSTRUC	464726	37	1.79021811485	0.988660752773
Czech-PDT	RANDOM_INFOSTRUC	464726	38	1.83732914925	0.988660752773
Czech-PDT	RANDOM_INFOSTRUC	4756808	0	0.047111004591	0.047111004591
Czech-PDT	RANDOM_INFOSTRUC	4756808	1	0.094222009182	0.094222009182
Czech-PDT	RANDOM_INFOSTRUC	4756808	2	0.141333013773	0.141333013773
Czech-PDT	RANDOM_INFOSTRUC	4756808	3	0.188444018364	0.188444018364
Czech-PDT	RANDOM_INFOSTRUC	4756808	4	0.235555022955	0.235555022955
Czech-PDT	RANDOM_INFOSTRUC	4756808	5	0.282666027546	0.282666027546
Czech-PDT	RANDOM_INFOSTRUC	4756808	6	0.329777032137	0.329777032137
Czech-PDT	RANDOM_INFOSTRUC	4756808	7	0.376888036728	0.376888036728
Czech-PDT	RANDOM_INFOSTRUC	4756808	8	0.423999041319	0.423999011517
Czech-PDT	RANDOM_INFOSTRUC	4756808	9	0.47111004591	0.47111004591
Czech-PDT	RANDOM_INFOSTRUC	4756808	10	0.518221020699	0.518221020699
Czech-PDT	RANDOM_INFOSTRUC	4756808	11	0.565332055092	0.565332055092
Czech-PDT	RANDOM_INFOSTRUC	4756808	12	0.612443089485	0.612443089485
