Language	Type	Position	Memory	MedianEmpirical	MedianLower	MedianUpper	Level
Arabic	REAL_REAL	0	0.0449889972806	0.0449889972806	0.0449889935553	0.0449890010059	0.96875
Arabic	REAL_REAL	1	0.0899779945612	0.0899779945612	0.0899779871106	0.0899780020118	0.96875
Arabic	REAL_REAL	2	0.134966999292	0.134966999292	0.134966999292	0.134966999292	0.96875
Arabic	REAL_REAL	3	0.179955989122	0.179955989122	0.179955974221	0.179956004024	0.96875
Arabic	REAL_REAL	4	0.224944993854	0.224944993854	0.224944993854	0.224944993854	0.96875
Arabic	REAL_REAL	5	0.269933998585	0.269933998585	0.269933998585	0.269933998585	0.96875
Arabic	REAL_REAL	6	0.314922988415	0.314922988415	0.314922988415	0.314922988415	0.96875
Arabic	REAL_REAL	7	0.359911978245	0.359911978245	0.359911948442	0.359912008047	0.96875
Arabic	REAL_REAL	8	0.404900997877	0.404900997877	0.404900997877	0.404900997877	0.96875
Arabic	REAL_REAL	9	0.449889987707	0.449889987707	0.449889987707	0.449889987707	0.96875
Arabic	REAL_REAL	10	0.494878977537	0.494878977537	0.494878947735	0.494879007339	0.96875
Arabic	REAL_REAL	11	0.539867997169	0.539867997169	0.539867997169	0.539867997169	0.96875
Arabic	REAL_REAL	12	0.584856987	0.584856987	0.584856987	0.584856987	0.96875
Arabic	REAL_REAL	13	0.62984597683	0.62984597683	0.62984597683	0.62984597683	0.96875
Arabic	REAL_REAL	14	0.67483496666	0.67483496666	0.674834907055	0.674835026264	0.96875
Arabic	REAL_REAL	15	0.71982395649	0.71982395649	0.719823896885	0.719824016094	0.96875
Arabic	REAL_REAL	16	0.764813005924	0.764813005924	0.76481294632	0.764813005924	0.96875
Arabic	REAL_REAL	17	0.809801995754	0.809801995754	0.809801995754	0.809801995754	0.96875
Arabic	REAL_REAL	18	0.854790985584	0.854790985584	0.85479092598	0.854791045189	0.96875
Arabic	REAL_REAL	19	0.899779975414	0.899779975414	0.899779975414	0.899779975414	0.96875
Arabic	REAL_REAL	20	0.944768965244	0.944768965244	0.944768965244	0.944769024849	0.96875
Arabic	REAL_REAL	21	0.989757955074	0.989757955074	0.98975789547	0.989758014679	0.96875
Arabic	REAL_REAL	22	1.03474700451	1.03474700451	1.03474700451	1.03474700451	0.96875
Arabic	REAL_REAL	23	1.07973599434	1.07973599434	1.07973599434	1.07973599434	0.96875
Arabic	REAL_REAL	24	1.12472498417	1.12472498417	1.12472498417	1.12472498417	0.96875
Arabic	REAL_REAL	25	1.169713974	1.169713974	1.169713974	1.169713974	0.96875
Arabic	REAL_REAL	26	1.21470296383	1.21470296383	1.21470296383	1.21470296383	0.96875
Arabic	REAL_REAL	27	1.25969195366	1.25969195366	1.25969195366	1.25969195366	0.96875
Arabic	REAL_REAL	28	1.30468094349	1.30468094349	1.30468094349	1.30468094349	0.96875
Arabic	REAL_REAL	29	1.34966993332	1.33056235313	1.33054900169	1.33057272434	0.96875
Arabic	REAL_REAL	30	1.39465892315	1.35305690765	1.353043437	1.35306727886	0.96875
Arabic	REAL_REAL	31	1.43964791298	1.37555146217	1.37553787231	1.37556171417	0.96875
Arabic	REAL_REAL	32	1.48463690281	1.39804589748	1.39803242683	1.39805626869	0.96875
Arabic	REAL_REAL	33	1.52962601185	1.420540452	1.42052698135	1.42055082321	0.96875
Arabic	REAL_REAL	34	1.57461500168	1.44303488731	1.44302153587	1.44304537773	0.96875
Arabic	REAL_REAL	35	1.61960399151	1.45987033844	1.45970714092	1.45993113518	0.96875
Arabic	REAL_REAL	36	1.66459298134	1.47167170048	1.47134029865	1.47183012962	0.96875
Arabic	REAL_REAL	37	1.70958197117	1.47946679592	1.47908127308	1.47966313362	0.96875
Arabic	REAL_REAL	38	1.754570961	1.48471653461	1.48430597782	1.48496770859	0.96875
Arabic	RANDOM_BY_TYPE	0	0.0449889972806	0.0449889972806	0.0449889972806	0.0449889972806	0.9999990463256827
Arabic	RANDOM_BY_TYPE	1	0.0899779945612	0.0899779945612	0.0899779945612	0.0899779945612	0.9999990463256827
Arabic	RANDOM_BY_TYPE	2	0.134966999292	0.134966999292	0.134966999292	0.134966999292	0.9999990463256827
Arabic	RANDOM_BY_TYPE	3	0.179955989122	0.179955989122	0.179955989122	0.179955989122	0.9999990463256827
Arabic	RANDOM_BY_TYPE	4	0.224944993854	0.224944993854	0.224944993854	0.224944993854	0.9733963012695305
Arabic	RANDOM_BY_TYPE	5	0.269933998585	0.269933998585	0.269933998585	0.269933998585	0.9999990463256827
Arabic	RANDOM_BY_TYPE	6	0.314922988415	0.314922988415	0.314922988415	0.314922988415	0.9999990463256827
Arabic	RANDOM_BY_TYPE	7	0.359911978245	0.359911978245	0.359911978245	0.359911978245	0.9999990463256827
Arabic	RANDOM_BY_TYPE	8	0.404900997877	0.404900997877	0.404900997877	0.404900997877	0.9997787475585929
Arabic	RANDOM_BY_TYPE	9	0.449889987707	0.449889987707	0.449889987707	0.449889987707	0.9733963012695305
Arabic	RANDOM_BY_TYPE	10	0.494878977537	0.494878977537	0.494878947735	0.494878977537	0.9928026199340811
Arabic	RANDOM_BY_TYPE	11	0.539867997169	0.539867997169	0.539867997169	0.539867997169	0.9999990463256827
Arabic	RANDOM_BY_TYPE	12	0.584856987	0.584856987	0.584856987	0.584856987	0.9999990463256827
Arabic	RANDOM_BY_TYPE	13	0.62984597683	0.62984597683	0.62984597683	0.62984597683	0.9999990463256827
Arabic	RANDOM_BY_TYPE	14	0.67483496666	0.67483496666	0.67483496666	0.67483496666	0.9999990463256827
Arabic	RANDOM_BY_TYPE	15	0.71982395649	0.71982395649	0.71982395649	0.71982395649	0.9999990463256827
Arabic	RANDOM_BY_TYPE	16	0.764813005924	0.764813005924	0.764813005924	0.764813005924	0.9999790191650382
Arabic	RANDOM_BY_TYPE	17	0.809801995754	0.809801995754	0.809801995754	0.809801995754	0.9733963012695305
Arabic	RANDOM_BY_TYPE	18	0.854790985584	0.847467422485	0.838302314281	0.854790985584	0.9733963012695305
Arabic	RANDOM_BY_TYPE	19	0.899779975414	0.869961857796	0.860796809196	0.893768668175	0.9733963012695305
Arabic	RANDOM_BY_TYPE	20	0.944768965244	0.892456412315	0.880364537239	0.91626316309	0.9733963012695305
Arabic	RANDOM_BY_TYPE	21	0.989757955074	0.913635730743	0.883801817894	0.938757658005	0.9733963012695305
Arabic	RANDOM_BY_TYPE	22	1.03474700451	0.919566214085	0.883801817894	0.96125215292	0.9733963012695305
Arabic	RANDOM_BY_TYPE	23	1.07973599434	0.919566214085	0.883801817894	0.967810213566	0.9733963012695305
Arabic	RANDOM_BY_TYPE	24	1.12472498417	0.919566214085	0.883801817894	0.967810213566	0.9733963012695305
Arabic	RANDOM_BY_TYPE	25	1.169713974	0.919566214085	0.883801817894	0.967810213566	0.9733963012695305
Arabic	RANDOM_BY_TYPE	26	1.21470296383	0.919566214085	0.883801817894	0.967810213566	0.9733963012695305
Arabic	RANDOM_BY_TYPE	27	1.25969195366	0.919566214085	0.883801817894	0.967810213566	0.9733963012695305
Arabic	RANDOM_BY_TYPE	28	1.30468094349	0.919566214085	0.883801817894	0.967810213566	0.9733963012695305
Arabic	RANDOM_BY_TYPE	29	1.34966993332	0.919566214085	0.883801817894	0.967810213566	0.9733963012695305
Arabic	RANDOM_BY_TYPE	30	1.39465892315	0.919566214085	0.883801817894	0.967810213566	0.9733963012695305
Arabic	RANDOM_BY_TYPE	31	1.43964791298	0.919566214085	0.883801817894	0.967810213566	0.9733963012695305
Arabic	RANDOM_BY_TYPE	32	1.48463690281	0.919566214085	0.883801817894	0.967810213566	0.9733963012695305
Arabic	RANDOM_BY_TYPE	33	1.52962601185	0.919566214085	0.883801817894	0.967810213566	0.9733963012695305
Arabic	RANDOM_BY_TYPE	34	1.57461500168	0.919566214085	0.883801817894	0.967810213566	0.9733963012695305
Arabic	RANDOM_BY_TYPE	35	1.61960399151	0.919566214085	0.883801817894	0.967810213566	0.9733963012695305
Arabic	RANDOM_BY_TYPE	36	1.66459298134	0.919566214085	0.883801817894	0.967810213566	0.9733963012695305
Arabic	RANDOM_BY_TYPE	37	1.70958197117	0.919566214085	0.883801817894	0.967810213566	0.9733963012695305
Arabic	RANDOM_BY_TYPE	38	1.754570961	0.919566214085	0.883801817894	0.967810213566	0.9733963012695305
Catalan	REAL_REAL	0	0.0373121425509	0.0373121425509	0.0373121425509	0.0373121425509	0.96875
Catalan	REAL_REAL	1	0.0746242851019	0.0746242851019	0.0746242851019	0.0746242851019	0.96875
Catalan	REAL_REAL	2	0.111936435103	0.111936435103	0.111936427653	0.111936435103	0.96875
Catalan	REAL_REAL	3	0.149248570204	0.149248570204	0.149248570204	0.149248570204	0.96875
Catalan	REAL_REAL	4	0.186560720205	0.186560720205	0.186560720205	0.186560720205	0.96875
Catalan	REAL_REAL	5	0.223872870207	0.223872870207	0.223872855306	0.223872870207	0.96875
Catalan	REAL_REAL	6	0.261185020208	0.261185020208	0.261185020208	0.261185020208	0.96875
Catalan	REAL_REAL	7	0.298497140408	0.298497140408	0.298497140408	0.298497140408	0.96875
Catalan	REAL_REAL	8	0.335809290409	0.335809290409	0.335809260607	0.335809290409	0.96875
Catalan	REAL_REAL	9	0.373121440411	0.373121440411	0.373121440411	0.373121440411	0.96875
Catalan	REAL_REAL	10	0.410433590412	0.410433590412	0.410433590412	0.410433590412	0.96875
Catalan	REAL_REAL	11	0.447745740414	0.447745740414	0.447745710611	0.447745740414	0.96875
Catalan	REAL_REAL	12	0.485057860613	0.485057860613	0.485057830811	0.485057890415	0.96875
Catalan	REAL_REAL	13	0.522370040417	0.522370040417	0.522370040417	0.522370040417	0.96875
Catalan	REAL_REAL	14	0.559682130814	0.559682130814	0.559682130814	0.559682130814	0.96875
Catalan	REAL_REAL	15	0.596994280815	0.596994280815	0.596994280815	0.596994280815	0.96875
Catalan	REAL_REAL	16	0.634306430817	0.634306430817	0.634306430817	0.634306490421	0.96875
Catalan	REAL_REAL	17	0.671618580818	0.671618580818	0.671618521214	0.671618580818	0.96875
Catalan	REAL_REAL	18	0.70893073082	0.70893073082	0.708930671215	0.708930790424	0.96875
Catalan	REAL_REAL	19	0.746242880821	0.746242880821	0.746242880821	0.746242880821	0.96875
Catalan	REAL_REAL	20	0.783555030823	0.783555030823	0.783554971218	0.783555030823	0.96875
Catalan	REAL_REAL	21	0.820867180824	0.820867180824	0.820867180824	0.820867180824	0.96875
Catalan	REAL_REAL	22	0.858179330826	0.858179330826	0.858179330826	0.858179330826	0.96875
Catalan	REAL_REAL	23	0.895491480827	0.895491480827	0.895491421223	0.895491480827	0.96875
Catalan	REAL_REAL	24	0.932803630829	0.932803630829	0.932803571224	0.932803630829	0.96875
Catalan	REAL_REAL	25	0.970115721226	0.970115721226	0.970115661621	0.97011578083	0.96875
Catalan	REAL_REAL	26	1.00742793083	1.00742793083	1.00742793083	1.00742793083	0.96875
Catalan	REAL_REAL	27	1.04474008083	1.04474008083	1.04474008083	1.04474008083	0.96875
Catalan	REAL_REAL	28	1.08205223083	1.08205223083	1.08205223083	1.08205223083	0.96875
Catalan	REAL_REAL	29	1.11936426163	1.11936426163	1.11936426163	1.11936426163	0.96875
Catalan	REAL_REAL	30	1.15667641163	1.15667641163	1.15667641163	1.15667641163	0.96875
Catalan	REAL_REAL	31	1.19398856163	1.19398856163	1.19398856163	1.19398856163	0.96875
Catalan	REAL_REAL	32	1.23130071163	1.23130071163	1.23130071163	1.23130071163	0.96875
Catalan	REAL_REAL	33	1.26861286163	1.25616109371	1.2561545372	1.25619077682	0.96875
Catalan	REAL_REAL	34	1.30592501163	1.27481722832	1.27481067181	1.27484679222	0.96875
Catalan	REAL_REAL	35	1.34323716164	1.29347324371	1.2934666872	1.29350280762	0.96875
Catalan	REAL_REAL	36	1.38054931164	1.31212937832	1.31212282181	1.31215894222	0.96875
Catalan	REAL_REAL	37	1.41786146164	1.33078539371	1.3307788372	1.33081507683	0.96875
Catalan	REAL_REAL	38	1.45517361164	1.34944152832	1.34943497181	1.34947109222	0.96875
Catalan	RANDOM_BY_TYPE	0	0.0373121425509	0.0373121425509	0.0373121425509	0.0373121425509	0.9999990463256827
Catalan	RANDOM_BY_TYPE	1	0.0746242851019	0.0746242851019	0.0746242851019	0.0746242851019	0.9999990463256827
Catalan	RANDOM_BY_TYPE	2	0.111936435103	0.111936435103	0.111936435103	0.111936435103	0.9985103607177725
Catalan	RANDOM_BY_TYPE	3	0.149248570204	0.149248570204	0.149248570204	0.149248570204	0.9999990463256827
Catalan	RANDOM_BY_TYPE	4	0.186560720205	0.186560720205	0.186560720205	0.186560720205	0.9999990463256827
Catalan	RANDOM_BY_TYPE	5	0.223872870207	0.223872870207	0.223872870207	0.223872870207	0.9985103607177725
Catalan	RANDOM_BY_TYPE	6	0.261185020208	0.261185020208	0.261185020208	0.261185020208	0.9999990463256827
Catalan	RANDOM_BY_TYPE	7	0.298497140408	0.298497140408	0.298497140408	0.298497140408	0.9999990463256827
Catalan	RANDOM_BY_TYPE	8	0.335809290409	0.335809290409	0.335809290409	0.335809290409	0.9999990463256827
Catalan	RANDOM_BY_TYPE	9	0.373121440411	0.373121440411	0.373121440411	0.373121440411	0.9999990463256827
Catalan	RANDOM_BY_TYPE	10	0.410433590412	0.410433590412	0.410433590412	0.410433590412	0.9999790191650382
Catalan	RANDOM_BY_TYPE	11	0.447745740414	0.447745740414	0.447745740414	0.447745740414	0.9985103607177725
Catalan	RANDOM_BY_TYPE	12	0.485057860613	0.485057860613	0.485057860613	0.485057860613	0.9733963012695305
Catalan	RANDOM_BY_TYPE	13	0.522370040417	0.522370040417	0.522370040417	0.522370040417	0.9999990463256827
Catalan	RANDOM_BY_TYPE	14	0.559682130814	0.559682130814	0.559682130814	0.559682130814	0.9999790191650382
Catalan	RANDOM_BY_TYPE	15	0.596994280815	0.596994280815	0.596994280815	0.596994280815	0.9999990463256827
Catalan	RANDOM_BY_TYPE	16	0.634306430817	0.634306430817	0.634306430817	0.634306430817	0.9999990463256827
Catalan	RANDOM_BY_TYPE	17	0.671618580818	0.671618580818	0.671618580818	0.671618580818	0.9999990463256827
Catalan	RANDOM_BY_TYPE	18	0.70893073082	0.70893073082	0.70893073082	0.70893073082	0.9999990463256827
Catalan	RANDOM_BY_TYPE	19	0.746242880821	0.746242880821	0.746242880821	0.746242880821	0.9999990463256827
Catalan	RANDOM_BY_TYPE	20	0.783555030823	0.783555030823	0.783555030823	0.783555030823	0.9999990463256827
Catalan	RANDOM_BY_TYPE	21	0.820867180824	0.820867180824	0.820867180824	0.820867180824	0.9985103607177725
Catalan	RANDOM_BY_TYPE	22	0.858179330826	0.858179330826	0.853104352951	0.858179330826	0.9733963012695305
Catalan	RANDOM_BY_TYPE	23	0.895491480827	0.895491480827	0.871760427952	0.895491480827	0.9733963012695305
Catalan	RANDOM_BY_TYPE	24	0.932803630829	0.915657401085	0.890416502953	0.932803630829	0.9733963012695305
Catalan	RANDOM_BY_TYPE	25	0.970115721226	0.934313416481	0.909072518349	0.956096708775	0.9733963012695305
Catalan	RANDOM_BY_TYPE	26	1.00742793083	0.952969551086	0.927728652954	0.974752783775	0.9733963012695305
Catalan	RANDOM_BY_TYPE	27	1.04474008083	0.971625626087	0.938133835793	0.993408918381	0.9733963012695305
Catalan	RANDOM_BY_TYPE	28	1.08205223083	0.976840615273	0.943945169449	1.00181341171	0.9733963012695305
Catalan	RANDOM_BY_TYPE	29	1.11936426163	0.983075797558	0.943945169449	1.01280593872	0.9733963012695305
Catalan	RANDOM_BY_TYPE	30	1.15667641163	0.987430334091	0.943945169449	1.02966105938	0.9733963012695305
Catalan	RANDOM_BY_TYPE	31	1.19398856163	0.987430334091	0.943945169449	1.03079259396	0.9733963012695305
Catalan	RANDOM_BY_TYPE	32	1.23130071163	0.987430334091	0.943945169449	1.03079259396	0.9733963012695305
Catalan	RANDOM_BY_TYPE	33	1.26861286163	0.987430334091	0.943945169449	1.03079259396	0.9733963012695305
Catalan	RANDOM_BY_TYPE	34	1.30592501163	0.987430334091	0.943945169449	1.03079259396	0.9733963012695305
Catalan	RANDOM_BY_TYPE	35	1.34323716164	0.987430334091	0.943945169449	1.03079259396	0.9733963012695305
Catalan	RANDOM_BY_TYPE	36	1.38054931164	0.987430334091	0.943945169449	1.03079259396	0.9733963012695305
Catalan	RANDOM_BY_TYPE	37	1.41786146164	0.987430334091	0.943945169449	1.03079259396	0.9733963012695305
Catalan	RANDOM_BY_TYPE	38	1.45517361164	0.987430334091	0.943945169449	1.03079259396	0.9733963012695305
Czech	REAL_REAL	0	0.030584871769	0.030584871769	0.030584871769	0.030584871769	0.9990234375000009
Czech	REAL_REAL	1	0.0611697435379	0.0611697435379	0.0611697435379	0.0611697435379	0.9990234375000009
Czech	REAL_REAL	2	0.0917546153069	0.0917546153069	0.0917546153069	0.0917546153069	0.9990234375000009
Czech	REAL_REAL	3	0.122339487076	0.122339487076	0.122339487076	0.122339487076	0.9990234375000009
Czech	REAL_REAL	4	0.152924358845	0.152924358845	0.152924358845	0.152924358845	0.9990234375000009
Czech	REAL_REAL	5	0.183509230614	0.183509230614	0.183509230614	0.183509230614	0.9990234375000009
Czech	REAL_REAL	6	0.214094102383	0.214094102383	0.214094102383	0.214094102383	0.9990234375000009
Czech	REAL_REAL	7	0.244678974152	0.244678974152	0.244678974152	0.244678974152	0.9990234375000009
Czech	REAL_REAL	8	0.275263845921	0.275263845921	0.275263845921	0.275263845921	0.9990234375000009
Czech	REAL_REAL	9	0.30584871769	0.30584871769	0.30584871769	0.30584871769	0.9990234375000009
Czech	REAL_REAL	10	0.336433589458	0.336433589458	0.336433589458	0.336433589458	0.9990234375000009
Czech	REAL_REAL	11	0.367018461227	0.367018461227	0.367018461227	0.367018461227	0.9990234375000009
Czech	REAL_REAL	12	0.397603332996	0.397603332996	0.397603332996	0.397603332996	0.9990234375000009
Czech	REAL_REAL	13	0.428188204765	0.428188204765	0.428188204765	0.428188204765	0.9990234375000009
Czech	REAL_REAL	14	0.458773076534	0.458773076534	0.458773076534	0.458773076534	0.9990234375000009
Czech	REAL_REAL	15	0.489357948303	0.489357948303	0.489357948303	0.489357948303	0.9990234375000009
Czech	REAL_REAL	16	0.519942820072	0.519942820072	0.519942820072	0.519942820072	0.9990234375000009
Czech	REAL_REAL	17	0.550527691841	0.550527691841	0.550527691841	0.550527691841	0.9990234375000009
Czech	REAL_REAL	18	0.58111256361	0.58111256361	0.58111256361	0.58111256361	0.9990234375000009
Czech	REAL_REAL	19	0.611697435379	0.611697435379	0.611697435379	0.611697435379	0.9990234375000009
Czech	REAL_REAL	20	0.642282307148	0.642282307148	0.642282307148	0.642282307148	0.9990234375000009
Czech	REAL_REAL	21	0.672867178917	0.672867178917	0.672867178917	0.672867178917	0.9990234375000009
Czech	REAL_REAL	22	0.703452050686	0.703452050686	0.703452050686	0.703452050686	0.9990234375000009
Czech	REAL_REAL	23	0.734036922455	0.734036922455	0.734036922455	0.734036922455	0.9990234375000009
Czech	REAL_REAL	24	0.764621794224	0.764621794224	0.764621794224	0.764621794224	0.9990234375000009
Czech	REAL_REAL	25	0.795206665993	0.795206665993	0.795206665993	0.795206665993	0.9990234375000009
Czech	REAL_REAL	26	0.825791537762	0.825791537762	0.825791537762	0.825791537762	0.9990234375000009
Czech	REAL_REAL	27	0.856376409531	0.856376409531	0.856376409531	0.856376409531	0.9990234375000009
Czech	REAL_REAL	28	0.8869612813	0.8869612813	0.8869612813	0.8869612813	0.9990234375000009
Czech	REAL_REAL	29	0.917546153069	0.917546153069	0.917546153069	0.917546153069	0.9990234375000009
Czech	REAL_REAL	30	0.948131024837	0.948131024837	0.948131024837	0.948131024837	0.9990234375000009
Czech	REAL_REAL	31	0.978715896606	0.978715896606	0.978715896606	0.978715896606	0.9990234375000009
Czech	REAL_REAL	32	1.00930070877	1.00839436054	1.00838828087	1.00840127468	0.9990234375000009
Czech	REAL_REAL	33	1.03988564014	1.02368688583	1.02368080616	1.02369379997	0.9882812500000009
Czech	REAL_REAL	34	1.07047057152	1.03897929192	1.03897321224	1.03898620605	0.9990234375000009
Czech	REAL_REAL	35	1.10105538368	1.054271698	1.05426561832	1.05427861214	0.9990234375000009
Czech	REAL_REAL	36	1.13164019585	1.06956410408	1.06955802441	1.06957101822	0.9990234375000009
Czech	REAL_REAL	37	1.16222512722	1.08485662937	1.0848505497	1.0848634243	0.9882812500000009
Czech	REAL_REAL	38	1.19281005859	1.09876048565	1.098741889	1.09882450104	0.9882812500000009
Czech	RANDOM_BY_TYPE	0	0.030584871769	0.030584871769	0.030584871769	0.030584871769	0.9956759950655336
Czech	RANDOM_BY_TYPE	1	0.0611697435379	0.0611697435379	0.0611697435379	0.0611697435379	0.9956759950655336
Czech	RANDOM_BY_TYPE	2	0.0917546153069	0.0917546153069	0.0917546153069	0.0917546153069	0.9999999999990845
Czech	RANDOM_BY_TYPE	3	0.122339487076	0.122339487076	0.122339487076	0.122339487076	0.9956759950655336
Czech	RANDOM_BY_TYPE	4	0.152924358845	0.152924358845	0.152924358845	0.152924358845	0.9999999999990845
Czech	RANDOM_BY_TYPE	5	0.183509230614	0.183509230614	0.183509230614	0.183509230614	0.9999999999990845
Czech	RANDOM_BY_TYPE	6	0.214094102383	0.214094102383	0.214094102383	0.214094102383	0.999999989520796
Czech	RANDOM_BY_TYPE	7	0.244678974152	0.244678974152	0.244678974152	0.244678974152	0.9956759950655336
Czech	RANDOM_BY_TYPE	8	0.275263845921	0.275263845921	0.275263845921	0.275263845921	0.9999999999990845
Czech	RANDOM_BY_TYPE	9	0.30584871769	0.30584871769	0.30584871769	0.30584871769	0.9999999999990845
Czech	RANDOM_BY_TYPE	10	0.336433589458	0.336433589458	0.336433589458	0.336433589458	0.9999999999990845
Czech	RANDOM_BY_TYPE	11	0.367018461227	0.367018461227	0.367018461227	0.367018461227	0.9999999999990845
Czech	RANDOM_BY_TYPE	12	0.397603332996	0.397603332996	0.397603332996	0.397603332996	0.9999999999990845
Czech	RANDOM_BY_TYPE	13	0.428188204765	0.428188204765	0.428188204765	0.428188204765	0.999999989520796
Czech	RANDOM_BY_TYPE	14	0.458773076534	0.458773076534	0.458773076534	0.458773076534	0.999995126401694
Czech	RANDOM_BY_TYPE	15	0.489357948303	0.489357948303	0.489357948303	0.489357948303	0.9956759950655336
Czech	RANDOM_BY_TYPE	16	0.519942820072	0.519942820072	0.519942820072	0.519942820072	0.9999999999990845
Czech	RANDOM_BY_TYPE	17	0.550527691841	0.550527691841	0.550527691841	0.550527691841	0.9999999999990845
Czech	RANDOM_BY_TYPE	18	0.58111256361	0.58111256361	0.58111256361	0.58111256361	0.9999999999990845
Czech	RANDOM_BY_TYPE	19	0.611697435379	0.611697435379	0.611697435379	0.611697435379	0.9999999999990845
Czech	RANDOM_BY_TYPE	20	0.642282307148	0.642282307148	0.642282307148	0.642282307148	0.9999999999990845
