Script	Run	Model	Accuracy_Pairs	Accuracy_Full	Accuracy_Pairs_Types	Accuracy_Full_Types
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	9436070	RANDOM	0.02425938885001166	0.013443953248955368	0.034923019151333085	0.019646125686394143
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	1016303	862072	0.9896020639512157	0.9916778034260721	0.9830108182233734	0.9856506679861454
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	1026696	RANDOM	0.023649441013212414	0.023873162434698093	0.03527350297120219	0.033399307273626916
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	1387658	RANDOM	0.5313110781017903	0.27973514761268375	0.5954593935700138	0.3577436912419594
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	1663192	RANDOM	0.004534438276913455	0.0004859676831490706	0.007466097821118391	0.0009896091044037606
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	1909873	RANDOM	0.4845594558674068	0.4650103268132669	0.4226725582812738	0.3617021276595745
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	2725712	1303823	0.9987491204753343	0.998177621188191	0.9975620905073899	0.9962889658584859
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	2735804	8951345	0.9897584238917989	0.9917992953468594	0.9833155569099498	0.9858980702622464
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	3140021	6818870	0.998592760534751	0.9979953833070101	0.9972573518208137	0.9959178624443344
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	3148988	5377446	0.9986318505198968	0.9979953833070101	0.9973335364924577	0.9959178624443344
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	3644613	RANDOM	0.18387929012586976	0.022961973028793586	0.20089897912539997	0.03377041068777833
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	4087580	8480303	0.9897975138769447	0.9917385493864658	0.9833917415815938	0.9857743691241959
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	5070571	RANDOM	0.19783441482292236	0.029887012513667842	0.21804053024531464	0.04168728352300841
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	5215277	RANDOM	0.9859666953326558	0.9805005467136435	0.9775255218650007	0.9680851063829787
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	5236055	RANDOM	0.546048002501759	0.30148220143360466	0.6177815023617248	0.3917615042058387
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	5635880	RANDOM	0.010554295989367524	0.011480986514396793	0.016303519731829957	0.01707075705096487
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	57201	RANDOM	0.46524900320537876	0.44150164014093063	0.4016455889075118	0.33275606135576447
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	5745368	4972104	0.9899147838323822	0.991860041307253	0.983620295596526	0.9860217714002969
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	5826339	8798398	0.9896411539363615	0.9916170574656785	0.9830870028950175	0.985526966848095
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	5920862	9368684	0.9897193339066531	0.9917385493864658	0.9832393722383056	0.9857743691241959
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	6766949	RANDOM	0.03103744820576968	0.017130360831004738	0.04578698765808319	0.025235032162295893
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	6794500	RANDOM	0.4923774528965679	0.26460940347466894	0.5422063080908122	0.3375804057397328
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	683859	RANDOM	0.18501289969509813	0.014275300692503948	0.20006094773731525	0.01979218208807521
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	7072608	RANDOM	0.48213587678836684	0.4522536751306038	0.42274874295291787	0.34562097971301337
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	794422	5098877	0.9986318505198968	0.9980561292674037	0.9973335364924577	0.9960415635823849
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	8102250	6399207	0.9987491204753343	0.9981168752277974	0.9975620905073899	0.9961652647204354
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	8104897	1999224	0.9898366038620905	0.991860041307253	0.9834679262532379	0.9860217714002969
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	8125096	4843002	0.9898756938472364	0.9917992953468594	0.9835441109248819	0.9858980702622464
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	8170113	RANDOM	0.9901884137284028	0.9916778034260721	0.9840012189547463	0.9856506679861454
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	8646933	RANDOM	0.8157298100226722	0.718806949337869	0.8011580070089898	0.686046511627907
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	8695895	RANDOM	0.5018763192869987	0.278702466285992	0.5559195489867439	0.3586095992083127
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	8867354	RANDOM	0.7828942225001955	0.6927469323290001	0.755904312052415	0.6496783770410688
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	9051098	7265771	0.9897193339066531	0.9917385493864658	0.9832393722383056	0.9857743691241959
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	9182020	RANDOM	0.06496755531232898	0.04288664803790548	0.09225963736096297	0.05999505195447798
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	9255738	348364	0.9896020639512157	0.9916778034260721	0.9830108182233734	0.9856506679861454
forWords_Sesotho_EvaluateWeights_Prefixes_Normalized_ByType.py	9807104	RANDOM	0.18575560941286842	0.03498967318673308	0.20227030321499315	0.05096486887679367
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	1164330	RANDOM	0.33960790439740685	0.2774173930670991	0.30480105711349287	0.2033724038659264
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	1515238	RANDOM	0.6019682886823401	0.5885870666936955	0.566583467919542	0.5395846185482213
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	2327143	RANDOM	0.6674998047332656	0.63744171903507	0.7073851123183086	0.6827061484680238
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	2528026	6457475	0.9894555963446068	0.9865193594161767	0.9851710468360005	0.9796421961752005
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	2741225	2079202	0.9689135358900258	0.9599635110480438	0.9669652033475261	0.9543491671807526
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	3002852	RANDOM	0.6780442083886589	0.6616663288060004	0.7159007487887241	0.7049146617314415
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	3004872	RANDOM	0.07154573146918691	0.029596594364484086	0.08633093525179857	0.03927616697511824
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	3155637	3656860	0.9689135358900258	0.9599635110480438	0.9669652033475261	0.9543491671807526
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	3428766	7044825	0.6942122939935953	0.6399756740320292	0.7349875201879313	0.6853793954349168
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	3955125	5578450	0.9894555963446068	0.9865193594161767	0.9851710468360005	0.9796421961752005
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	4055058	RANDOM	0.3239865656486761	0.23798905331441314	0.28776978417266186	0.1599835492494345
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	4542751	RANDOM	0.2896196204014684	0.2516724102979931	0.23227132579650564	0.1735554184659675
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	4636685	RANDOM	0.44637975474498165	0.3915467261301439	0.5454411980619586	0.4955788607855233
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	5026922	RANDOM	0.354916816371163	0.3127914048246503	0.4187344002349141	0.382685585029817
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	5908836	4624615	0.9894555963446068	0.9865193594161767	0.9851710468360005	0.9796421961752005
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	605898	RANDOM	0.29649300945090995	0.2337320089195216	0.389663779180737	0.3216121735554185
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	619056	RANDOM	0.35421385612747014	0.31086559902696126	0.37351343415063865	0.3308657207485092
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	6409534	103550	0.9894555963446068	0.9865193594161767	0.9851710468360005	0.9796421961752005
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	6506160	RANDOM	0.5442474420057799	0.5107439691871072	0.5934517691968874	0.5613818630475016
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	6511183	3790018	0.9689135358900258	0.9599635110480438	0.9669652033475261	0.9543491671807526
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	6803672	7354001	0.6760134343513239	0.6618690452057572	0.7191308177947437	0.7135513057783262
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	7283194	RANDOM	0.11630086698430056	0.08605311169673627	0.14329760681250917	0.10631297552950854
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	7490702	RANDOM	0.27579473560884166	0.23109669572268396	0.22566436646601087	0.1499074645280691
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	7588897	RANDOM	0.7201437163164883	0.7071761605513887	0.7737483482601674	0.7694838577010076
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	7957937	RANDOM	0.5499492306490666	0.4688830326373404	0.5731904272500367	0.4789224758379601
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	8684491	RANDOM	0.2584550495977505	0.23322521792012973	0.259433269710762	0.2350400987045034
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	8699341	RANDOM	0.31203624150589704	0.2844111088587067	0.2302158273381295	0.17047090273493729
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	870812	55410	0.9894555963446068	0.9865193594161767	0.9851710468360005	0.9796421961752005
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	944898	RANDOM	0.7700538936186831	0.7202513683356984	0.8286595213625019	0.7855233395023647
forWords_Sesotho_EvaluateWeights_Suffixes_ByType.py	9530412	RANDOM	0.6480512379910959	0.6198053922562335	0.682131845543973	0.6590581945301255
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	1197324	RANDOM	0.64538766270515	0.6206303724928367	0.5582142461504376	0.491027445460943
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	1494694	RANDOM	0.878494623655914	0.8685223086369218	0.847457627118644	0.824771287825475
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	1791541	4556583	0.7446519524617997	0.6630372492836676	0.765702891326022	0.6805066854327938
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	1839880	7802550	0.7448217317487267	0.6632828489562014	0.7659244488755954	0.6808585503166784
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	1859879	6900616	0.7644029428409734	0.6816209578387229	0.7939514788966434	0.7065446868402533
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	1914854	RANDOM	0.2595925297113752	0.16577977896029472	0.24338096820649163	0.10415200562983815
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	2129059	4379854	0.7446519524617997	0.6630372492836676	0.765702891326022	0.6805066854327938
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	2142785	8424600	0.7446519524617997	0.6630372492836676	0.765702891326022	0.6805066854327938
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	2155853	RANDOM	0.43282399547255235	0.34875153499795336	0.44909715298548797	0.3494018296973962
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	2459501	RANDOM	0.777815506508206	0.7209169054441261	0.7343524980613715	0.6442646023926812
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	2848381	RANDOM	0.6726655348047538	0.6442079410560786	0.5862412761714856	0.5188247712878254
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	2884613	RANDOM	0.8147142048670062	0.787556283258289	0.7912927883017614	0.7447220267417312
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	3576463	RANDOM	0.7384267119411432	0.7304952926729431	0.6521546471696023	0.6134764250527798
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	3629800	RANDOM	0.2691001697792869	0.18796561604584527	0.25268638528857873	0.1382828993666432
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	40105	RANDOM	0.36327108092812677	0.2785918952108064	0.387725711753628	0.28201970443349755
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	4159246	RANDOM	0.7542727787209961	0.6681948424068768	0.7724603965880137	0.6803307529908516
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	4498121	2845979	0.8061686474250142	0.7235366352844863	0.8438019275506813	0.7582688247712879
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	468728	795909	0.8061686474250142	0.7235366352844863	0.8438019275506813	0.7582688247712879
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	5081016	9593963	0.8059988681380872	0.7232910356119525	0.8435803700011077	0.7579169598874033
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	5167959	RANDOM	0.7001131861912847	0.6500204666393778	0.7324692588899967	0.6849049964813512
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	5463357	RANDOM	0.17238256932654217	0.09602947196070405	0.19264428935415975	0.10643912737508797
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	601451	RANDOM	0.6272212790039615	0.5592304543593942	0.5550016616816218	0.4421182266009852
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	6134035	RANDOM	0.5679683078664403	0.4753990994678674	0.6004209593441897	0.4963054187192118
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	6345216	RANDOM	0.2409734012450481	0.16577977896029472	0.223219231195303	0.10415200562983815
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	6515466	7556199	0.7646293152235427	0.6819484240687679	0.7942838152210037	0.7070724841660803
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	6802131	RANDOM	0.6363327674023769	0.5707736389684813	0.6453971419076105	0.5705489092188599
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	7466091	RANDOM	0.755121675155631	0.7361440851412198	0.674531959676526	0.6206896551724138
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	7708601	3663661	0.7644029428409734	0.6816209578387229	0.7939514788966434	0.7065446868402533
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	7751113	2871029	0.8061686474250142	0.7235366352844863	0.8438019275506813	0.7582688247712879
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	7869989	RANDOM	0.4654782116581777	0.4040114613180516	0.4134263875041542	0.32934553131597466
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	8521955	7498743	0.777136389360498	0.7058534588620549	0.8173258003766478	0.742786769880366
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	8835114	5420249	0.8061686474250142	0.7235366352844863	0.8438019275506813	0.7582688247712879
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	9357431	5061089	0.7446519524617997	0.6630372492836676	0.765702891326022	0.6805066854327938
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	9607412	4160202	0.7644029428409734	0.6816209578387229	0.7939514788966434	0.7065446868402533
forWords_Sesotho_EvaluateWeights_Suffixes_Normalized_ByType.py	9652430	RANDOM	0.6092812676853424	0.5452312730249693	0.6103910490749972	0.5425756509500352
