Language	Type	Position	LowerConfidenceBound	Level	Memory
Catalan	GROUND	31	0.705	0.000919988375435	1.19398856163
Catalan	GROUND	32	0.705	0.000919988375435	1.23130071163
Catalan	GROUND	33	0.705	0.000919988375435	1.26861286163
Catalan	GROUND	34	0.705	0.000919988375435	1.30592501163
Catalan	GROUND	35	0.705	0.000919988375435	1.34323716164
Catalan	GROUND	36	0.705	0.000919988375435	1.38054931164
Catalan	GROUND	37	0.705	0.000919988375435	1.41786146164
Catalan	GROUND	38	0.705	0.000919988375435	1.45517361164
Namespace(language='Czech', level=0.001)
Czech	REAL_REAL	0	0.0	0.0	0.0312659665942
Czech	REAL_REAL	1	0.0	0.0	0.0625319331884
Czech	REAL_REAL	2	0.0	0.0	0.0937979072332
Czech	REAL_REAL	3	0.0	0.0	0.125063866377
Czech	REAL_REAL	4	0.0	0.0	0.156329840422
Czech	REAL_REAL	5	0.0	0.0	0.187595814466
Czech	REAL_REAL	7	0.0	0.0	0.250127732754
Czech	REAL_REAL	8	0.0	0.0	0.281393706799
Czech	REAL_REAL	9	0.0	0.0	0.312659680843
Czech	REAL_REAL	10	0.0	0.0	0.343925654888
Czech	REAL_REAL	11	0.0	0.0	0.375191628933
Czech	REAL_REAL	12	0.0	0.0	0.406457573175
Czech	REAL_REAL	15	0.0	0.0	0.500255465508
Czech	REAL_REAL	16	0.0	0.0	0.531521439552
Czech	REAL_REAL	17	0.0	0.0	0.562787413597
Czech	REAL_REAL	18	0.0	0.0	0.594053387642
Czech	REAL_REAL	19	0.0	0.0	0.625319361687
Czech	REAL_REAL	20	0.0	0.0	0.656585335732
Czech	REAL_REAL	21	0.0	0.0	0.687851309776
Czech	REAL_REAL	22	0.0	0.0	0.719117283821
Czech	REAL_REAL	23	0.0	0.0	0.750383257866
Czech	REAL_REAL	24	0.0	0.0	0.781649231911
Czech	REAL_REAL	25	0.0	0.0	0.812915146351
Czech	REAL_REAL	27	0.125	0.000810643588040616	0.87544709444
Czech	REAL_REAL	28	0.325	0.000979910244387594	0.906713068485
Czech	REAL_REAL	29	0.55	0.0008833280910347518	0.93797904253
Czech	REAL_REAL	30	0.84	0.000935775008616635	0.969245016575
Czech	REAL_REAL	31	0.84	0.000935775008617	1.00051093102
Czech	REAL_REAL	32	0.84	0.000935775008617	1.03177690506
Czech	REAL_REAL	33	0.84	0.000935775008617	1.0630428791
Czech	REAL_REAL	34	0.84	0.000935775008617	1.09430885315
Czech	REAL_REAL	35	0.84	0.000935775008617	1.12557482719
Czech	REAL_REAL	36	0.84	0.000935775008617	1.15684080124
Czech	REAL_REAL	37	0.84	0.000935775008617	1.18810677528
Czech	REAL_REAL	38	0.84	0.000935775008617	1.21937274933
Czech	GROUND	0	0.0	0.0	0.0312659665942
Czech	GROUND	1	0.0	0.0	0.0625319331884
Czech	GROUND	2	0.0	0.0	0.0937979072332
Czech	GROUND	3	0.0	0.0	0.125063866377
Czech	GROUND	4	0.0	0.0	0.156329840422
Czech	GROUND	5	0.0	0.0	0.187595814466
Czech	GROUND	7	0.0	0.0	0.250127732754
Czech	GROUND	8	0.0	0.0	0.281393706799
Czech	GROUND	9	0.0	0.0	0.312659680843
Czech	GROUND	10	0.0	0.0	0.343925654888
Czech	GROUND	11	0.0	0.0	0.375191628933
Czech	GROUND	12	0.0	0.0	0.406457573175
Czech	GROUND	15	0.0	0.0	0.500255465508
Czech	GROUND	16	0.0	0.0	0.531521439552
Czech	GROUND	17	0.0	0.0	0.562787413597
Czech	GROUND	18	0.0	0.0	0.594053387642
Czech	GROUND	19	0.0	0.0	0.625319361687
Czech	GROUND	20	0.0	0.0	0.656585335732
Czech	GROUND	21	0.0	0.0	0.687851309776
Czech	GROUND	22	0.0	0.0	0.719117283821
Czech	GROUND	23	0.0	0.0	0.750383257866
Czech	GROUND	24	0.0	0.0	0.781649231911
Czech	GROUND	25	0.0	0.0	0.812915146351
Czech	GROUND	27	0.125	0.000810643588040616	0.87544709444
Czech	GROUND	28	0.325	0.000979910244387594	0.906713068485
Czech	GROUND	29	0.55	0.0008833280910347518	0.93797904253
Czech	GROUND	30	0.84	0.000935775008616635	0.969245016575
Czech	GROUND	31	0.84	0.000935775008617	1.00051093102
Czech	GROUND	32	0.84	0.000935775008617	1.03177690506
Czech	GROUND	33	0.84	0.000935775008617	1.0630428791
Czech	GROUND	34	0.84	0.000935775008617	1.09430885315
Czech	GROUND	35	0.84	0.000935775008617	1.12557482719
Czech	GROUND	36	0.84	0.000935775008617	1.15684080124
Czech	GROUND	37	0.84	0.000935775008617	1.18810677528
Czech	GROUND	38	0.84	0.000935775008617	1.21937274933
Namespace(language='Dutch', level=0.001)
Dutch	REAL_REAL	0	0.005	0.00013370035856952178	0.0238226596266
Dutch	REAL_REAL	1	0.005	0.00013370035856952178	0.0476453192532
Dutch	REAL_REAL	2	0.0	0.0	0.0714679807425
Dutch	REAL_REAL	3	0.005	0.00013370035856952178	0.0952906385064
Dutch	REAL_REAL	5	0.0	0.0	0.142935961485
Dutch	REAL_REAL	6	0.0	0.0	0.166758611798
Dutch	REAL_REAL	7	0.005	0.00013370035856952178	0.190581277013
Dutch	REAL_REAL	8	0.085	0.0009175947812422036	0.214403927326
Dutch	REAL_REAL	10	0.0	0.0	0.262049257755
Dutch	REAL_REAL	11	0.0	0.0	0.28587192297
Dutch	REAL_REAL	12	0.0	0.0	0.309694558382
Dutch	REAL_REAL	13	0.0	0.0	0.333517223597
Dutch	REAL_REAL	14	0.04	0.0009582755575998636	0.357339888811
Dutch	REAL_REAL	15	0.005	0.00013370035856952178	0.381162554026
Dutch	REAL_REAL	16	0.02	0.0005996788962465693	0.40498521924
Dutch	REAL_REAL	17	0.085	0.0009175947812422036	0.428807854652
Dutch	REAL_REAL	18	0.02	0.0005996788962465693	0.452630519867
Dutch	REAL_REAL	20	0.0	0.0	0.500275850296
Dutch	REAL_REAL	21	0.0	0.0	0.524098515511
Dutch	REAL_REAL	22	0.0	0.0	0.547921180725
Dutch	REAL_REAL	23	0.0	0.0	0.57174384594
Dutch	REAL_REAL	24	0.0	0.0	0.595566511154
Dutch	REAL_REAL	27	0.02	0.0005996788962465693	0.667034447193
Dutch	REAL_REAL	28	0.085	0.0009175947812422036	0.690857112408
Dutch	REAL_REAL	29	0.335	0.0009298703171141121	0.714679777622
Dutch	REAL_REAL	30	0.62	0.0009339291222574264	0.738502442837
Dutch	REAL_REAL	31	0.705	0.000919988375435	0.762325108051
Dutch	REAL_REAL	32	0.705	0.000919988375435	0.786147773266
Dutch	REAL_REAL	33	0.705	0.000919988375435	0.80997043848
Dutch	REAL_REAL	34	0.705	0.000919988375435	0.83379304409
Dutch	REAL_REAL	35	0.705	0.000919988375435	0.857615709305
Dutch	REAL_REAL	36	0.705	0.000919988375435	0.881438374519
Dutch	REAL_REAL	37	0.705	0.000919988375435	0.905261039734
Dutch	REAL_REAL	38	0.705	0.000919988375435	0.929083704948
Dutch	GROUND	0	0.005	0.00013370035856952178	0.0238226596266
Dutch	GROUND	1	0.005	0.00013370035856952178	0.0476453192532
Dutch	GROUND	2	0.0	0.0	0.0714679807425
Dutch	GROUND	3	0.005	0.00013370035856952178	0.0952906385064
Dutch	GROUND	5	0.0	0.0	0.142935961485
Dutch	GROUND	6	0.0	0.0	0.166758611798
Dutch	GROUND	7	0.005	0.00013370035856952178	0.190581277013
Dutch	GROUND	8	0.085	0.0009175947812422036	0.214403927326
Dutch	GROUND	10	0.0	0.0	0.262049257755
Dutch	GROUND	11	0.0	0.0	0.28587192297
Dutch	GROUND	12	0.0	0.0	0.309694558382
Dutch	GROUND	13	0.0	0.0	0.333517223597
Dutch	GROUND	14	0.04	0.0009582755575998636	0.357339888811
Dutch	GROUND	15	0.005	0.00013370035856952178	0.381162554026
Dutch	GROUND	16	0.02	0.0005996788962465693	0.40498521924
Dutch	GROUND	17	0.085	0.0009175947812422036	0.428807854652
Dutch	GROUND	18	0.02	0.0005996788962465693	0.452630519867
Dutch	GROUND	20	0.0	0.0	0.500275850296
Dutch	GROUND	21	0.0	0.0	0.524098515511
Dutch	GROUND	22	0.0	0.0	0.547921180725
Dutch	GROUND	23	0.0	0.0	0.57174384594
Dutch	GROUND	24	0.0	0.0	0.595566511154
Dutch	GROUND	27	0.02	0.0005996788962465693	0.667034447193
Dutch	GROUND	28	0.085	0.0009175947812422036	0.690857112408
Dutch	GROUND	29	0.335	0.0009298703171141121	0.714679777622
Dutch	GROUND	30	0.62	0.0009339291222574264	0.738502442837
Dutch	GROUND	31	0.705	0.000919988375435	0.762325108051
Dutch	GROUND	32	0.705	0.000919988375435	0.786147773266
Dutch	GROUND	33	0.705	0.000919988375435	0.80997043848
Dutch	GROUND	34	0.705	0.000919988375435	0.83379304409
Dutch	GROUND	35	0.705	0.000919988375435	0.857615709305
Dutch	GROUND	36	0.705	0.000919988375435	0.881438374519
Dutch	GROUND	37	0.705	0.000919988375435	0.905261039734
Dutch	GROUND	38	0.705	0.000919988375435	0.929083704948
Namespace(language='Finnish', level=0.001)
Finnish	REAL_REAL	2	0.0	0.0	0.0642007663846
Finnish	REAL_REAL	4	0.005	0.00013370035856952178	0.107001274824
Finnish	REAL_REAL	5	0.0	0.0	0.128401532769
Finnish	REAL_REAL	6	0.0	0.0	0.149801790714
Finnish	REAL_REAL	8	0.04	0.0009582755575998636	0.192602291703
Finnish	REAL_REAL	9	0.005	0.00013370035856952178	0.214002549648
Finnish	REAL_REAL	11	0.0	0.0	0.256803065538
Finnish	REAL_REAL	12	0.0	0.0	0.278203308582
Finnish	REAL_REAL	13	0.0	0.0	0.299603581429
Finnish	REAL_REAL	16	0.005	0.00013370035856952178	0.363804340363
Finnish	REAL_REAL	17	0.04	0.0009582755575998636	0.385204583406
Finnish	REAL_REAL	18	0.0	0.0	0.406604856253
Finnish	REAL_REAL	19	0.005	0.00013370035856952178	0.428005099297
Finnish	REAL_REAL	23	0.0	0.0	0.513606131077
Finnish	REAL_REAL	24	0.0	0.0	0.535006403923
Finnish	REAL_REAL	25	0.0	0.0	0.556406617165
Finnish	REAL_REAL	27	0.11	0.0007936409144820855	0.599207162857
Finnish	REAL_REAL	28	0.335	0.0009298703171141121	0.620607376099
Finnish	REAL_REAL	29	0.49	0.0009633041082497407	0.642007648945
Finnish	REAL_REAL	30	0.705	0.000919988375435	0.663407921791
Finnish	REAL_REAL	31	0.705	0.000919988375435	0.684808135033
Finnish	REAL_REAL	32	0.705	0.000919988375435	0.706208407879
Finnish	REAL_REAL	33	0.705	0.000919988375435	0.727608680725
Finnish	REAL_REAL	34	0.705	0.000919988375435	0.749008893967
Finnish	REAL_REAL	35	0.705	0.000919988375435	0.770409166813
Finnish	REAL_REAL	36	0.705	0.000919988375435	0.791809439659
Finnish	REAL_REAL	37	0.705	0.000919988375435	0.813209712505
Finnish	REAL_REAL	38	0.705	0.000919988375435	0.834609925747
Finnish	GROUND	2	0.0	0.0	0.0642007663846
Finnish	GROUND	4	0.005	0.00013370035856952178	0.107001274824
Finnish	GROUND	5	0.0	0.0	0.128401532769
Finnish	GROUND	6	0.0	0.0	0.149801790714
Finnish	GROUND	8	0.04	0.0009582755575998636	0.192602291703
Finnish	GROUND	9	0.005	0.00013370035856952178	0.214002549648
Finnish	GROUND	11	0.0	0.0	0.256803065538
Finnish	GROUND	12	0.0	0.0	0.278203308582
Finnish	GROUND	13	0.0	0.0	0.299603581429
Finnish	GROUND	16	0.005	0.00013370035856952178	0.363804340363
Finnish	GROUND	17	0.04	0.0009582755575998636	0.385204583406
Finnish	GROUND	18	0.0	0.0	0.406604856253
Finnish	GROUND	19	0.005	0.00013370035856952178	0.428005099297
Finnish	GROUND	23	0.0	0.0	0.513606131077
Finnish	GROUND	24	0.0	0.0	0.535006403923
Finnish	GROUND	25	0.0	0.0	0.556406617165
Finnish	GROUND	27	0.11	0.0007936409144820855	0.599207162857
Finnish	GROUND	28	0.335	0.0009298703171141121	0.620607376099
Finnish	GROUND	29	0.38	0.0008635454532014419	0.642007648945
Finnish	GROUND	30	0.38	0.0008635454532014419	0.663407921791
Finnish	GROUND	31	0.38	0.0008635454532014419	0.684808135033
Finnish	GROUND	32	0.38	0.0008635454532014419	0.706208407879
Finnish	GROUND	33	0.38	0.0008635454532014419	0.727608680725
Finnish	GROUND	34	0.38	0.0008635454532014419	0.749008893967
Finnish	GROUND	35	0.38	0.0008635454532014419	0.770409166813
Finnish	GROUND	36	0.38	0.0008635454532014419	0.791809439659
Finnish	GROUND	37	0.38	0.0008635454532014419	0.813209712505
Finnish	GROUND	38	0.38	0.0008635454532014419	0.834609925747
Namespace(language='French', level=0.001)
French	REAL_REAL	2	0.0	0.0	0.138201907277
French	REAL_REAL	5	0.0	0.0	0.276403814554
French	REAL_REAL	8	0.0	0.0	0.41460570693
French	REAL_REAL	10	0.0	0.0	0.50674033165
French	REAL_REAL	11	0.0	0.0	0.552807629108
French	REAL_REAL	14	0.0	0.0	0.691009521484
French	REAL_REAL	16	0.0	0.0	0.783144116402
French	REAL_REAL	17	0.0	0.0	0.82921141386
French	REAL_REAL	19	0.04	0.0009538007543642424	0.921346008778
French	REAL_REAL	20	0.065	0.0008915188546564368	0.967413306236
French	REAL_REAL	21	0.2	0.0009910190199859947	1.0134806633
French	REAL_REAL	22	0.325	0.000979910244387594	1.05954790115
French	REAL_REAL	23	0.47	0.0009603277380876296	1.10561525822
French	REAL_REAL	24	0.71	0.0009215671320789154	1.15168249607
French	REAL_REAL	25	0.745	0.0008163161788615758	1.19774985313
French	REAL_REAL	26	0.84	0.000935775008617	1.24381709099
French	REAL_REAL	27	0.84	0.000935775008617	1.28988444805
French	REAL_REAL	28	0.84	0.000935775008617	1.33595168591
French	REAL_REAL	29	0.84	0.000935775008617	1.38201904297
French	REAL_REAL	30	0.84	0.000935775008617	1.42808628082
French	REAL_REAL	31	0.84	0.000935775008617	1.47415363789
French	REAL_REAL	32	0.84	0.000935775008617	1.52022087574
French	REAL_REAL	33	0.84	0.000935775008617	1.5662882328
French	REAL_REAL	34	0.84	0.000935775008617	1.61235547066
French	REAL_REAL	35	0.84	0.000935775008617	1.65842282772
French	REAL_REAL	36	0.84	0.000935775008617	1.70449006557
French	REAL_REAL	37	0.84	0.000935775008617	1.75055742264
French	REAL_REAL	38	0.84	0.000935775008617	1.79662466049
French	GROUND	2	0.0	0.0	0.138201907277
French	GROUND	5	0.0	0.0	0.276403814554
French	GROUND	8	0.0	0.0	0.41460570693
French	GROUND	10	0.0	0.0	0.50674033165
French	GROUND	11	0.0	0.0	0.552807629108
French	GROUND	14	0.0	0.0	0.691009521484
French	GROUND	16	0.0	0.0	0.783144116402
French	GROUND	17	0.0	0.0	0.82921141386
French	GROUND	19	0.04	0.0009538007543642424	0.921346008778
French	GROUND	20	0.065	0.0008915188546564368	0.967413306236
French	GROUND	21	0.2	0.0009910190199859947	1.0134806633
French	GROUND	22	0.325	0.000979910244387594	1.05954790115
French	GROUND	23	0.47	0.0009603277380876296	1.10561525822
French	GROUND	24	0.71	0.0009215671320789154	1.15168249607
French	GROUND	25	0.745	0.0008163161788615758	1.19774985313
French	GROUND	26	0.84	0.000935775008617	1.24381709099
French	GROUND	27	0.84	0.000935775008617	1.28988444805
French	GROUND	28	0.84	0.000935775008617	1.33595168591
French	GROUND	29	0.84	0.000935775008617	1.38201904297
French	GROUND	30	0.84	0.000935775008617	1.42808628082
French	GROUND	31	0.84	0.000935775008617	1.47415363789
French	GROUND	32	0.84	0.000935775008617	1.52022087574
French	GROUND	33	0.84	0.000935775008617	1.5662882328
French	GROUND	34	0.84	0.000935775008617	1.61235547066
French	GROUND	35	0.84	0.000935775008617	1.65842282772
French	GROUND	36	0.84	0.000935775008617	1.70449006557
French	GROUND	37	0.84	0.000935775008617	1.75055742264
French	GROUND	38	0.84	0.000935775008617	1.79662466049
Namespace(language='German', level=0.001)
German	REAL_REAL	0	0.0	0.0	0.0159156098962
German	REAL_REAL	1	0.0	0.0	0.0318312197924
German	REAL_REAL	2	0.005	0.00013370035856952178	0.0477468296885
German	REAL_REAL	3	0.0	0.0	0.0636624395847
German	REAL_REAL	5	0.005	0.00013370035856952178	0.0954936593771
German	REAL_REAL	6	0.005	0.00013370035856952178	0.111409269273
German	REAL_REAL	7	0.0	0.0	0.127324879169
German	REAL_REAL	8	0.005	0.00013370035856952178	0.143240481615
German	REAL_REAL	10	0.0	0.0	0.175071716309
German	REAL_REAL	11	0.005	0.00013370035856952178	0.190987318754
German	REAL_REAL	13	0.005	0.00013370035856952178	0.222818538547
German	REAL_REAL	14	0.0	0.0	0.238734155893
German	REAL_REAL	15	0.0	0.0	0.254649758339
German	REAL_REAL	16	0.0	0.0	0.270565360785
German	REAL_REAL	17	0.005	0.00013370035856952178	0.28648096323
German	REAL_REAL	20	0.0	0.0	0.334227800369
German	REAL_REAL	21	0.0	0.0	0.350143432617
German	REAL_REAL	22	0.0	0.0	0.366059035063
German	REAL_REAL	23	0.005	0.00013370035856952178	0.381974637508
German	REAL_REAL	27	0.005	0.00013370035856952178	0.445637077093
German	REAL_REAL	28	0.02	0.0005996788962465693	0.461552679539
German	REAL_REAL	29	0.0	0.0	0.477468311787
German	REAL_REAL	30	0.0	0.0	0.493383914232
German	REAL_REAL	31	0.005	0.00013370035856952178	0.509299516678
German	REAL_REAL	32	0.04	0.0009582755575998636	0.525215148926
German	REAL_REAL	33	0.21	0.0008721018702705363	0.541130721569
German	REAL_REAL	34	0.38	0.0008635454532014419	0.557046353817
German	REAL_REAL	35	0.435	0.000979020505241901	0.57296192646
German	REAL_REAL	36	0.435	0.000979020505241901	0.588877558708
German	REAL_REAL	37	0.435	0.000979020505241901	0.604793190956
German	REAL_REAL	38	0.49	0.0009633041082497407	0.620708763599
German	GROUND	0	0.0	0.0	0.0159156098962
German	GROUND	1	0.0	0.0	0.0318312197924
German	GROUND	2	0.005	0.00013370035856952178	0.0477468296885
German	GROUND	3	0.0	0.0	0.0636624395847
German	GROUND	5	0.005	0.00013370035856952178	0.0954936593771
German	GROUND	6	0.005	0.00013370035856952178	0.111409269273
German	GROUND	7	0.0	0.0	0.127324879169
German	GROUND	8	0.005	0.00013370035856952178	0.143240481615
German	GROUND	10	0.0	0.0	0.175071716309
German	GROUND	11	0.005	0.00013370035856952178	0.190987318754
German	GROUND	13	0.005	0.00013370035856952178	0.222818538547
German	GROUND	14	0.0	0.0	0.238734155893
German	GROUND	15	0.0	0.0	0.254649758339
German	GROUND	16	0.0	0.0	0.270565360785
German	GROUND	17	0.005	0.00013370035856952178	0.28648096323
German	GROUND	20	0.0	0.0	0.334227800369
German	GROUND	21	0.0	0.0	0.350143432617
German	GROUND	22	0.0	0.0	0.366059035063
German	GROUND	23	0.005	0.00013370035856952178	0.381974637508
