Language	Type	Position	Memory	MedianEmpirical	MedianLower	MedianUpper	Level
Arabic	RANDOM_BY_TYPE	7	0.58964	0.58964	0.58964	0.58964	0.99951
Arabic	RANDOM_BY_TYPE	8	0.66335	0.66335	0.66335	0.66335	0.99951
Arabic	RANDOM_BY_TYPE	9	0.73705	0.73705	0.73705	0.73705	0.96143
Arabic	RANDOM_BY_TYPE	10	0.81076	0.80361	0.7751	0.81076	0.96143
Arabic	RANDOM_BY_TYPE	11	0.88446	0.84046	0.81196	0.85999	0.96143
Arabic	RANDOM_BY_TYPE	12	0.95817	0.87731	0.84881	0.89685	0.96143
Arabic	RANDOM_BY_TYPE	13	1.03188	0.91417	0.88566	0.9337	0.96143
Arabic	RANDOM_BY_TYPE	14	1.10558	0.95102	0.92251	0.97055	0.96143
Arabic	RANDOM_BY_TYPE	15	1.17929	0.9797	0.95481	1.0074	0.96143
Arabic	RANDOM_BY_TYPE	16	1.25299	1.00427	0.99015	1.04426	0.96143
Arabic	RANDOM_BY_TYPE	17	1.3267	1.02883	1.01659	1.0699	0.96143
Arabic	RANDOM_BY_TYPE	18	1.4004	1.04827	1.03752	1.09447	0.96143
Arabic	RANDOM_BY_TYPE	19	1.47411	1.07283	1.05907	1.11858	0.96143
Arabic	RANDOM_BY_TYPE	20	1.54781	1.0974	1.0786	1.14074	0.96143
Arabic	RANDOM_BY_TYPE	21	1.62152	1.11275	1.09295	1.15917	0.96143
Arabic	RANDOM_BY_TYPE	22	1.69522	1.1261	1.10412	1.17564	0.96143
Arabic	RANDOM_BY_TYPE	23	1.76893	1.13807	1.11378	1.19017	0.96143
Arabic	RANDOM_BY_TYPE	24	1.84263	1.14953	1.12197	1.20245	0.96143
Arabic	RANDOM_BY_TYPE	25	1.91634	1.1607	1.12955	1.213	0.96143
Arabic	RANDOM_BY_TYPE	26	1.99004	1.17051	1.13731	1.22186	0.96143
Arabic	RANDOM_BY_TYPE	27	2.06375	1.17904	1.14417	1.22961	0.96143
Arabic	RANDOM_BY_TYPE	28	2.13746	1.18653	1.15016	1.2361	0.96143
Arabic	RANDOM_BY_TYPE	29	2.21116	1.19307	1.15545	1.24152	0.96143
Arabic	RANDOM_BY_TYPE	30	2.28487	1.19891	1.16002	1.24602	0.96143
Arabic	RANDOM_BY_TYPE	31	2.35857	1.20402	1.16289	1.24726	0.96143
Arabic	RANDOM_BY_TYPE	32	2.43228	1.20508	1.16289	1.24726	0.96143
Arabic	RANDOM_BY_TYPE	33	2.50598	1.20508	1.16289	1.24726	0.96143
Arabic	RANDOM_BY_TYPE	34	2.57969	1.20508	1.16289	1.24726	0.96143
Arabic	RANDOM_BY_TYPE	35	2.65339	1.20508	1.16289	1.24726	0.96143
Arabic	RANDOM_BY_TYPE	36	2.7271	1.20508	1.16289	1.24726	0.96143
Arabic	RANDOM_BY_TYPE	37	2.8008	1.20508	1.16289	1.24726	0.96143
Arabic	RANDOM_BY_TYPE	38	2.87451	1.20508	1.16289	1.24726	0.96143
Arabic	GROUND	0	0.07371	0.07371	0.07371	0.07371	0.99902
Arabic	GROUND	1	0.14741	0.14741	0.14741	0.14741	0.99902
Arabic	GROUND	2	0.22112	0.22112	0.22112	0.22112	0.99902
Arabic	GROUND	3	0.29482	0.29482	0.29482	0.29482	0.99902
Arabic	GROUND	4	0.36853	0.36853	0.36853	0.36853	0.99902
Arabic	GROUND	5	0.44223	0.44223	0.44223	0.44223	0.99902
Arabic	GROUND	6	0.51594	0.51594	0.51594	0.51594	0.99902
Arabic	GROUND	7	0.58964	0.58964	0.58964	0.58964	0.99902
Arabic	GROUND	8	0.66335	0.66335	0.66335	0.66335	0.98828
Arabic	GROUND	9	0.73705	0.73705	0.73705	0.73705	0.99902
Arabic	GROUND	10	0.81076	0.81076	0.81076	0.81076	0.99902
Arabic	GROUND	11	0.88446	0.88446	0.88446	0.88446	0.99902
Arabic	GROUND	12	0.95817	0.95817	0.95817	0.95817	0.99902
Arabic	GROUND	13	1.03188	1.03188	1.03188	1.03188	0.99902
Arabic	GROUND	14	1.10558	1.09215	1.08754	1.0976	0.98828
Arabic	GROUND	15	1.17929	1.12901	1.12439	1.13445	0.98828
Arabic	GROUND	16	1.25299	1.16586	1.16125	1.1713	0.98828
Arabic	GROUND	17	1.3267	1.20271	1.1981	1.20815	0.98828
Arabic	GROUND	18	1.4004	1.23956	1.23495	1.24501	0.98828
Arabic	GROUND	19	1.47411	1.27642	1.2718	1.28186	0.98828
Arabic	GROUND	20	1.54781	1.31175	1.30322	1.31749	0.98828
Arabic	GROUND	21	1.62152	1.33632	1.32778	1.34206	0.98828
Arabic	GROUND	22	1.69522	1.36088	1.35235	1.36663	0.98828
Arabic	GROUND	23	1.76893	1.38545	1.37527	1.3912	0.98828
Arabic	GROUND	24	1.84263	1.40444	1.3937	1.41022	0.98828
Arabic	GROUND	25	1.91634	1.42286	1.41123	1.42864	0.98828
Arabic	GROUND	26	1.99004	1.43769	1.42597	1.44406	0.98828
Arabic	GROUND	27	2.06375	1.4512	1.43875	1.45795	0.98828
Arabic	GROUND	28	2.13746	1.46305	1.4501	1.47009	0.98828
Arabic	GROUND	29	2.21116	1.47322	1.45987	1.48057	0.98828
Arabic	GROUND	30	2.28487	1.48192	1.46827	1.48963	0.98828
Arabic	GROUND	31	2.35857	1.48944	1.47536	1.49758	0.98828
Arabic	GROUND	32	2.43228	1.49582	1.48149	1.5045	0.98828
Arabic	GROUND	33	2.50598	1.5012	1.48667	1.51041	0.98828
Arabic	GROUND	34	2.57969	1.50562	1.49094	1.51535	0.98828
Arabic	GROUND	35	2.65339	1.50632	1.49106	1.51951	0.98828
Arabic	GROUND	36	2.7271	1.50632	1.49106	1.51951	0.98828
Arabic	GROUND	37	2.8008	1.50632	1.49106	1.51951	0.98828
Arabic	GROUND	38	2.87451	1.50632	1.49106	1.51951	0.98828
Catalan	REAL_REAL	0	0.06604	0.06604	0.06604	0.06604	0.99902
Catalan	REAL_REAL	1	0.13208	0.13208	0.13208	0.13208	0.99902
Catalan	REAL_REAL	2	0.19813	0.19813	0.19813	0.19813	0.99902
Catalan	REAL_REAL	3	0.26417	0.26417	0.26417	0.26417	0.99902
Catalan	REAL_REAL	4	0.33021	0.33021	0.33021	0.33021	0.99902
Catalan	REAL_REAL	5	0.39625	0.39625	0.39625	0.39625	0.99902
Catalan	REAL_REAL	6	0.46229	0.46229	0.46229	0.46229	0.98828
Catalan	REAL_REAL	7	0.52833	0.52833	0.52833	0.52833	0.99902
Catalan	REAL_REAL	8	0.59438	0.59438	0.59438	0.59438	0.99902
Catalan	REAL_REAL	9	0.66042	0.66042	0.66042	0.66042	0.99902
Catalan	REAL_REAL	10	0.72646	0.72646	0.72646	0.72646	0.98828
Catalan	REAL_REAL	11	0.7925	0.7925	0.7925	0.7925	0.99902
Catalan	REAL_REAL	12	0.85854	0.85854	0.85854	0.85854	0.99902
Catalan	REAL_REAL	13	0.92458	0.92458	0.92458	0.92458	0.98828
Catalan	REAL_REAL	14	0.99063	0.99063	0.99063	0.99063	0.98828
Catalan	REAL_REAL	15	1.05667	1.05667	1.05667	1.05667	0.99902
Catalan	REAL_REAL	16	1.12271	1.12271	1.12271	1.12271	0.99902
Catalan	REAL_REAL	17	1.18875	1.18875	1.18875	1.18875	0.99902
Catalan	REAL_REAL	18	1.25479	1.25479	1.25479	1.25479	0.99902
Catalan	REAL_REAL	19	1.32084	1.29854	1.29611	1.30039	0.98828
Catalan	REAL_REAL	20	1.38688	1.33156	1.32913	1.33341	0.98828
Catalan	REAL_REAL	21	1.45292	1.36459	1.36215	1.36643	0.98828
Catalan	REAL_REAL	22	1.51896	1.39761	1.39517	1.39945	0.98828
Catalan	REAL_REAL	23	1.585	1.43063	1.42819	1.43247	0.98828
Catalan	REAL_REAL	24	1.65104	1.46365	1.46121	1.46549	0.98828
Catalan	REAL_REAL	25	1.71709	1.49667	1.49423	1.49851	0.98828
Catalan	REAL_REAL	26	1.78313	1.52246	1.519	1.52621	0.98828
Catalan	REAL_REAL	27	1.84917	1.54448	1.54101	1.54823	0.98828
Catalan	REAL_REAL	28	1.91521	1.56649	1.56303	1.57024	0.98828
Catalan	REAL_REAL	29	1.98125	1.5861	1.58235	1.59023	0.98828
Catalan	REAL_REAL	30	2.0473	1.60261	1.59886	1.60674	0.98828
Catalan	REAL_REAL	31	2.11334	1.61717	1.61343	1.62114	0.98828
Catalan	REAL_REAL	32	2.17938	1.62936	1.62598	1.63418	0.98828
Catalan	REAL_REAL	33	2.24542	1.63944	1.63624	1.64499	0.98828
Catalan	REAL_REAL	34	2.31146	1.64815	1.64509	1.65425	0.98828
Catalan	REAL_REAL	35	2.3775	1.65545	1.65272	1.66222	0.98828
Catalan	REAL_REAL	36	2.44355	1.66185	1.659	1.66918	0.98828
Catalan	REAL_REAL	37	2.50959	1.66718	1.66424	1.67497	0.98828
Catalan	REAL_REAL	38	2.57563	1.67147	1.66846	1.67987	0.98828
Catalan	RANDOM_BY_TYPE	0	0.06604	0.06604	0.06604	0.06604	0.99951
Catalan	RANDOM_BY_TYPE	1	0.13208	0.13208	0.13208	0.13208	0.99951
Catalan	RANDOM_BY_TYPE	2	0.19813	0.19813	0.19813	0.19813	0.99951
Catalan	RANDOM_BY_TYPE	3	0.26417	0.26417	0.26417	0.26417	0.99951
Catalan	RANDOM_BY_TYPE	4	0.33021	0.33021	0.33021	0.33021	0.99365
Catalan	RANDOM_BY_TYPE	5	0.39625	0.39625	0.39625	0.39625	0.99951
Catalan	RANDOM_BY_TYPE	6	0.46229	0.46229	0.46229	0.46229	0.99365
Catalan	RANDOM_BY_TYPE	7	0.52833	0.52833	0.52833	0.52833	0.99951
Catalan	RANDOM_BY_TYPE	8	0.59438	0.59438	0.59438	0.59438	0.99951
Catalan	RANDOM_BY_TYPE	9	0.66042	0.66042	0.66042	0.66042	0.99365
Catalan	RANDOM_BY_TYPE	10	0.72646	0.72646	0.72646	0.72646	0.99951
Catalan	RANDOM_BY_TYPE	11	0.7925	0.7925	0.7925	0.7925	0.99365
Catalan	RANDOM_BY_TYPE	12	0.85854	0.84897	0.84286	0.85854	0.96143
Catalan	RANDOM_BY_TYPE	13	0.92458	0.88199	0.87588	0.92458	0.96143
Catalan	RANDOM_BY_TYPE	14	0.99063	0.91501	0.9089	0.96325	0.96143
Catalan	RANDOM_BY_TYPE	15	1.05667	0.94803	0.94192	0.99627	0.96143
Catalan	RANDOM_BY_TYPE	16	1.12271	0.98106	0.97494	1.02929	0.96143
Catalan	RANDOM_BY_TYPE	17	1.18875	1.01408	1.00796	1.06231	0.96143
Catalan	RANDOM_BY_TYPE	18	1.25479	1.0471	1.03619	1.09533	0.96143
Catalan	RANDOM_BY_TYPE	19	1.32084	1.08012	1.06314	1.12835	0.96143
Catalan	RANDOM_BY_TYPE	20	1.38688	1.11314	1.08516	1.16138	0.96143
Catalan	RANDOM_BY_TYPE	21	1.45292	1.13665	1.10717	1.18998	0.96143
Catalan	RANDOM_BY_TYPE	22	1.51896	1.15866	1.12676	1.212	0.96143
Catalan	RANDOM_BY_TYPE	23	1.585	1.18068	1.14327	1.23401	0.96143
Catalan	RANDOM_BY_TYPE	24	1.65104	1.20066	1.15878	1.2524	0.96143
Catalan	RANDOM_BY_TYPE	25	1.71709	1.21717	1.17199	1.26886	0.96143
Catalan	RANDOM_BY_TYPE	26	1.78313	1.231	1.18383	1.28207	0.96143
Catalan	RANDOM_BY_TYPE	27	1.84917	1.24251	1.19422	1.29299	0.96143
Catalan	RANDOM_BY_TYPE	28	1.91521	1.25178	1.20321	1.30301	0.96143
Catalan	RANDOM_BY_TYPE	29	1.98125	1.25953	1.21085	1.31407	0.96143
Catalan	RANDOM_BY_TYPE	30	2.0473	1.26584	1.21721	1.32021	0.96143
Catalan	RANDOM_BY_TYPE	31	2.11334	1.27098	1.22233	1.32494	0.96143
Catalan	RANDOM_BY_TYPE	32	2.17938	1.27497	1.22636	1.32688	0.96143
Catalan	RANDOM_BY_TYPE	33	2.24542	1.27528	1.22687	1.32688	0.96143
Catalan	RANDOM_BY_TYPE	34	2.31146	1.27528	1.22687	1.32688	0.96143
Catalan	RANDOM_BY_TYPE	35	2.3775	1.27528	1.22687	1.32688	0.96143
Catalan	RANDOM_BY_TYPE	36	2.44355	1.27528	1.22687	1.32688	0.96143
Catalan	RANDOM_BY_TYPE	37	2.50959	1.27528	1.22687	1.32688	0.96143
Catalan	RANDOM_BY_TYPE	38	2.57563	1.27528	1.22687	1.32688	0.96143
Catalan	GROUND	0	0.06604	0.06604	0.06604	0.06604	0.99902
Catalan	GROUND	1	0.13208	0.13208	0.13208	0.13208	0.99902
Catalan	GROUND	2	0.19813	0.19813	0.19813	0.19813	0.98828
Catalan	GROUND	3	0.26417	0.26417	0.26417	0.26417	0.99902
Catalan	GROUND	4	0.33021	0.33021	0.33021	0.33021	0.98828
Catalan	GROUND	5	0.39625	0.39625	0.39625	0.39625	0.98828
Catalan	GROUND	6	0.46229	0.46229	0.46229	0.46229	0.98828
Catalan	GROUND	7	0.52833	0.52833	0.52833	0.52833	0.99902
Catalan	GROUND	8	0.59438	0.59438	0.59438	0.59438	0.99902
Catalan	GROUND	9	0.66042	0.66042	0.66042	0.66042	0.98828
Catalan	GROUND	10	0.72646	0.72646	0.72646	0.72646	0.99902
Catalan	GROUND	11	0.7925	0.7925	0.7925	0.7925	0.98828
Catalan	GROUND	12	0.85854	0.85854	0.85854	0.85854	0.98828
Catalan	GROUND	13	0.92458	0.92458	0.92458	0.92458	0.98828
Catalan	GROUND	14	0.99063	0.99063	0.99063	0.99063	0.98828
Catalan	GROUND	15	1.05667	1.05667	1.05667	1.05667	0.99902
Catalan	GROUND	16	1.12271	1.12271	1.12271	1.12271	0.99902
Catalan	GROUND	17	1.18875	1.18875	1.18875	1.18875	0.99902
Catalan	GROUND	18	1.25479	1.22935	1.2274	1.23235	0.98828
Catalan	GROUND	19	1.32084	1.26237	1.26042	1.26537	0.98828
Catalan	GROUND	20	1.38688	1.2954	1.29344	1.29839	0.98828
Catalan	GROUND	21	1.45292	1.32842	1.32646	1.33141	0.98828
Catalan	GROUND	22	1.51896	1.36144	1.35948	1.36443	0.98828
Catalan	GROUND	23	1.585	1.39446	1.3925	1.39745	0.98828
Catalan	GROUND	24	1.65104	1.42748	1.42552	1.43047	0.98828
Catalan	GROUND	25	1.71709	1.45529	1.45414	1.46005	0.98828
Catalan	GROUND	26	1.78313	1.47731	1.47616	1.48206	0.98828
Catalan	GROUND	27	1.84917	1.49932	1.49817	1.50408	0.98828
Catalan	GROUND	28	1.91521	1.51873	1.51737	1.5232	0.98828
Catalan	GROUND	29	1.98125	1.53524	1.53388	1.53971	0.98828
Catalan	GROUND	30	2.0473	1.54888	1.54725	1.55332	0.98828
Catalan	GROUND	31	2.11334	1.56063	1.55878	1.56483	0.98828
Catalan	GROUND	32	2.17938	1.57038	1.5684	1.57454	0.98828
Catalan	GROUND	33	2.24542	1.5784	1.57635	1.58254	0.98828
Catalan	GROUND	34	2.31146	1.58506	1.58295	1.58928	0.98828
Catalan	GROUND	35	2.3775	1.59034	1.5881	1.59481	0.98828
Catalan	GROUND	36	2.44355	1.59413	1.59173	1.59912	0.98828
Catalan	GROUND	37	2.50959	1.59413	1.59173	1.60023	0.98828
Catalan	GROUND	38	2.57563	1.59413	1.59173	1.60023	0.98828
Czech	REAL_REAL	0	0.05909	0.05909	0.05909	0.05909	0.99902
Czech	REAL_REAL	1	0.11818	0.11818	0.11818	0.11818	0.99902
Czech	REAL_REAL	2	0.17727	0.17727	0.17727	0.17727	0.99902
Czech	REAL_REAL	3	0.23636	0.23636	0.23636	0.23636	0.99902
Czech	REAL_REAL	4	0.29545	0.29545	0.29545	0.29545	0.99902
Czech	REAL_REAL	5	0.35454	0.35454	0.35454	0.35454	0.99902
Czech	REAL_REAL	6	0.41363	0.41363	0.41363	0.41363	0.99902
Czech	REAL_REAL	7	0.47272	0.47272	0.47272	0.47272	0.99902
Czech	REAL_REAL	8	0.53181	0.53181	0.53181	0.53181	0.99902
Czech	REAL_REAL	9	0.5909	0.5909	0.5909	0.5909	0.99902
Czech	REAL_REAL	10	0.64999	0.64999	0.64999	0.64999	0.99902
Czech	REAL_REAL	11	0.70908	0.70908	0.70908	0.70908	0.99902
Czech	REAL_REAL	12	0.76817	0.76817	0.76817	0.76817	0.99902
Czech	REAL_REAL	13	0.82726	0.82726	0.82726	0.82726	0.99902
Czech	REAL_REAL	14	0.88635	0.88635	0.88635	0.88635	0.99902
Czech	REAL_REAL	15	0.94544	0.94544	0.94544	0.94544	0.99902
Czech	REAL_REAL	16	1.00453	0.99007	0.97996	0.99446	0.98828
Czech	REAL_REAL	17	1.06362	1.01961	1.00951	1.02401	0.98828
Czech	REAL_REAL	18	1.12271	1.04916	1.03905	1.05355	0.98828
Czech	REAL_REAL	19	1.1818	1.0787	1.0686	1.0831	0.98828
Czech	REAL_REAL	20	1.24089	1.10825	1.09814	1.11264	0.98828
Czech	REAL_REAL	21	1.29998	1.13779	1.12769	1.14219	0.98828
Czech	REAL_REAL	22	1.35907	1.16734	1.15723	1.17173	0.98828
Czech	REAL_REAL	23	1.41816	1.19688	1.18271	1.20128	0.98828
Czech	REAL_REAL	24	1.47725	1.21686	1.2024	1.22258	0.98828
Czech	REAL_REAL	25	1.53634	1.23655	1.2221	1.24227	0.98828
Czech	REAL_REAL	26	1.59543	1.25625	1.2418	1.26197	0.98828
Czech	REAL_REAL	27	1.65452	1.27398	1.2578	1.28009	0.98828
Czech	REAL_REAL	28	1.71361	1.28875	1.27257	1.29486	0.98828
Czech	REAL_REAL	29	1.7727	1.30352	1.28682	1.30963	0.98828
Czech	REAL_REAL	30	1.83179	1.31585	1.29864	1.32206	0.98828
Czech	REAL_REAL	31	1.89088	1.32767	1.30987	1.33388	0.98828
Czech	REAL_REAL	32	1.94997	1.3377	1.31971	1.34404	0.98828
Czech	REAL_REAL	33	2.00906	1.34682	1.32831	1.35325	0.98828
Czech	REAL_REAL	34	2.06815	1.3549	1.33597	1.36133	0.98828
Czech	REAL_REAL	35	2.12724	1.36196	1.34269	1.36841	0.98828
Czech	REAL_REAL	36	2.18633	1.36815	1.34831	1.37459	0.98828
Czech	REAL_REAL	37	2.24542	1.37321	1.35284	1.37968	0.98828
Czech	REAL_REAL	38	2.30451	1.37718	1.35497	1.38366	0.98828
Czech	RANDOM_BY_TYPE	0	0.05909	0.05909	0.05909	0.05909	0.99557
Czech	RANDOM_BY_TYPE	1	0.11818	0.11818	0.11818	0.11818	0.99557
Czech	RANDOM_BY_TYPE	2	0.17727	0.17727	0.17727	0.17727	1.0
Czech	RANDOM_BY_TYPE	3	0.23636	0.23636	0.23636	0.23636	0.99557
Czech	RANDOM_BY_TYPE	4	0.29545	0.29545	0.29545	0.29545	1.0
Czech	RANDOM_BY_TYPE	5	0.35454	0.35454	0.35454	0.35454	1.0
Czech	RANDOM_BY_TYPE	6	0.41363	0.41363	0.41363	0.41363	1.0
Czech	RANDOM_BY_TYPE	7	0.47272	0.47272	0.47272	0.47272	0.99557
Czech	RANDOM_BY_TYPE	8	0.53181	0.53181	0.53181	0.53181	1.0
Czech	RANDOM_BY_TYPE	9	0.5909	0.5909	0.5909	0.5909	1.0
Czech	RANDOM_BY_TYPE	10	0.64999	0.64999	0.64999	0.64999	1.0
Czech	RANDOM_BY_TYPE	11	0.70908	0.70908	0.70908	0.70908	1.0
Czech	RANDOM_BY_TYPE	12	0.76817	0.76817	0.76817	0.76817	1.0
Czech	RANDOM_BY_TYPE	13	0.82726	0.82726	0.82726	0.82726	0.99992
Czech	RANDOM_BY_TYPE	14	0.88635	0.88123	0.87087	0.88635	0.98079
Czech	RANDOM_BY_TYPE	15	0.94544	0.91077	0.90041	0.93272	0.98079
Czech	RANDOM_BY_TYPE	16	1.00453	0.94032	0.92996	0.96226	0.98079
Czech	RANDOM_BY_TYPE	17	1.06362	0.96986	0.9595	0.99181	0.98079
Czech	RANDOM_BY_TYPE	18	1.12271	0.99941	0.98905	1.02135	0.98079
Czech	RANDOM_BY_TYPE	19	1.1818	1.02895	1.01859	1.0509	0.98079
Czech	RANDOM_BY_TYPE	20	1.24089	1.0585	1.04814	1.08044	0.98079
Czech	RANDOM_BY_TYPE	21	1.29998	1.08202	1.07267	1.10999	0.98079
Czech	RANDOM_BY_TYPE	22	1.35907	1.10172	1.09236	1.13778	0.98079
Czech	RANDOM_BY_TYPE	23	1.41816	1.12141	1.11206	1.15748	0.98079
Czech	RANDOM_BY_TYPE	24	1.47725	1.14054	1.13176	1.17718	0.98079
Czech	RANDOM_BY_TYPE	25	1.53634	1.15881	1.14817	1.19424	0.98079
Czech	RANDOM_BY_TYPE	26	1.59543	1.17359	1.16294	1.20901	0.98079
Czech	RANDOM_BY_TYPE	27	1.65452	1.18836	1.17662	1.22317	0.98079
Czech	RANDOM_BY_TYPE	28	1.71361	1.20073	1.18844	1.23499	0.98079
Czech	RANDOM_BY_TYPE	29	1.7727	1.21254	1.19921	1.24636	0.98079
Czech	RANDOM_BY_TYPE	30	1.83179	1.22238	1.2077	1.25621	0.98079
Czech	RANDOM_BY_TYPE	31	1.89088	1.23148	1.21509	1.26507	0.98079
Czech	RANDOM_BY_TYPE	32	1.94997	1.23969	1.22163	1.27311	0.98079
Czech	RANDOM_BY_TYPE	33	2.00906	1.24692	1.22866	1.28024	0.98079
Czech	RANDOM_BY_TYPE	34	2.06815	1.25325	1.23495	1.28697	0.98079
Czech	RANDOM_BY_TYPE	35	2.12724	1.25873	1.24055	1.29273	0.98079
Czech	RANDOM_BY_TYPE	36	2.18633	1.26337	1.24515	1.29768	0.98079
Czech	RANDOM_BY_TYPE	37	2.24542	1.26706	1.24666	1.30039	0.98079
Czech	RANDOM_BY_TYPE	38	2.30451	1.26738	1.24666	1.30039	0.98079
Czech	GROUND	0	0.05909	0.05909	0.05909	0.05909	0.99976
Czech	GROUND	1	0.11818	0.11818	0.11818	0.11818	0.99976
Czech	GROUND	2	0.17727	0.17727	0.17727	0.17727	0.99658
Czech	GROUND	3	0.23636	0.23636	0.23636	0.23636	0.99976
Czech	GROUND	4	0.29545	0.29545	0.29545	0.29545	0.99658
Czech	GROUND	5	0.35454	0.35454	0.35454	0.35454	0.99658
Czech	GROUND	6	0.41363	0.41363	0.41363	0.41363	0.99658
Czech	GROUND	7	0.47272	0.47272	0.47272	0.47272	0.99976
Czech	GROUND	8	0.53181	0.53181	0.53181	0.53181	0.99976
Czech	GROUND	9	0.5909	0.5909	0.5909	0.5909	0.99658
Czech	GROUND	10	0.64999	0.64999	0.64999	0.64999	0.99976
Czech	GROUND	11	0.70908	0.70908	0.70908	0.70908	0.99658
Czech	GROUND	12	0.76817	0.76817	0.76817	0.76817	0.99976
Czech	GROUND	13	0.82726	0.82726	0.82726	0.82726	0.99658
Czech	GROUND	14	0.88635	0.88635	0.88635	0.88635	0.99658
Czech	GROUND	15	0.94544	0.94544	0.94544	0.94544	0.99976
Czech	GROUND	16	1.00453	1.00453	1.00453	1.00453	0.99976
Czech	GROUND	17	1.06362	1.06069	1.05735	1.06319	0.97754
Czech	GROUND	18	1.12271	1.09023	1.0869	1.09274	0.97754
Czech	GROUND	19	1.1818	1.11978	1.11644	1.12228	0.97754
Czech	GROUND	20	1.24089	1.14932	1.14599	1.15183	0.97754
Czech	GROUND	21	1.29998	1.17887	1.17553	1.18137	0.97754
Czech	GROUND	22	1.35907	1.20841	1.20508	1.21092	0.97754
Czech	GROUND	23	1.41816	1.23796	1.23462	1.24046	0.97754
Czech	GROUND	24	1.47725	1.2675	1.26417	1.27001	0.97754
Czech	GROUND	25	1.53634	1.29153	1.28873	1.29628	0.97754
Czech	GROUND	26	1.59543	1.31123	1.30843	1.31598	0.97754
Czech	GROUND	27	1.65452	1.33093	1.32813	1.33568	0.97754
Czech	GROUND	28	1.71361	1.35032	1.34782	1.35537	0.97754
