Language	Type	Memory	MI
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.55102456
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.6201454
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.57763946
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.640053
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.557824
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.6172257
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.58223563
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.627545
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.6202163
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.5851743
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.5982929
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.70028645
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.64513975
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.651705
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.63962
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.61188304
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.58438313
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.601573
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.60707396
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.6152029
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.5962935
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.61911875
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.6576977
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.5898908
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.6704501
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.6251723
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.63391334
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.6041497
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.5488514
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.611817
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.5443778
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.5990552
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.64764315
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.6012564
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.6082386
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.61015576
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.64034796
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.57808745
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.6461635
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.59124696
Slovenian	RANDOM_BY_TYPE	0.881494522095	0.53899497
Slovenian	GROUND	0.881494522095	0.7012356
Slovenian	GROUND	0.881494522095	0.698595
Slovenian	GROUND	0.881494522095	0.69886446
Slovenian	GROUND	0.881494522095	0.69381195
Slovenian	GROUND	0.881494522095	0.6729652
Slovenian	GROUND	0.881494522095	0.6891842
Slovenian	GROUND	0.881494522095	0.6935994
Slovenian	GROUND	0.881494522095	0.6838203
Slovenian	GROUND	0.881494522095	0.7006455
Slovenian	GROUND	0.881494522095	0.69131404
Slovenian	GROUND	0.881494522095	0.70596254
Swedish	REAL_REAL	1.05237138271	0.75130147
Swedish	REAL_REAL	1.05237138271	0.7770789
Swedish	REAL_REAL	1.05237138271	0.7593533
Swedish	REAL_REAL	1.05237138271	0.7703478
Swedish	REAL_REAL	1.05237138271	0.76928157
Swedish	REAL_REAL	1.05237138271	0.77462775
Swedish	REAL_REAL	1.05237138271	0.7621265
Swedish	REAL_REAL	1.05237138271	0.76727325
Swedish	REAL_REAL	1.05237138271	0.7668967
Swedish	REAL_REAL	1.05237138271	0.7789254
Swedish	REAL_REAL	1.05237138271	0.78383625
Swedish	REAL_REAL	1.05237138271	0.7745342
Swedish	REAL_REAL	1.05237138271	0.77886486
Swedish	REAL_REAL	1.05237138271	0.77411956
Swedish	RANDOM_BY_TYPE	1.05237138271	0.5803757
Swedish	RANDOM_BY_TYPE	1.05237138271	0.5685045
Swedish	RANDOM_BY_TYPE	1.05237138271	0.58372885
Swedish	RANDOM_BY_TYPE	1.05237138271	0.57058984
Swedish	RANDOM_BY_TYPE	1.05237138271	0.5661412
Swedish	RANDOM_BY_TYPE	1.05237138271	0.54916865
Swedish	RANDOM_BY_TYPE	1.05237138271	0.590767
Swedish	RANDOM_BY_TYPE	1.05237138271	0.5224322
Swedish	RANDOM_BY_TYPE	1.05237138271	0.57119787
Swedish	RANDOM_BY_TYPE	1.05237138271	0.625482
Swedish	RANDOM_BY_TYPE	1.05237138271	0.58872575
Swedish	RANDOM_BY_TYPE	1.05237138271	0.60884804
Swedish	RANDOM_BY_TYPE	1.05237138271	0.62650704
Swedish	RANDOM_BY_TYPE	1.05237138271	0.58740336
Swedish	RANDOM_BY_TYPE	1.05237138271	0.57142603
Swedish	RANDOM_BY_TYPE	1.05237138271	0.57477087
Swedish	RANDOM_BY_TYPE	1.05237138271	0.5573293
Swedish	RANDOM_BY_TYPE	1.05237138271	0.59826916
Swedish	RANDOM_BY_TYPE	1.05237138271	0.5892789
Swedish	RANDOM_BY_TYPE	1.05237138271	0.6884773
Swedish	RANDOM_BY_TYPE	1.05237138271	0.61508834
Swedish	RANDOM_BY_TYPE	1.05237138271	0.55165714
Swedish	RANDOM_BY_TYPE	1.05237138271	0.58343047
Swedish	RANDOM_BY_TYPE	1.05237138271	0.58800936
Swedish	RANDOM_BY_TYPE	1.05237138271	0.6129263
Swedish	RANDOM_BY_TYPE	1.05237138271	0.5797553
Swedish	RANDOM_BY_TYPE	1.05237138271	0.55889255
Swedish	RANDOM_BY_TYPE	1.05237138271	0.6091735
Swedish	RANDOM_BY_TYPE	1.05237138271	0.5719276
Swedish	RANDOM_BY_TYPE	1.05237138271	0.5799449
Swedish	RANDOM_BY_TYPE	1.05237138271	0.5576522
Swedish	GROUND	1.05237138271	0.7797938
Swedish	GROUND	1.05237138271	0.761363
Swedish	GROUND	1.05237138271	0.7696681
Swedish	GROUND	1.05237138271	0.7593401
Swedish	GROUND	1.05237138271	0.7722836
Swedish	GROUND	1.05237138271	0.7714276
Swedish	GROUND	1.05237138271	0.78347105
Swedish	GROUND	1.05237138271	0.75646
Swedish	GROUND	1.05237138271	0.76500297
Afrikaans	REAL_REAL	0.987848997116	0.68971294
Afrikaans	REAL_REAL	0.987848997116	0.7200824
Afrikaans	REAL_REAL	0.987848997116	0.722259
Afrikaans	REAL_REAL	0.987848997116	0.6753501
Afrikaans	REAL_REAL	0.987848997116	0.72526574
Afrikaans	REAL_REAL	0.987848997116	0.73385096
Afrikaans	RANDOM_BY_TYPE	0.987848997116	0.58959603
Afrikaans	RANDOM_BY_TYPE	0.987848997116	0.5547568
Afrikaans	RANDOM_BY_TYPE	0.987848997116	0.58537555
Afrikaans	RANDOM_BY_TYPE	0.987848997116	0.64631045
Afrikaans	RANDOM_BY_TYPE	0.987848997116	0.5238903
Afrikaans	RANDOM_BY_TYPE	0.987848997116	0.69644237
Afrikaans	RANDOM_BY_TYPE	0.987848997116	0.4876037
Afrikaans	RANDOM_BY_TYPE	0.987848997116	0.54320514
Afrikaans	RANDOM_BY_TYPE	0.987848997116	0.53206056
Afrikaans	RANDOM_BY_TYPE	0.987848997116	0.58458775
Afrikaans	RANDOM_BY_TYPE	0.987848997116	0.5608557
Afrikaans	RANDOM_BY_TYPE	0.987848997116	0.55376697
Afrikaans	GROUND	0.987848997116	0.65777594
Afrikaans	GROUND	0.987848997116	0.68055725
Afrikaans	GROUND	0.987848997116	0.64252985
Afrikaans	GROUND	0.987848997116	0.6509658
Afrikaans	GROUND	0.987848997116	0.6386071
Afrikaans	GROUND	0.987848997116	0.632932
Afrikaans	GROUND	0.987848997116	0.6530943
Chinese	REAL_REAL	1.0582716465	0.73615456
Chinese	REAL_REAL	1.0582716465	0.74679273
Chinese	REAL_REAL	1.0582716465	0.7434404
Chinese	REAL_REAL	1.0582716465	0.7542255
Chinese	REAL_REAL	1.0582716465	0.74986565
Chinese	REAL_REAL	1.0582716465	0.7512393
Chinese	REAL_REAL	1.0582716465	0.7750734
Chinese	REAL_REAL	1.0582716465	0.7489623
Chinese	RANDOM_BY_TYPE	1.0582716465	0.62184775
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6128309
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57758015
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5801882
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5550277
Chinese	RANDOM_BY_TYPE	1.0582716465	0.59076303
Chinese	RANDOM_BY_TYPE	1.0582716465	0.46537936
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5966938
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5534017
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5484617
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6013967
Chinese	RANDOM_BY_TYPE	1.0582716465	0.62993044
Chinese	RANDOM_BY_TYPE	1.0582716465	0.03954094
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6739557
Chinese	RANDOM_BY_TYPE	1.0582716465	0.611657
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6404191
Chinese	RANDOM_BY_TYPE	1.0582716465	0.63548636
Chinese	RANDOM_BY_TYPE	1.0582716465	0.59366715
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5559315
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5750098
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5697442
Chinese	RANDOM_BY_TYPE	1.0582716465	0.60315764
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57365245
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5017602
Chinese	RANDOM_BY_TYPE	1.0582716465	0.045770865
Chinese	RANDOM_BY_TYPE	1.0582716465	0.56177276
Chinese	RANDOM_BY_TYPE	1.0582716465	0.54065466
Chinese	RANDOM_BY_TYPE	1.0582716465	0.590571
Chinese	RANDOM_BY_TYPE	1.0582716465	0.55657965
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57651055
Chinese	RANDOM_BY_TYPE	1.0582716465	0.06424942
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57180196
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5782168
Chinese	RANDOM_BY_TYPE	1.0582716465	0.019832775
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6235962
Chinese	RANDOM_BY_TYPE	1.0582716465	0.583445
Chinese	RANDOM_BY_TYPE	1.0582716465	0.562781
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5948378
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5504089
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6741257
Chinese	RANDOM_BY_TYPE	1.0582716465	0.56487715
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6073902
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5964564
Chinese	RANDOM_BY_TYPE	1.0582716465	0.60153055
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5864315
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5841313
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6158937
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6019061
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6227071
Chinese	RANDOM_BY_TYPE	1.0582716465	0.557575
Chinese	RANDOM_BY_TYPE	1.0582716465	0.61125183
Chinese	RANDOM_BY_TYPE	1.0582716465	0.56533486
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5701443
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5818863
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6196759
Chinese	RANDOM_BY_TYPE	1.0582716465	0.61701494
Chinese	RANDOM_BY_TYPE	1.0582716465	0.60739464
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5942182
Chinese	RANDOM_BY_TYPE	1.0582716465	0.05128355
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5817047
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57445055
Chinese	RANDOM_BY_TYPE	1.0582716465	0.55924565
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57187563
Chinese	RANDOM_BY_TYPE	1.0582716465	0.59856826
Chinese	RANDOM_BY_TYPE	1.0582716465	0.61983955
Chinese	RANDOM_BY_TYPE	1.0582716465	0.60009736
Chinese	RANDOM_BY_TYPE	1.0582716465	0.028181897
Chinese	RANDOM_BY_TYPE	1.0582716465	0.59388566
Chinese	RANDOM_BY_TYPE	1.0582716465	0.550303
Chinese	RANDOM_BY_TYPE	1.0582716465	0.68185467
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5915356
Chinese	RANDOM_BY_TYPE	1.0582716465	0.603989
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5676135
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5627425
Chinese	RANDOM_BY_TYPE	1.0582716465	0.56935847
Chinese	RANDOM_BY_TYPE	1.0582716465	0.58965147
Chinese	RANDOM_BY_TYPE	1.0582716465	0.62478936
Chinese	RANDOM_BY_TYPE	1.0582716465	0.66459566
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5669249
Chinese	RANDOM_BY_TYPE	1.0582716465	0.59142745
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6428192
Chinese	RANDOM_BY_TYPE	1.0582716465	0.49875405
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5751395
Chinese	RANDOM_BY_TYPE	1.0582716465	0.017596936
Chinese	RANDOM_BY_TYPE	1.0582716465	0.60427237
Chinese	RANDOM_BY_TYPE	1.0582716465	0.59304255
Chinese	RANDOM_BY_TYPE	1.0582716465	0.62322295
Chinese	RANDOM_BY_TYPE	1.0582716465	0.580086
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6132853
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5155223
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6061349
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57517743
Chinese	RANDOM_BY_TYPE	1.0582716465	0.56457746
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6111197
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57177716
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5419383
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5787028
Chinese	RANDOM_BY_TYPE	1.0582716465	0.49891895
Chinese	RANDOM_BY_TYPE	1.0582716465	0.53295964
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57026523
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5170169
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5294752
Chinese	RANDOM_BY_TYPE	1.0582716465	0.56983644
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5606345
Chinese	RANDOM_BY_TYPE	1.0582716465	0.4276998
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5238846
Chinese	RANDOM_BY_TYPE	1.0582716465	0.56920326
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5003008
Chinese	RANDOM_BY_TYPE	1.0582716465	0.53075135
Chinese	RANDOM_BY_TYPE	1.0582716465	0.58567774
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6133251
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6029643
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6275276
Chinese	RANDOM_BY_TYPE	1.0582716465	0.59077287
Chinese	RANDOM_BY_TYPE	1.0582716465	0.572991
Chinese	RANDOM_BY_TYPE	1.0582716465	0.58504957
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5440995
Chinese	RANDOM_BY_TYPE	1.0582716465	0.53481853
Chinese	RANDOM_BY_TYPE	1.0582716465	0.51591957
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6083909
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57978654
Chinese	RANDOM_BY_TYPE	1.0582716465	0.51317275
Chinese	RANDOM_BY_TYPE	1.0582716465	0.60731
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57267827
Chinese	RANDOM_BY_TYPE	1.0582716465	0.60993326
Chinese	RANDOM_BY_TYPE	1.0582716465	0.63482636
Chinese	RANDOM_BY_TYPE	1.0582716465	0.54291594
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57289684
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5810983
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6279982
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5380419
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6198777
Chinese	RANDOM_BY_TYPE	1.0582716465	0.53898525
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57515967
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5666969
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5869366
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5493626
Chinese	RANDOM_BY_TYPE	1.0582716465	0.47381872
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6086106
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5986574
Chinese	RANDOM_BY_TYPE	1.0582716465	0.63398004
Chinese	RANDOM_BY_TYPE	1.0582716465	0.60883975
Chinese	RANDOM_BY_TYPE	1.0582716465	0.64821655
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6092835
Chinese	RANDOM_BY_TYPE	1.0582716465	0.58887476
Chinese	RANDOM_BY_TYPE	1.0582716465	0.046261597
Chinese	RANDOM_BY_TYPE	1.0582716465	0.56248564
Chinese	RANDOM_BY_TYPE	1.0582716465	0.60631853
Chinese	RANDOM_BY_TYPE	1.0582716465	0.61558896
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57439184
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6193007
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6278468
Chinese	RANDOM_BY_TYPE	1.0582716465	0.62714165
Chinese	RANDOM_BY_TYPE	1.0582716465	0.58971244
Chinese	RANDOM_BY_TYPE	1.0582716465	0.64845216
Chinese	RANDOM_BY_TYPE	1.0582716465	0.58214957
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57370806
Chinese	RANDOM_BY_TYPE	1.0582716465	0.53338563
Chinese	RANDOM_BY_TYPE	1.0582716465	0.534009
Chinese	RANDOM_BY_TYPE	1.0582716465	0.4961659
Chinese	RANDOM_BY_TYPE	1.0582716465	0.018973619
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57437736
Chinese	RANDOM_BY_TYPE	1.0582716465	0.548748
Chinese	RANDOM_BY_TYPE	1.0582716465	0.66972953
Chinese	RANDOM_BY_TYPE	1.0582716465	0.56753767
Chinese	RANDOM_BY_TYPE	1.0582716465	0.60988563
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6467548
Chinese	RANDOM_BY_TYPE	1.0582716465	0.58601266
Chinese	RANDOM_BY_TYPE	1.0582716465	0.59768194
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6077475
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5320865
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57497036
Chinese	RANDOM_BY_TYPE	1.0582716465	0.65165263
Chinese	RANDOM_BY_TYPE	1.0582716465	0.07491214
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5684881
Chinese	RANDOM_BY_TYPE	1.0582716465	0.59999424
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5801158
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6070919
Chinese	RANDOM_BY_TYPE	1.0582716465	0.018936485
Chinese	RANDOM_BY_TYPE	1.0582716465	0.60655487
Chinese	RANDOM_BY_TYPE	1.0582716465	0.4982617
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6035463
Chinese	RANDOM_BY_TYPE	1.0582716465	0.055686653
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5951827
Chinese	RANDOM_BY_TYPE	1.0582716465	0.49619836
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5698298
Chinese	RANDOM_BY_TYPE	1.0582716465	0.562362
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6137307
Chinese	RANDOM_BY_TYPE	1.0582716465	0.58907205
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6143929
Chinese	RANDOM_BY_TYPE	1.0582716465	0.54772884
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5797999
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6303105
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6151672
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6016547
Chinese	RANDOM_BY_TYPE	1.0582716465	0.56013286
Chinese	RANDOM_BY_TYPE	1.0582716465	0.58133924
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5816404
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5791755
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6369282
Chinese	RANDOM_BY_TYPE	1.0582716465	0.056279063
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5958686
Chinese	RANDOM_BY_TYPE	1.0582716465	0.58876574
Chinese	RANDOM_BY_TYPE	1.0582716465	0.56625605
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5909658
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6025982
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5879462
Chinese	RANDOM_BY_TYPE	1.0582716465	0.59491307
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5763653
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5516518
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5664338
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57762766
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5428784
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6064369
Chinese	RANDOM_BY_TYPE	1.0582716465	0.587177
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6597189
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57899207
Chinese	RANDOM_BY_TYPE	1.0582716465	0.59215724
Chinese	RANDOM_BY_TYPE	1.0582716465	0.58234525
Chinese	RANDOM_BY_TYPE	1.0582716465	0.060132064
Chinese	RANDOM_BY_TYPE	1.0582716465	0.60092735
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57323974
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57008344
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6126621
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5911014
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5971423
Chinese	RANDOM_BY_TYPE	1.0582716465	0.57767135
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5281277
Chinese	RANDOM_BY_TYPE	1.0582716465	0.54088867
Chinese	RANDOM_BY_TYPE	1.0582716465	0.6543845
Chinese	RANDOM_BY_TYPE	1.0582716465	0.66843945
Chinese	RANDOM_BY_TYPE	1.0582716465	0.547342
Chinese	RANDOM_BY_TYPE	1.0582716465	0.052443404
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5944808
Chinese	RANDOM_BY_TYPE	1.0582716465	0.5987389
Chinese	RANDOM_BY_TYPE	1.0582716465	0.59673584
Chinese	RANDOM_BY_TYPE	1.0582716465	0.55830044
Chinese	GROUND	1.0582716465	0.65199244
Chinese	GROUND	1.0582716465	0.6604727
Chinese	GROUND	1.0582716465	0.6705283
Chinese	GROUND	1.0582716465	0.6661356
Chinese	GROUND	1.0582716465	0.6652747
Chinese	GROUND	1.0582716465	0.65147173
Danish	REAL_REAL	0.768477857113	0.6407501
Danish	REAL_REAL	0.768477857113	0.63016015
Danish	REAL_REAL	0.768477857113	0.6281491
Danish	REAL_REAL	0.768477857113	0.6222832
Danish	REAL_REAL	0.768477857113	0.6310654
Danish	REAL_REAL	0.768477857113	0.6366212
Danish	REAL_REAL	0.768477857113	0.6439051
Danish	REAL_REAL	0.768477857113	0.6380763
Danish	REAL_REAL	0.768477857113	0.6285657
Danish	REAL_REAL	0.768477857113	0.6320215
Danish	REAL_REAL	0.768477857113	0.62425214
Danish	REAL_REAL	0.768477857113	0.63486075
Danish	REAL_REAL	0.768477857113	0.64190924
Danish	REAL_REAL	0.768477857113	0.6375862
Danish	REAL_REAL	0.768477857113	0.6383839
Danish	REAL_REAL	0.768477857113	0.6313855
Danish	REAL_REAL	0.768477857113	0.6356422
Danish	RANDOM_BY_TYPE	0.768477857113	0.51701045
Danish	RANDOM_BY_TYPE	0.768477857113	0.46613216
Danish	RANDOM_BY_TYPE	0.768477857113	0.53138566
Danish	RANDOM_BY_TYPE	0.768477857113	0.47636107
Danish	RANDOM_BY_TYPE	0.768477857113	0.5399672
Danish	RANDOM_BY_TYPE	0.768477857113	0.4650098
Danish	RANDOM_BY_TYPE	0.768477857113	0.4773265
Danish	RANDOM_BY_TYPE	0.768477857113	0.46657732
Danish	RANDOM_BY_TYPE	0.768477857113	0.47416446
Danish	RANDOM_BY_TYPE	0.768477857113	0.46354318
Danish	RANDOM_BY_TYPE	0.768477857113	0.4659105
Danish	RANDOM_BY_TYPE	0.768477857113	0.43379813
Danish	RANDOM_BY_TYPE	0.768477857113	0.518855
Danish	RANDOM_BY_TYPE	0.768477857113	0.5047881
Danish	RANDOM_BY_TYPE	0.768477857113	0.44055665
Danish	RANDOM_BY_TYPE	0.768477857113	0.55078876
Danish	RANDOM_BY_TYPE	0.768477857113	0.4883341
Danish	RANDOM_BY_TYPE	0.768477857113	0.5028698
Danish	RANDOM_BY_TYPE	0.768477857113	0.51722294
Danish	RANDOM_BY_TYPE	0.768477857113	0.47285792
Danish	RANDOM_BY_TYPE	0.768477857113	0.5078956
Danish	RANDOM_BY_TYPE	0.768477857113	0.46400294
Danish	RANDOM_BY_TYPE	0.768477857113	0.45579764
Danish	RANDOM_BY_TYPE	0.768477857113	0.48331255
Danish	RANDOM_BY_TYPE	0.768477857113	0.4575549
Danish	RANDOM_BY_TYPE	0.768477857113	0.47881997
Danish	RANDOM_BY_TYPE	0.768477857113	0.5292131
Danish	RANDOM_BY_TYPE	0.768477857113	0.5462404
Danish	RANDOM_BY_TYPE	0.768477857113	0.43929115
Danish	RANDOM_BY_TYPE	0.768477857113	0.4773678
Danish	RANDOM_BY_TYPE	0.768477857113	0.45994514
Danish	RANDOM_BY_TYPE	0.768477857113	0.48032692
Danish	RANDOM_BY_TYPE	0.768477857113	0.49458352
Danish	GROUND	0.768477857113	0.60806733
Danish	GROUND	0.768477857113	0.61162406
Danish	GROUND	0.768477857113	0.60283095
Danish	GROUND	0.768477857113	0.5919826
Danish	GROUND	0.768477857113	0.60973275
Danish	GROUND	0.768477857113	0.6046408
Danish	GROUND	0.768477857113	0.59962744
Danish	GROUND	0.768477857113	0.5997052
Greek	REAL_REAL	1.02865958214	0.8968237
Greek	REAL_REAL	1.02865958214	0.90841985
Greek	REAL_REAL	1.02865958214	0.89282215
Greek	REAL_REAL	1.02865958214	0.8736826
Greek	REAL_REAL	1.02865958214	0.9292033
Greek	REAL_REAL	1.02865958214	0.9128018
Greek	REAL_REAL	1.02865958214	0.879568
Greek	REAL_REAL	1.02865958214	0.91775656
Greek	REAL_REAL	1.02865958214	0.913378
Greek	RANDOM_BY_TYPE	1.02865958214	0.74006104
Greek	RANDOM_BY_TYPE	1.02865958214	0.6046314
Greek	RANDOM_BY_TYPE	1.02865958214	0.7450633
Greek	RANDOM_BY_TYPE	1.02865958214	0.68391234
Greek	RANDOM_BY_TYPE	1.02865958214	0.72462285
Greek	RANDOM_BY_TYPE	1.02865958214	0.59467685
Greek	RANDOM_BY_TYPE	1.02865958214	0.61638427
Greek	RANDOM_BY_TYPE	1.02865958214	0.55879253
Greek	RANDOM_BY_TYPE	1.02865958214	0.58950484
