Language	Type	Position	LowerConfidenceBound	Level	Memory
Catalan	REAL_REAL	18	0.53	0.000926903592937	1.25479376316
Catalan	REAL_REAL	19	0.53	0.000926903592937	1.32083559036
Catalan	REAL_REAL	20	0.53	0.000926903592937	1.38687741756
Catalan	REAL_REAL	21	0.53	0.000926903592937	1.45291912556
Catalan	REAL_REAL	22	0.53	0.000926903592937	1.51896095276
Catalan	REAL_REAL	23	0.53	0.000926903592937	1.58500266075
Catalan	REAL_REAL	24	0.53	0.000926903592937	1.65104448795
Catalan	REAL_REAL	25	0.53	0.000926903592937	1.71708631516
Catalan	REAL_REAL	26	0.53	0.000926903592937	1.78312802315
Catalan	REAL_REAL	27	0.53	0.000926903592937	1.84916985035
Catalan	REAL_REAL	28	0.53	0.000926903592937	1.91521155834
Catalan	REAL_REAL	29	0.53	0.000926903592937	1.98125338554
Catalan	REAL_REAL	30	0.53	0.000926903592937	2.04729509354
Catalan	REAL_REAL	31	0.53	0.000926903592937	2.11333703995
Catalan	REAL_REAL	32	0.53	0.000926903592937	2.17937874794
Catalan	REAL_REAL	33	0.53	0.000926903592937	2.24542045593
Catalan	REAL_REAL	34	0.53	0.000926903592937	2.31146240234
Catalan	REAL_REAL	35	0.53	0.000926903592937	2.37750411034
Catalan	REAL_REAL	36	0.53	0.000926903592937	2.44354581833
Catalan	REAL_REAL	37	0.53	0.000926903592937	2.50958752632
Catalan	REAL_REAL	38	0.53	0.000926903592937	2.57562947273
Catalan	GROUND	0	0.175	0.0008559257448697011	0.0660417824984
Catalan	GROUND	1	0.175	0.0008559257448697011	0.132083564997
Catalan	GROUND	2	0.175	0.0008559257448697011	0.198125332594
Catalan	GROUND	3	0.175	0.0008559257448697011	0.264167129993
Catalan	GROUND	4	0.175	0.0008559257448697011	0.330208897591
Catalan	GROUND	5	0.175	0.0008559257448697011	0.396250665188
Catalan	GROUND	6	0.175	0.0008559257448697011	0.462292462587
Catalan	GROUND	7	0.175	0.0008559257448697011	0.528334259987
Catalan	GROUND	8	0.175	0.0008559257448697011	0.594376027584
Catalan	GROUND	9	0.175	0.0008559257448697011	0.660417795181
Catalan	GROUND	10	0.175	0.0008559257448697011	0.726459562778
Catalan	GROUND	11	0.175	0.0008559257448697011	0.792501330376
Catalan	GROUND	12	0.41	0.0009261634924004891	0.858543157578
Catalan	GROUND	13	0.53	0.0009269035929372338	0.924584925175
Catalan	GROUND	14	0.995	0.0	0.990626692772
Catalan	GROUND	15	0.53	0.000926903592937	1.05666851997
Catalan	GROUND	16	0.53	0.000926903592937	1.12271022797
Catalan	GROUND	17	0.53	0.000926903592937	1.18875205517
Catalan	GROUND	18	0.53	0.000926903592937	1.25479376316
Catalan	GROUND	19	0.53	0.000926903592937	1.32083559036
Catalan	GROUND	20	0.53	0.000926903592937	1.38687741756
Catalan	GROUND	21	0.53	0.000926903592937	1.45291912556
Catalan	GROUND	22	0.53	0.000926903592937	1.51896095276
Catalan	GROUND	23	0.53	0.000926903592937	1.58500266075
Catalan	GROUND	24	0.53	0.000926903592937	1.65104448795
Catalan	GROUND	25	0.53	0.000926903592937	1.71708631516
Catalan	GROUND	26	0.53	0.000926903592937	1.78312802315
Catalan	GROUND	27	0.53	0.000926903592937	1.84916985035
Catalan	GROUND	28	0.53	0.000926903592937	1.91521155834
Catalan	GROUND	29	0.53	0.000926903592937	1.98125338554
Catalan	GROUND	30	0.53	0.000926903592937	2.04729509354
Catalan	GROUND	31	0.53	0.000926903592937	2.11333703995
Catalan	GROUND	32	0.53	0.000926903592937	2.17937874794
Catalan	GROUND	33	0.53	0.000926903592937	2.24542045593
Catalan	GROUND	34	0.53	0.000926903592937	2.31146240234
Catalan	GROUND	35	0.53	0.000926903592937	2.37750411034
Catalan	GROUND	36	0.53	0.000926903592937	2.44354581833
Catalan	GROUND	37	0.53	0.000926903592937	2.50958752632
Catalan	GROUND	38	0.53	0.000926903592937	2.57562947273
Namespace(language='Czech', level=0.001)
Czech	REAL_REAL	0	0.2	0.0009108923573862837	0.059089936316
Czech	REAL_REAL	1	0.2	0.0009108923573862837	0.118179872632
Czech	REAL_REAL	2	0.2	0.0009108923573862837	0.177269801497
Czech	REAL_REAL	3	0.2	0.0009108923573862837	0.236359745264
Czech	REAL_REAL	4	0.2	0.0009108923573862837	0.295449674129
Czech	REAL_REAL	5	0.2	0.0009108923573862837	0.354539602995
Czech	REAL_REAL	6	0.2	0.0009108923573862837	0.41362953186
Czech	REAL_REAL	7	0.2	0.0009108923573862837	0.472719490528
Czech	REAL_REAL	8	0.2	0.0009108923573862837	0.531809389591
Czech	REAL_REAL	9	0.2	0.0009108923573862837	0.590899348259
Czech	REAL_REAL	10	0.2	0.0009108923573862837	0.649989306927
Czech	REAL_REAL	11	0.2	0.0009108923573862837	0.70907920599
Czech	REAL_REAL	12	0.2	0.0009108923573862837	0.768169164658
Czech	REAL_REAL	13	0.24	0.0008612320936602913	0.827259063721
Czech	REAL_REAL	14	0.45	0.000997065255628593	0.886349022388
Czech	REAL_REAL	15	0.995	0.0	0.945438981056
Czech	REAL_REAL	16	0.68	0.00096640780484	1.00452888012
Czech	REAL_REAL	17	0.68	0.00096640780484	1.06361877918
Czech	REAL_REAL	18	0.68	0.00096640780484	1.12270879745
Czech	REAL_REAL	19	0.68	0.00096640780484	1.18179869652
Czech	REAL_REAL	20	0.68	0.00096640780484	1.24088859558
Czech	REAL_REAL	21	0.68	0.00096640780484	1.29997861385
Czech	REAL_REAL	22	0.68	0.00096640780484	1.35906851292
Czech	REAL_REAL	23	0.68	0.00096640780484	1.41815841198
Czech	REAL_REAL	24	0.68	0.00096640780484	1.47724843025
Czech	REAL_REAL	25	0.68	0.00096640780484	1.53633832932
Czech	REAL_REAL	26	0.68	0.00096640780484	1.59542822838
Czech	REAL_REAL	27	0.68	0.00096640780484	1.65451812744
Czech	REAL_REAL	28	0.68	0.00096640780484	1.71360814571
Czech	REAL_REAL	29	0.68	0.00096640780484	1.77269804478
Czech	REAL_REAL	30	0.68	0.00096640780484	1.83178794384
Czech	REAL_REAL	31	0.68	0.00096640780484	1.89087796211
Czech	REAL_REAL	32	0.68	0.00096640780484	1.94996786118
Czech	REAL_REAL	33	0.68	0.00096640780484	2.00905776024
Czech	REAL_REAL	34	0.68	0.00096640780484	2.0681476593
Czech	REAL_REAL	35	0.68	0.00096640780484	2.12723755836
Czech	REAL_REAL	36	0.68	0.00096640780484	2.18632769585
Czech	REAL_REAL	37	0.68	0.00096640780484	2.24541759491
Czech	REAL_REAL	38	0.68	0.00096640780484	2.30450749397
Czech	GROUND	0	0.2	0.0009108923573862837	0.059089936316
Czech	GROUND	1	0.2	0.0009108923573862837	0.118179872632
Czech	GROUND	2	0.2	0.0009108923573862837	0.177269801497
Czech	GROUND	3	0.2	0.0009108923573862837	0.236359745264
Czech	GROUND	4	0.2	0.0009108923573862837	0.295449674129
Czech	GROUND	5	0.2	0.0009108923573862837	0.354539602995
Czech	GROUND	6	0.2	0.0009108923573862837	0.41362953186
Czech	GROUND	7	0.2	0.0009108923573862837	0.472719490528
Czech	GROUND	8	0.2	0.0009108923573862837	0.531809389591
Czech	GROUND	9	0.2	0.0009108923573862837	0.590899348259
Czech	GROUND	10	0.2	0.0009108923573862837	0.649989306927
Czech	GROUND	11	0.2	0.0009108923573862837	0.70907920599
Czech	GROUND	12	0.2	0.0009108923573862837	0.768169164658
Czech	GROUND	13	0.24	0.0008612320936602913	0.827259063721
Czech	GROUND	14	0.45	0.000997065255628593	0.886349022388
Czech	GROUND	15	0.995	0.0	0.945438981056
Czech	GROUND	16	0.68	0.00096640780484	1.00452888012
Czech	GROUND	17	0.68	0.00096640780484	1.06361877918
Czech	GROUND	18	0.68	0.00096640780484	1.12270879745
Czech	GROUND	19	0.68	0.00096640780484	1.18179869652
Czech	GROUND	20	0.68	0.00096640780484	1.24088859558
Czech	GROUND	21	0.68	0.00096640780484	1.29997861385
Czech	GROUND	22	0.68	0.00096640780484	1.35906851292
Czech	GROUND	23	0.68	0.00096640780484	1.41815841198
Czech	GROUND	24	0.68	0.00096640780484	1.47724843025
Czech	GROUND	25	0.68	0.00096640780484	1.53633832932
Czech	GROUND	26	0.68	0.00096640780484	1.59542822838
Czech	GROUND	27	0.68	0.00096640780484	1.65451812744
Czech	GROUND	28	0.68	0.00096640780484	1.71360814571
Czech	GROUND	29	0.68	0.00096640780484	1.77269804478
Czech	GROUND	30	0.68	0.00096640780484	1.83178794384
Czech	GROUND	31	0.68	0.00096640780484	1.89087796211
Czech	GROUND	32	0.68	0.00096640780484	1.94996786118
Czech	GROUND	33	0.68	0.00096640780484	2.00905776024
Czech	GROUND	34	0.68	0.00096640780484	2.0681476593
Czech	GROUND	35	0.68	0.00096640780484	2.12723755836
Czech	GROUND	36	0.68	0.00096640780484	2.18632769585
Czech	GROUND	37	0.68	0.00096640780484	2.24541759491
Czech	GROUND	38	0.68	0.00096640780484	2.30450749397
Namespace(language='Dutch', level=0.001)
Dutch	REAL_REAL	0	0.285	0.0008188829705231271	0.0422797389328
Dutch	REAL_REAL	1	0.285	0.0008188829705231271	0.0845594778657
Dutch	REAL_REAL	2	0.255	0.0008448880788545221	0.126839220524
Dutch	REAL_REAL	3	0.285	0.0008188829705231271	0.169118955731
Dutch	REAL_REAL	4	0.255	0.0008448880788545221	0.211398690939
Dutch	REAL_REAL	5	0.255	0.0008448880788545221	0.253678441048
Dutch	REAL_REAL	6	0.255	0.0008448880788545221	0.295958161354
Dutch	REAL_REAL	7	0.285	0.0008188829705231271	0.338237911463
Dutch	REAL_REAL	8	0.255	0.0008448880788545221	0.380517631769
Dutch	REAL_REAL	9	0.255	0.0008448880788545221	0.422797381878
Dutch	REAL_REAL	10	0.255	0.0008448880788545221	0.465077131987
Dutch	REAL_REAL	11	0.255	0.0008448880788545221	0.507356882095
Dutch	REAL_REAL	12	0.285	0.0008188829705231271	0.549636602402
Dutch	REAL_REAL	13	0.39	0.0009554489076954997	0.591916322708
Dutch	REAL_REAL	14	0.55	0.0009498803019898361	0.634196043015
Dutch	REAL_REAL	15	0.645	0.0008813322757444952	0.676475822926
Dutch	REAL_REAL	16	0.995	0.0	0.718755543232
Dutch	REAL_REAL	17	0.77	0.000861488688896	0.761035263538
Dutch	REAL_REAL	18	0.77	0.000861488688896	0.803315043449
Dutch	REAL_REAL	19	0.77	0.000861488688896	0.845594763756
Dutch	REAL_REAL	20	0.77	0.000861488688896	0.887874484062
Dutch	REAL_REAL	21	0.77	0.000861488688896	0.930154263973
Dutch	REAL_REAL	22	0.77	0.000861488688896	0.97243398428
Dutch	REAL_REAL	23	0.77	0.000861488688896	1.01471376419
Dutch	REAL_REAL	24	0.77	0.000861488688896	1.0569934845
Dutch	REAL_REAL	25	0.77	0.000861488688896	1.0992732048
Dutch	REAL_REAL	26	0.77	0.000861488688896	1.14155292511
Dutch	REAL_REAL	27	0.77	0.0008614886888956841	1.18383264542
Dutch	REAL_REAL	28	0.77	0.0008614886888956841	1.22611236572
Dutch	REAL_REAL	29	0.77	0.0008614886888956841	1.26839208603
Dutch	REAL_REAL	30	0.77	0.0008614886888956841	1.31067192554
Dutch	REAL_REAL	31	0.77	0.000861488688896	1.35295164585
Dutch	REAL_REAL	32	0.77	0.000861488688896	1.39523136616
Dutch	REAL_REAL	33	0.77	0.000861488688896	1.43751108646
Dutch	REAL_REAL	34	0.77	0.000861488688896	1.47979080677
Dutch	REAL_REAL	35	0.77	0.000861488688896	1.52207052708
Dutch	REAL_REAL	36	0.77	0.000861488688896	1.56435036659
Dutch	REAL_REAL	37	0.77	0.000861488688896	1.6066300869
Dutch	REAL_REAL	38	0.77	0.000861488688896	1.64890980721
Dutch	GROUND	0	0.285	0.0008188829705231271	0.0422797389328
Dutch	GROUND	1	0.285	0.0008188829705231271	0.0845594778657
Dutch	GROUND	2	0.255	0.0008448880788545221	0.126839220524
Dutch	GROUND	3	0.285	0.0008188829705231271	0.169118955731
Dutch	GROUND	4	0.255	0.0008448880788545221	0.211398690939
Dutch	GROUND	5	0.255	0.0008448880788545221	0.253678441048
Dutch	GROUND	6	0.255	0.0008448880788545221	0.295958161354
Dutch	GROUND	7	0.285	0.0008188829705231271	0.338237911463
Dutch	GROUND	8	0.255	0.0008448880788545221	0.380517631769
Dutch	GROUND	9	0.255	0.0008448880788545221	0.422797381878
Dutch	GROUND	10	0.255	0.0008448880788545221	0.465077131987
Dutch	GROUND	11	0.255	0.0008448880788545221	0.507356882095
Dutch	GROUND	12	0.285	0.0008188829705231271	0.549636602402
Dutch	GROUND	13	0.39	0.0009554489076954997	0.591916322708
Dutch	GROUND	14	0.55	0.0009498803019898361	0.634196043015
Dutch	GROUND	15	0.645	0.0008813322757444952	0.676475822926
Dutch	GROUND	16	0.995	0.0	0.718755543232
Dutch	GROUND	17	0.77	0.000861488688896	0.761035263538
Dutch	GROUND	18	0.77	0.000861488688896	0.803315043449
Dutch	GROUND	19	0.77	0.000861488688896	0.845594763756
Dutch	GROUND	20	0.77	0.000861488688896	0.887874484062
Dutch	GROUND	21	0.77	0.000861488688896	0.930154263973
Dutch	GROUND	22	0.77	0.000861488688896	0.97243398428
Dutch	GROUND	23	0.77	0.000861488688896	1.01471376419
Dutch	GROUND	24	0.77	0.000861488688896	1.0569934845
Dutch	GROUND	25	0.77	0.000861488688896	1.0992732048
Dutch	GROUND	26	0.77	0.000861488688896	1.14155292511
Dutch	GROUND	27	0.77	0.000861488688896	1.18383264542
Dutch	GROUND	28	0.77	0.000861488688896	1.22611236572
Dutch	GROUND	29	0.77	0.000861488688896	1.26839208603
Dutch	GROUND	30	0.77	0.000861488688896	1.31067192554
Dutch	GROUND	31	0.77	0.000861488688896	1.35295164585
Dutch	GROUND	32	0.77	0.000861488688896	1.39523136616
Dutch	GROUND	33	0.77	0.000861488688896	1.43751108646
Dutch	GROUND	34	0.77	0.000861488688896	1.47979080677
Dutch	GROUND	35	0.77	0.000861488688896	1.52207052708
Dutch	GROUND	36	0.77	0.000861488688896	1.56435036659
Dutch	GROUND	37	0.77	0.000861488688896	1.6066300869
Dutch	GROUND	38	0.77	0.000861488688896	1.64890980721
Namespace(language='Finnish', level=0.001)
Finnish	REAL_REAL	0	0.39	0.0008584704290629519	0.0291206650436
Finnish	REAL_REAL	1	0.39	0.0008584704290629519	0.0582413300872
Finnish	REAL_REAL	2	0.345	0.000886936129225746	0.0873619988561
Finnish	REAL_REAL	3	0.39	0.0008584704290629519	0.116482660174
Finnish	REAL_REAL	4	0.345	0.000886936129225746	0.145603328943
Finnish	REAL_REAL	5	0.345	0.000886936129225746	0.174723997712
Finnish	REAL_REAL	6	0.345	0.000886936129225746	0.203844666481
Finnish	REAL_REAL	7	0.39	0.0008584704290629519	0.232965320349
Finnish	REAL_REAL	8	0.345	0.000886936129225746	0.262086004019
Finnish	REAL_REAL	9	0.345	0.000886936129225746	0.291206657887
Finnish	REAL_REAL	10	0.345	0.000886936129225746	0.320327311754
Finnish	REAL_REAL	11	0.345	0.000886936129225746	0.349447995424
Finnish	REAL_REAL	12	0.355	0.0008168028457635756	0.378568649292
Finnish	REAL_REAL	13	0.425	0.0008520377849661198	0.407689332962
Finnish	REAL_REAL	14	0.63	0.000902841145806188	0.43680998683
Finnish	REAL_REAL	15	0.795	0.0008279957230197255	0.465930640697
Finnish	REAL_REAL	16	0.92	0.0009871648196539962	0.495051324368
Finnish	REAL_REAL	17	0.92	0.000987164819654	0.524172008038
Finnish	REAL_REAL	18	0.92	0.000987164819654	0.553292632103
Finnish	REAL_REAL	19	0.92	0.000987164819654	0.582413315773
Finnish	REAL_REAL	20	0.92	0.000987164819654	0.611533999443
Finnish	REAL_REAL	21	0.92	0.000987164819654	0.640654623508
Finnish	REAL_REAL	22	0.92	0.000987164819654	0.669775307178
Finnish	REAL_REAL	23	0.92	0.000987164819654	0.698895990849
Finnish	REAL_REAL	24	0.92	0.000987164819654	0.728016614914
Finnish	REAL_REAL	25	0.92	0.000987164819654	0.757137298584
Finnish	REAL_REAL	26	0.92	0.000987164819654	0.786257982254
Finnish	REAL_REAL	27	0.92	0.000987164819654	0.815378665924
Finnish	REAL_REAL	28	0.92	0.000987164819654	0.844499289989
Finnish	REAL_REAL	29	0.92	0.000987164819654	0.87361997366
Finnish	REAL_REAL	30	0.92	0.000987164819654	0.90274065733
Finnish	REAL_REAL	31	0.92	0.000987164819654	0.931861281395
Finnish	REAL_REAL	32	0.92	0.000987164819654	0.960981965065
Finnish	REAL_REAL	33	0.92	0.000987164819654	0.990102648735
Finnish	REAL_REAL	34	0.92	0.000987164819654	1.01922333241
Finnish	REAL_REAL	35	0.92	0.000987164819654	1.04834401608
Finnish	REAL_REAL	36	0.92	0.000987164819654	1.07746458054
Finnish	REAL_REAL	37	0.92	0.000987164819654	1.10658526421
Finnish	REAL_REAL	38	0.92	0.000987164819654	1.13570594788
Finnish	GROUND	0	0.39	0.0008584704290629519	0.0291206650436
Finnish	GROUND	1	0.39	0.0008584704290629519	0.0582413300872
Finnish	GROUND	2	0.345	0.000886936129225746	0.0873619988561
Finnish	GROUND	3	0.39	0.0008584704290629519	0.116482660174
Finnish	GROUND	4	0.345	0.000886936129225746	0.145603328943
Finnish	GROUND	5	0.345	0.000886936129225746	0.174723997712
Finnish	GROUND	6	0.345	0.000886936129225746	0.203844666481
Finnish	GROUND	7	0.39	0.0008584704290629519	0.232965320349
Finnish	GROUND	8	0.345	0.000886936129225746	0.262086004019
Finnish	GROUND	9	0.345	0.000886936129225746	0.291206657887
Finnish	GROUND	10	0.345	0.000886936129225746	0.320327311754
Finnish	GROUND	11	0.345	0.000886936129225746	0.349447995424
Finnish	GROUND	12	0.355	0.0008168028457635756	0.378568649292
Finnish	GROUND	13	0.425	0.0008520377849661198	0.407689332962
Finnish	GROUND	14	0.63	0.000902841145806188	0.43680998683
Finnish	GROUND	15	0.795	0.0008279957230197255	0.465930640697
Finnish	GROUND	16	0.83	0.0008037053052982746	0.495051324368
Finnish	GROUND	17	0.83	0.0008037053052982746	0.524172008038
Finnish	GROUND	18	0.83	0.0008037053052982746	0.553292632103
Finnish	GROUND	19	0.83	0.0008037053052982746	0.582413315773
Finnish	GROUND	20	0.83	0.0008037053052982746	0.611533999443
Finnish	GROUND	21	0.83	0.0008037053052982746	0.640654623508
Finnish	GROUND	22	0.83	0.0008037053052982746	0.669775307178
Finnish	GROUND	23	0.83	0.0008037053052982746	0.698895990849
Finnish	GROUND	24	0.85	0.0008684360315892592	0.728016614914
Finnish	GROUND	25	0.85	0.0008684360315892592	0.757137298584
Finnish	GROUND	26	0.85	0.0008684360315892592	0.786257982254
Finnish	GROUND	27	0.87	0.0008538050487507665	0.815378665924
Finnish	GROUND	28	0.87	0.0008538050487507665	0.844499289989
Finnish	GROUND	29	0.87	0.0008538050487507665	0.87361997366
Finnish	GROUND	30	0.87	0.0008538050487507665	0.90274065733
Finnish	GROUND	31	0.87	0.0008538050487507665	0.931861281395
Finnish	GROUND	32	0.89	0.0007093298993451347	0.960981965065
Finnish	GROUND	33	0.89	0.0007093298993451347	0.990102648735
Finnish	GROUND	34	0.89	0.0007093298993451347	1.01922333241
Finnish	GROUND	35	0.89	0.0007093298993451347	1.04834401608
Finnish	GROUND	36	0.89	0.0007093298993451347	1.07746458054
Finnish	GROUND	37	0.87	0.0008538050487507665	1.10658526421
Finnish	GROUND	38	0.87	0.0008538050487507665	1.13570594788
Namespace(language='French', level=0.001)
French	REAL_REAL	0	0.175	0.0009641714654381461	0.0775682777166
French	REAL_REAL	1	0.175	0.0009641714654381461	0.155136555433
French	REAL_REAL	2	0.175	0.0009641714654381461	0.232704848051
French	REAL_REAL	3	0.175	0.0009641714654381461	0.310273110867
French	REAL_REAL	4	0.175	0.0009641714654381461	0.387841403484
French	REAL_REAL	5	0.175	0.0009641714654381461	0.465409696102
French	REAL_REAL	6	0.175	0.0009641714654381461	0.54297798872
French	REAL_REAL	7	0.175	0.0009641714654381461	0.620546221733
French	REAL_REAL	8	0.225	0.0009609267023324986	0.698114514351
French	REAL_REAL	9	0.175	0.0009641714654381461	0.775682806969
French	REAL_REAL	10	0.225	0.0009609267023324986	0.853251099586
French	REAL_REAL	11	0.28	0.0009210968004877973	0.930819392204
French	REAL_REAL	12	0.415	0.0009058915107754695	1.00838768482
French	REAL_REAL	13	0.5	0.00091552734375	1.08595597744
French	REAL_REAL	14	0.995	0.0	1.16352415085
French	REAL_REAL	15	0.61	0.000987683253336	1.24109244347
French	REAL_REAL	16	0.61	0.000987683253336	1.31866073608
French	REAL_REAL	17	0.61	0.000987683253336	1.3962290287
French	REAL_REAL	18	0.61	0.000987683253336	1.47379732132
French	REAL_REAL	19	0.61	0.000987683253336	1.55136561394
French	REAL_REAL	20	0.61	0.000987683253336	1.62893390656
French	REAL_REAL	21	0.61	0.000987683253336	1.70650219917
French	REAL_REAL	22	0.61	0.000987683253336	1.78407049179
French	REAL_REAL	23	0.61	0.000987683253336	1.86163878441
French	REAL_REAL	24	0.61	0.000987683253336	1.93920707703
French	REAL_REAL	25	0.61	0.000987683253336	2.01677536964
French	REAL_REAL	26	0.61	0.000987683253336	2.09434366226
French	REAL_REAL	27	0.61	0.000987683253336	2.17191195488
French	REAL_REAL	28	0.61	0.000987683253336	2.2494802475
