Language	CoarseDependency	BranchingEntropy
Turkish	case	0.123087666484
Turkish	cop	0.0110467368534
Turkish	obl	0.217705645417
Turkish	obj	0.187834486257
Turkish	appos	0.641317327396
Turkish	det	0.0390453823247
Turkish	nmod	0.109573676652
Turkish	amod	0.109063581523
Turkish	fixed	6.7491297533e-09
Ukrainian	cc	8.30132719624e-11
Ukrainian	list	5.20174374586e-08
Ukrainian	orphan	0.271189374659
Ukrainian	reparandum	1.94206803734e-07
Ukrainian	ccomp	0.0895780267538
Ukrainian	csubj	0.354430519825
Ukrainian	conj	0.00389557069728
Ukrainian	acl	0.0225482838477
Ukrainian	vocative	0.688279129317
Ukrainian	mark	0.00514260129786
Ukrainian	discourse	0.459300325427
Ukrainian	advcl	0.645930130948
Ukrainian	dislocated	0.598269588866
Ukrainian	aux	0.641812741788
Ukrainian	parataxis	0.383411117869
Ukrainian	flat	0.00641890498383
Ukrainian	nsubj	0.526066551825
Ukrainian	nummod	0.12867098183
Ukrainian	advmod	0.417495188994
Ukrainian	punct	0.693033221151
Ukrainian	compound	0.65532883759
Ukrainian	goeswith	0.500402425202
Ukrainian	case	0.00439262984633
Ukrainian	cop	0.548689995358
Ukrainian	obl	0.636550964925
Ukrainian	obj	0.56590703449
Ukrainian	appos	5.10741880812e-10
Ukrainian	det	0.139825529533
Ukrainian	xcomp	0.231697013661
Ukrainian	nmod	0.0588772863991
Ukrainian	amod	0.187132324044
Ukrainian	iobj	0.656321242015
Ukrainian	expl	0.479165624043
Ukrainian	fixed	1.44450073609e-09
Vietnamese	cc	0.549416804949
Vietnamese	list	3.05237001288e-08
Vietnamese	ccomp	0.0981256817969
Vietnamese	csubj	3.20604672413e-09
Vietnamese	conj	2.33873903739e-10
Vietnamese	vocative	0.673011667171
Vietnamese	mark	0.406820961388
Vietnamese	discourse	0.6912114517
Vietnamese	advcl	0.628453704503
Vietnamese	aux	0.372241113407
Vietnamese	parataxis	0.381065614179
Vietnamese	case	0.136884361174
Vietnamese	nsubj	0.0805095162502
Vietnamese	nummod	0.502426927518
Vietnamese	advmod	0.557004976843
Vietnamese	punct	0.594786342983
Vietnamese	compound	0.574255365477
Vietnamese	xcomp	0.112817561461
Vietnamese	cop	8.88744223284e-10
Vietnamese	obl	0.668761202706
Vietnamese	obj	0.174588927868
Vietnamese	dep	0.685929800255
Vietnamese	appos	0.0935999639632
Vietnamese	det	0.693121851386
Vietnamese	nmod	0.199863694899
Vietnamese	amod	0.374300334551
Vietnamese	iobj	6.74912917228e-09
Amharic-Adap	flat	5.20174374586e-08
Amharic-Adap	cc	0.418746471866
Amharic-Adap	ccomp	0.276190922589
Amharic-Adap	csubj	0.114665283059
Amharic-Adap	conj	4.85247574983e-09
Amharic-Adap	amod	0.239217094192
Amharic-Adap	clf	1.94206803734e-07
Amharic-Adap	mark	0.43103172958
Amharic-Adap	discourse	0.35650114406
Amharic-Adap	advcl	0.0441224479158
Amharic-Adap	aux	0.250954804428
Amharic-Adap	parataxis	0.450561210655
Amharic-Adap	xcomp	0.0766488010763
Amharic-Adap	nsubj	0.686814866002
Amharic-Adap	nummod	0.121692403578
Amharic-Adap	advmod	0.194268459298
Amharic-Adap	punct	2.41907416246e-10
Amharic-Adap	compound	0.116906849573
Amharic-Adap	goeswith	0.429323022838
Amharic-Adap	case	0.691123558327
Amharic-Adap	cop	0.133708143149
Amharic-Adap	obl	0.144098227484
Amharic-Adap	obj	0.375065690857
Amharic-Adap	dep	1.00569139029e-07
Amharic-Adap	det	0.424342019745
Amharic-Adap	nmod	0.593727912809
Amharic-Adap	acl	0.21812136011
Amharic-Adap	iobj	0.673011667036
Amharic-Adap	expl	0.433077113888
Amharic-Adap	fixed	6.83976423187e-08
Armenian-Adap	cc	0.0632548331815
Armenian-Adap	list	6.83976423187e-08
Armenian-Adap	orphan	0.65810998758
Armenian-Adap	ccomp	0.126023287659
Armenian-Adap	csubj	0.41011631855
Armenian-Adap	conj	3.41520086217e-10
Armenian-Adap	acl	0.69314718056
Armenian-Adap	vocative	5.20174375093e-08
Armenian-Adap	mark	1.18483320094e-09
Armenian-Adap	discourse	0.332594214607
Armenian-Adap	advcl	0.686401434721
Armenian-Adap	aux	0.665620244765
Armenian-Adap	parataxis	0.659904035967
Armenian-Adap	flat	1.42046251492e-09
Armenian-Adap	nsubj	0.443237908485
Armenian-Adap	nummod	1.95491631092e-09
Armenian-Adap	advmod	0.45112786503
Armenian-Adap	punct	0.649248354872
Armenian-Adap	compound	0.609887248543
Armenian-Adap	goeswith	3.53540675639e-08
Armenian-Adap	case	0.483903079578
Armenian-Adap	cop	0.335586452829
Armenian-Adap	obl	0.641804081623
Armenian-Adap	obj	0.660602774772
Armenian-Adap	dep	0.673011667171
Armenian-Adap	appos	0.276190922679
Armenian-Adap	det	5.86115552267e-10
Armenian-Adap	xcomp	0.636514168312
Armenian-Adap	nmod	0.105060651433
Armenian-Adap	amod	3.31903739883e-10
Armenian-Adap	iobj	0.636514168354
Armenian-Adap	fixed	2.8722296384e-09
Breton-Adap	flat	9.80703357473e-09
Breton-Adap	cc	0.131197811129
Breton-Adap	list	1.00569139029e-07
Breton-Adap	orphan	1.00569139029e-07
Breton-Adap	ccomp	8.12603074563e-09
Breton-Adap	csubj	0.264052052622
Breton-Adap	conj	1.05015890024e-09
Breton-Adap	acl	0.0804848373816
Breton-Adap	vocative	1.00569139029e-07
Breton-Adap	mark	1.53099091494e-09
Breton-Adap	discourse	0.69314718056
Breton-Adap	advcl	0.378377887338
Breton-Adap	dislocated	0.636514169065
Breton-Adap	aux	0.636721186125
Breton-Adap	parataxis	0.554789602506
Breton-Adap	xcomp	0.0870995238648
Breton-Adap	nsubj	0.692823178624
Breton-Adap	nummod	0.0574179234909
Breton-Adap	advmod	0.674652815722
Breton-Adap	punct	0.48384795706
Breton-Adap	compound	0.206192051994
Breton-Adap	case	0.00809853042147
Breton-Adap	cop	0.67969835149
Breton-Adap	obl	0.459851142857
Breton-Adap	obj	0.328979071806
Breton-Adap	dep	0.499116135395
Breton-Adap	appos	5.91903584715e-09
Breton-Adap	det	0.0313036805583
Breton-Adap	nmod	0.0398825787069
Breton-Adap	amod	0.347235675453
Breton-Adap	expl	1.00569139029e-07
Breton-Adap	fixed	3.53540675639e-08
Buryat-Adap	cc	0.504126414842
Buryat-Adap	list	1.69120235942e-08
Buryat-Adap	orphan	6.83976423187e-08
Buryat-Adap	ccomp	0.610864302224
Buryat-Adap	csubj	2.68751527877e-08
Buryat-Adap	conj	9.10454079605e-10
Buryat-Adap	acl	0.222763242655
Buryat-Adap	vocative	4.2060237102e-08
Buryat-Adap	mark	0.623654849718
Buryat-Adap	case	0.170529856645
Buryat-Adap	discourse	0.628490577709
Buryat-Adap	advcl	0.676403727223
Buryat-Adap	dislocated	1.9420680218e-07
Buryat-Adap	aux	1.49515670782e-09
Buryat-Adap	parataxis	0.271891555659
Buryat-Adap	flat	8.97918141406e-10
Buryat-Adap	nsubj	0.0191242052334
Buryat-Adap	nummod	0.239217093942
Buryat-Adap	advmod	0.237293012671
Buryat-Adap	punct	0.424342019727
Buryat-Adap	compound	0.067368034973
Buryat-Adap	goeswith	1.00569139029e-07
Buryat-Adap	xcomp	0.330680630942
Buryat-Adap	cop	0.0685932184792
Buryat-Adap	obj	0.0626427563001
Buryat-Adap	appos	3.85763179849e-09
Buryat-Adap	det	0.241845932776
Buryat-Adap	nmod	0.0984069063705
Buryat-Adap	amod	0.0759287912581
Buryat-Adap	iobj	6.22475637092e-09
Buryat-Adap	fixed	3.47649547182e-09
Cantonese-Adap	flat	6.83976423187e-08
Cantonese-Adap	cc	0.465999257547
Cantonese-Adap	reparandum	3.91917089694e-09
Cantonese-Adap	ccomp	0.231179837047
Cantonese-Adap	csubj	3.05237011394e-08
Cantonese-Adap	conj	7.64237084945e-10
Cantonese-Adap	amod	7.15200522384e-09
Cantonese-Adap	vocative	0.173205207947
Cantonese-Adap	clf	3.42822702699e-09
Cantonese-Adap	mark	0.680629487905
Cantonese-Adap	discourse	0.398404097721
Cantonese-Adap	advcl	0.403381826572
Cantonese-Adap	dislocated	2.17232657687e-08
Cantonese-Adap	aux	0.680918428011
Cantonese-Adap	parataxis	2.97533612655e-09
Cantonese-Adap	case	0.680082904841
Cantonese-Adap	nsubj	0.182836586609
Cantonese-Adap	nummod	2.71568377182e-09
Cantonese-Adap	advmod	0.372480718474
Cantonese-Adap	punct	0.294304314836
Cantonese-Adap	compound	0.36573379079
Cantonese-Adap	xcomp	4.95124162295e-09
Cantonese-Adap	cop	5.16163184598e-09
Cantonese-Adap	obl	0.53077482535
Cantonese-Adap	obj	0.153813854891
Cantonese-Adap	appos	2.40198966963e-08
Cantonese-Adap	det	0.0589144328969
Cantonese-Adap	nmod	4.33512312319e-09
Cantonese-Adap	acl	0.685692588455
Cantonese-Adap	iobj	2.40198966963e-08
Faroese-Adap	flat	4.75765344841e-09
Faroese-Adap	cc	0.0225321441111
Faroese-Adap	orphan	1.00569139029e-07
Faroese-Adap	ccomp	0.214559156576
Faroese-Adap	csubj	0.348832096742
Faroese-Adap	conj	8.56684565025e-10
Faroese-Adap	acl	0.173205207348
Faroese-Adap	mark	0.140760122269
Faroese-Adap	discourse	1.9420680218e-07
Faroese-Adap	advcl	0.489551893793
Faroese-Adap	aux	0.192813450117
Faroese-Adap	parataxis	1.81481742834e-09
Faroese-Adap	xcomp	0.188112928052
Faroese-Adap	nsubj	0.388463202353
Faroese-Adap	nummod	0.0985610468976
Faroese-Adap	advmod	0.652630953056
Faroese-Adap	punct	0.368603216042
Faroese-Adap	compound	0.669327963334
Faroese-Adap	case	0.0352109907461
Faroese-Adap	cop	0.348303656975
Faroese-Adap	obl	0.495092733551
Faroese-Adap	obj	0.124909052508
Faroese-Adap	dep	0.612821904177
Faroese-Adap	appos	8.12603074563e-09
Faroese-Adap	det	1.3388922345e-09
Faroese-Adap	nmod	0.267567912623
Faroese-Adap	amod	0.0545139253741
Faroese-Adap	iobj	1.9420680218e-07
Faroese-Adap	expl	1.2395029201e-08
Kazakh-Adap	cc	0.12372972647
Kazakh-Adap	orphan	0.429323022838
Kazakh-Adap	ccomp	2.13699718659e-09
Kazakh-Adap	csubj	0.0723777900859
Kazakh-Adap	conj	6.54166326094e-10
Kazakh-Adap	amod	0.0281892519792
Kazakh-Adap	vocative	0.661563238318
Kazakh-Adap	clf	6.83976423187e-08
Kazakh-Adap	mark	1.00569138674e-07
Kazakh-Adap	discourse	0.685314207283
Kazakh-Adap	advcl	0.0352109908502
Kazakh-Adap	aux	1.08081735265e-09
Kazakh-Adap	parataxis	0.643491553051
Kazakh-Adap	flat	3.29129591632e-09
Kazakh-Adap	nsubj	0.0314790659996
Kazakh-Adap	nummod	2.06691064597e-09
Kazakh-Adap	advmod	0.53354528456
Kazakh-Adap	punct	0.60582348018
Kazakh-Adap	compound	0.139060798706
Kazakh-Adap	case	0.114119533465
Kazakh-Adap	cop	1.48646255045e-09
Kazakh-Adap	obl	0.0188559180236
Kazakh-Adap	obj	0.0143776962224
Kazakh-Adap	dep	2.13699718659e-09
Kazakh-Adap	appos	3.16508690739e-09
Kazakh-Adap	det	1.15825497071e-09
Kazakh-Adap	xcomp	1.69120231519e-08
Kazakh-Adap	nmod	0.0204055220054
Kazakh-Adap	acl	0.0584062651675
Kazakh-Adap	iobj	4.2060237102e-08
Kurmanji-Adap	flat	2.06691042427e-09
Kurmanji-Adap	cc	0.351420288037
Kurmanji-Adap	orphan	0.69314718056
Kurmanji-Adap	ccomp	0.0429247953748
Kurmanji-Adap	csubj	1.9420680218e-07
Kurmanji-Adap	conj	5.31093566713e-10
Kurmanji-Adap	acl	0.0775700382999
Kurmanji-Adap	mark	0.147403736831
Kurmanji-Adap	discourse	0.257318641329
Kurmanji-Adap	advcl	0.537544412568
Kurmanji-Adap	dislocated	1.00569138674e-07
Kurmanji-Adap	aux	0.102966660725
Kurmanji-Adap	parataxis	0.0731901297315
Kurmanji-Adap	xcomp	0.545594574336
Kurmanji-Adap	nsubj	0.0313145805319
Kurmanji-Adap	nummod	0.504126414842
Kurmanji-Adap	advmod	0.111474023557
Kurmanji-Adap	punct	0.600977140045
Kurmanji-Adap	compound	0.236469859357
Kurmanji-Adap	case	0.612886801836
Kurmanji-Adap	cop	0.28113611226
Kurmanji-Adap	obl	3.05237011394e-08
Kurmanji-Adap	obj	0.185327809841
Kurmanji-Adap	dep	0.228074088917
Kurmanji-Adap	appos	7.60729331033e-09
Kurmanji-Adap	det	1.20138629307e-09
Kurmanji-Adap	nmod	0.6895077771
Kurmanji-Adap	amod	0.15963990338
Kurmanji-Adap	fixed	2.33547573993e-09
Naija-Adap	flat	1.98350715121e-08
Naija-Adap	cc	1.75216940695e-09
Naija-Adap	list	1.98350715121e-08
Naija-Adap	orphan	0.571022711108
Naija-Adap	reparandum	1.94206803734e-07
Naija-Adap	ccomp	1.23595000365e-09
Naija-Adap	csubj	0.592953317614
Naija-Adap	conj	8.73874088487e-10
Naija-Adap	amod	0.11251593433
Naija-Adap	vocative	0.61086430214
Naija-Adap	mark	4.06239376155e-10
Naija-Adap	discourse	0.479528830282
Naija-Adap	advcl	0.689878644935
Naija-Adap	dislocated	0.0375586641687
Naija-Adap	aux	2.93563969017e-10
Naija-Adap	parataxis	0.414223213948
Naija-Adap	xcomp	1.5218702845e-09
Naija-Adap	nsubj	0.0529393633097
Naija-Adap	nummod	0.129740695669
Naija-Adap	advmod	0.687633912058
Naija-Adap	punct	0.687861878533
Naija-Adap	compound	0.549240919311
Naija-Adap	goeswith	5.20174374586e-08
Naija-Adap	case	0.0439858145969
Naija-Adap	cop	9.36626537482e-10
Naija-Adap	obl	0.328166680869
Naija-Adap	obj	0.0477019564407
Naija-Adap	appos	1.00569139029e-07
Naija-Adap	det	0.309187793771
Naija-Adap	nmod	0.599898019278
Naija-Adap	acl	8.73874088487e-10
Naija-Adap	iobj	7.60729331033e-09
Naija-Adap	expl	1.00569138674e-07
Naija-Adap	fixed	4.11644572002e-09
Thai-Adap	flat	5.05901792494e-10
Thai-Adap	cc	0.0379998351423
Thai-Adap	reparandum	1.94206803734e-07
Thai-Adap	ccomp	0.344610432151
Thai-Adap	csubj	4.75765327992e-09
Thai-Adap	conj	3.9148117872e-10
Thai-Adap	acl	0.00966807746484
Thai-Adap	vocative	1.94206803734e-07
Thai-Adap	clf	1.00931470389e-09
Thai-Adap	mark	4.60587349578e-10
Thai-Adap	discourse	7.8579234947e-09
Thai-Adap	advcl	0.45305940881
Thai-Adap	dislocated	1.00569138674e-07
Thai-Adap	aux	0.501492058308
Thai-Adap	parataxis	4.20602361778e-08
Thai-Adap	xcomp	0.0950301173041
Thai-Adap	nsubj	0.00498685965808
Thai-Adap	nummod	0.634634588337
Thai-Adap	advmod	0.684934111142
Thai-Adap	punct	0.691821984348
Thai-Adap	compound	0.024022601381
Thai-Adap	goeswith	5.20174374586e-08
Thai-Adap	case	0.0499521466883
Thai-Adap	cop	5.90025611431e-10
Thai-Adap	obl	0.439112071245
Thai-Adap	obj	0.280568566251
Thai-Adap	dep	0.086503087928
Thai-Adap	appos	6.99236416525e-10
Thai-Adap	det	0.677443561412
Thai-Adap	nmod	0.090107599625
Thai-Adap	amod	0.299484825213
Thai-Adap	iobj	1.00569139029e-07
Thai-Adap	fixed	7.57623760858e-10
Uyghur-Adap	cc	0.0703762354951
Uyghur-Adap	orphan	1.9420680218e-07
Uyghur-Adap	ccomp	0.138726336259
Uyghur-Adap	csubj	4.5789228727e-09
Uyghur-Adap	conj	3.41520086217e-10
Uyghur-Adap	acl	0.0239803880707
Uyghur-Adap	vocative	0.429323022233
Uyghur-Adap	mark	0.681467046305
Uyghur-Adap	discourse	0.281811740964
Uyghur-Adap	advcl	0.0965089607728
Uyghur-Adap	dislocated	0.540204142888
Uyghur-Adap	aux	0.131382487715
Uyghur-Adap	parataxis	0.0790953782762
Uyghur-Adap	flat	5.39113631224e-09
Uyghur-Adap	nsubj	0.144790867177
Uyghur-Adap	nummod	0.0319269334203
Uyghur-Adap	advmod	0.0773898533556
Uyghur-Adap	punct	0.24800198831
Uyghur-Adap	compound	0.00990159807543
Uyghur-Adap	case	0.104195771716
Uyghur-Adap	cop	0.16929416132
Uyghur-Adap	obl	0.0250988078689
Uyghur-Adap	obj	0.00892417368221
Uyghur-Adap	dep	0.398307114009
Uyghur-Adap	appos	0.519579839206
Uyghur-Adap	det	0.010949217742
Uyghur-Adap	xcomp	1.00569139029e-07
Uyghur-Adap	nmod	0.0207519952324
Uyghur-Adap	amod	0.00465349989074
Uyghur-Adap	fixed	4.25963991269e-09
Bambara-Adap	cc	0.0785157647122
Bambara-Adap	orphan	1.47524884619e-08
Bambara-Adap	ccomp	3.01140664779e-09
Bambara-Adap	csubj	1.00569139029e-07
Bambara-Adap	conj	3.68430463308e-09
Bambara-Adap	amod	3.24809909664e-09
Bambara-Adap	vocative	0.610864302086
Bambara-Adap	mark	0.259349582564
Bambara-Adap	discourse	0.642289215497
Bambara-Adap	reparandum	0.500402425202
Bambara-Adap	dislocated	0.286835983472
Bambara-Adap	aux	0.0424904051711
Bambara-Adap	parataxis	3.44560241099e-10
Bambara-Adap	flat	3.16508690739e-09
Bambara-Adap	advmod	0.57396449161
Bambara-Adap	nsubj	0.00459588704042
Bambara-Adap	nummod	3.74028775048e-09
Bambara-Adap	advcl	0.609827468277
Bambara-Adap	punct	0.061916713718
Bambara-Adap	compound	3.16508690739e-09
Bambara-Adap	case	0.25589331928
Bambara-Adap	obl	0.221383853238
Bambara-Adap	obj	0.00762803962729
Bambara-Adap	dep	0.529706199831
Bambara-Adap	appos	1.06977169869e-08
Bambara-Adap	det	0.442536891052
Bambara-Adap	xcomp	0.0339166608697
Bambara-Adap	nmod	0.0210063602244
Bambara-Adap	acl	0.462036909614
Bambara-Adap	fixed	7.60729331033e-09
Erzya-Adap	flat	6.94460417232e-09
Erzya-Adap	cc	0.0532463494501
Erzya-Adap	orphan	0.627941588835
Erzya-Adap	ccomp	0.100436761739
Erzya-Adap	csubj	0.486912709891
Erzya-Adap	conj	2.66101410021e-10
Erzya-Adap	acl	0.642912439677
Erzya-Adap	vocative	0.667431707675
Erzya-Adap	mark	0.0902219717127
Erzya-Adap	discourse	0.606256640316
Erzya-Adap	advcl	0.633049249102
Erzya-Adap	dislocated	0.686961576625
Erzya-Adap	aux	0.187257492417
Erzya-Adap	parataxis	0.546851992272
Erzya-Adap	xcomp	0.428778504029
Erzya-Adap	nsubj	0.651612350825
Erzya-Adap	nummod	1.95491631092e-09
Erzya-Adap	advmod	0.457726420334
Erzya-Adap	punct	0.688536351908
Erzya-Adap	compound	0.690820996124
Erzya-Adap	goeswith	0.161143214158
Erzya-Adap	case	0.044961931011
Erzya-Adap	cop	0.456861795985
Erzya-Adap	obl	0.686897008634
Erzya-Adap	obj	0.676569917118
Erzya-Adap	dep	1.9420680218e-07
Erzya-Adap	appos	0.0957632938181
Erzya-Adap	det	0.127968543378
Erzya-Adap	nmod	0.244585590267
Erzya-Adap	amod	0.0443522214807
Erzya-Adap	expl	3.05237011394e-08
Erzya-Adap	fixed	2.7156828732e-09
Maltese	flat	3.97249758273e-10
Maltese	cc	0.0135662317479
Maltese	list	0.616865486986
Maltese	orphan	1.00569139029e-07
Maltese	reparandum	1.9420680218e-07
Maltese	ccomp	0.0253915469738
Maltese	csubj	0.686961576611
Maltese	conj	2.1094979662e-10
Maltese	acl	0.0204928537641
Maltese	vocative	0.636514168365
Maltese	mark	0.0145336611823
Maltese	discourse	0.518785518503
Maltese	advcl	0.662002020148
Maltese	dislocated	3.05237011394e-08
Maltese	aux	0.0169327054266
Maltese	parataxis	0.34520662552
Maltese	xcomp	0.00813503662086
Maltese	nsubj	0.5569645846
Maltese	nummod	0.619687062279
Maltese	advmod	0.615565936939
Maltese	punct	0.345904808896
Maltese	compound	0.535959889254
Maltese	goeswith	2.68751549765e-08
Maltese	case	0.205756350971
Maltese	cop	0.155016589254
Maltese	obl	0.586863844493
Maltese	obj	0.196220429487
Maltese	dep	1.00569139029e-07
Maltese	appos	0.0426681165614
Maltese	det	0.120581570306
Maltese	nmod	0.0338040508692
Maltese	amod	0.539312624577
Maltese	iobj	0.297229111535
Maltese	expl	1.2395029201e-08
Maltese	fixed	1.97015002885e-09
Latvian	cc	0.0121277938842
Latvian	orphan	0.61724176997
Latvian	ccomp	0.2633206165
Latvian	csubj	0.0825649383567
Latvian	conj	6.47787356991e-11
Latvian	acl	0.27846066346
Latvian	vocative	0.687786823
Latvian	mark	0.0142878475911
Latvian	discourse	0.450070491219
Latvian	advcl	0.652076950616
Latvian	aux	0.165980101065
Latvian	parataxis	0.677191480205
Latvian	flat	3.60149801314e-10
Latvian	nsubj	0.533475783726
Latvian	nummod	0.159192066632
Latvian	advmod	0.413533756835
Latvian	punct	0.692613609135
Latvian	compound	0.0601383745596
Latvian	goeswith	1.00569139029e-07
Latvian	case	0.0892650013681
Latvian	cop	0.338986002519
Latvian	obl	0.691063701222
Latvian	obj	0.630111275878
Latvian	dep	0.686703313667
Latvian	appos	5.20174374586e-08
Latvian	det	0.0739624502967
Latvian	xcomp	0.191888244331
Latvian	nmod	0.326367879155
Latvian	amod	0.0278480623134
Latvian	iobj	0.609748710772
Latvian	fixed	1.38707945121e-08
Indonesian	cc	0.22917539186
Indonesian	ccomp	0.208661177488
Indonesian	csubj	6.94460247742e-09
Indonesian	conj	6.46508625941e-11
Indonesian	acl	0.0947552164722
Indonesian	mark	0.11832476511
Indonesian	advcl	0.517182252016
Indonesian	aux	6.83976429677e-08
Indonesian	parataxis	0.366707776452
Indonesian	flat	2.77740473864e-11
Indonesian	nsubj	0.086767065347
Indonesian	nummod	0.681810213702
Indonesian	advmod	0.361536020246
Indonesian	punct	0.561891695545
Indonesian	compound	0.100182037678
Indonesian	case	0.150965868826
Indonesian	cop	0.0672538267061
Indonesian	obl	0.485984838394
Indonesian	obj	0.21507135327
Indonesian	dep	0.313643912707
Indonesian	appos	0.0835398289331
Indonesian	det	0.689430417187
Indonesian	xcomp	0.323837814498
Indonesian	nmod	0.134880218495
Indonesian	amod	0.349667805526
Indonesian	iobj	0.206192051994
Indonesian	fixed	4.65389958129e-10
Urdu	cc	0.0204113192749
Urdu	conj	0.00262594027094
Urdu	acl	0.692443283853
Urdu	vocative	1.47524872227e-08
Urdu	mark	0.688251072604
Urdu	advcl	0.515115170296
Urdu	dislocated	0.268763092797
Urdu	aux	0.0248088142537
Urdu	xcomp	0.0657305081274
Urdu	nsubj	0.0416684381645
Urdu	nummod	0.174994573223
Urdu	advmod	0.0914418803141
Urdu	punct	0.364377121713
Urdu	compound	0.0488705924733
Urdu	case	0.132590390436
Urdu	cop	2.46025808054e-10
Urdu	obl	0.11879088815
Urdu	obj	0.573190303004
Urdu	dep	0.572804725595
Urdu	det	1.23096934166e-10
Urdu	nmod	0.237227502726
Urdu	amod	0.0430226336312
Urdu	iobj	0.0546588236731
Portuguese	flat	2.49584188092e-11
Portuguese	cc	0.127044963793
Portuguese	orphan	3.05237001288e-08
Portuguese	reparandum	1.94206803734e-07
Portuguese	ccomp	0.585287877858
Portuguese	csubj	0.516960401073
Portuguese	conj	0.00691329797018
Portuguese	acl	0.136164901891
Portuguese	vocative	0.65548177404
Portuguese	mark	0.0211307724141
Portuguese	discourse	0.666278442498
Portuguese	advcl	0.55771112397
Portuguese	dislocated	0.376770163081
Portuguese	aux	0.0200976190447
Portuguese	parataxis	0.472796107312
Portuguese	xcomp	0.0627724796157
Portuguese	nsubj	0.342298543498
Portuguese	nummod	0.331790582594
Portuguese	advmod	0.556335398958
Portuguese	punct	0.663915150442
Portuguese	compound	0.235457589819
Portuguese	case	0.0510258697648
Portuguese	cop	0.2619932807
Portuguese	obl	0.520425269794
Portuguese	obj	0.305939723019
Portuguese	dep	0.671513634611
Portuguese	appos	0.00902083979371
Portuguese	det	0.0410022674697
Portuguese	nmod	0.243859558491
Portuguese	amod	0.621738180586
Portuguese	iobj	0.630370815013
Portuguese	expl	0.65131686571
Portuguese	fixed	0.313142080458
English	flat	0.00587373533535
English	cc	0.0189072142322
English	list	0.0245862649693
English	orphan	0.450561209164
English	reparandum	0.458144179357
English	ccomp	0.180267746645
English	csubj	0.667616660345
English	conj	0.0162496920104
English	acl	0.150148224412
English	vocative	0.682441073795
English	mark	0.00555128519166
English	discourse	0.526225805536
English	advcl	0.562964824645
English	dislocated	0.68989182556
English	aux	0.0358709502405
English	parataxis	0.187681039489
English	xcomp	0.0871424698275
English	nsubj	0.168113833116
English	nummod	0.617327077869
English	advmod	0.578662380572
English	punct	0.56719376833
English	compound	0.356435436714
English	goeswith	0.626782536924
English	case	0.189384353421
English	cop	0.186603209113
English	obl	0.393520776492
English	obj	0.171115592994
English	dep	0.474139313928
English	appos	0.106012482166
English	det	0.013383658397
English	nmod	0.655261501845
English	amod	0.217552546199
English	iobj	0.0458367412943
English	expl	0.302379481284
English	fixed	2.34272312196e-10
Italian	flat	0.00158162017895
Italian	cc	0.0245765451433
Italian	list	2.31394701619e-09
Italian	orphan	0.543787229305
Italian	reparandum	1.9420680218e-07
Italian	ccomp	0.0694460737406
Italian	csubj	0.517598374112
Italian	conj	0.00337435323298
Italian	acl	0.0715130312387
Italian	vocative	0.525006385696
Italian	mark	3.31313384531e-11
Italian	discourse	0.67045416411
Italian	advcl	0.590798297322
Italian	dislocated	0.537544412568
Italian	aux	0.0153996264563
Italian	parataxis	0.430051038243
Italian	xcomp	0.0521860660811
Italian	nsubj	0.535488818404
Italian	nummod	0.657124233392
Italian	advmod	0.513812137104
Italian	punct	0.501352741533
Italian	compound	2.55662046702e-10
Italian	goeswith	0.184907400426
Italian	case	0.00524228684627
Italian	cop	0.40777517629
Italian	obl	0.546338225707
Italian	obj	0.386505973234
Italian	dep	0.450747567576
Italian	appos	2.21631017008e-10
Italian	det	0.0141346512448
Italian	nmod	0.114800456072
Italian	amod	0.628546495811
Italian	iobj	0.55249137003
Italian	expl	0.454224708879
Italian	fixed	0.00679600279898
Russian	flat	0.0519986022513
Russian	cc	0.0247356935115
Russian	list	8.14045694239e-10
Russian	orphan	0.68481242076
Russian	ccomp	0.0969136789366
Russian	csubj	0.438118874911
Russian	conj	0.00671767720191
Russian	acl	0.433165551316
Russian	vocative	0.623654849718
Russian	mark	0.0646090374319
Russian	discourse	0.612184990887
Russian	advcl	0.675414508222
Russian	aux	0.457106776363
Russian	parataxis	0.680840168182
Russian	xcomp	0.187416660011
Russian	nsubj	0.567963853177
Russian	nummod	0.480761960054
Russian	advmod	0.398687839535
Russian	punct	0.347710906961
Russian	compound	0.455782562129
Russian	goeswith	0.00435033635269
Russian	case	0.0139111948215
Russian	cop	0.578716185304
Russian	obl	0.675097722847
Russian	obj	0.495076713123
Russian	dep	0.67301166709
Russian	appos	0.0512912179701
Russian	det	0.21204556895
Russian	nmod	0.217230914807
Russian	amod	0.115431910676
Russian	iobj	0.668648125497
Russian	expl	4.75765327992e-09
Russian	fixed	0.00215008035897
Korean	cc	0.0505784841603
Korean	ccomp	0.00552314217146
Korean	csubj	0.0129444038487
Korean	conj	1.30973117744e-11
Korean	acl	0.00418518120452
Korean	vocative	0.410116319203
Korean	mark	0.621276503863
Korean	case	0.0375344779965
Korean	discourse	0.680999143276
Korean	advcl	0.0218423895518
Korean	dislocated	0.00153034359959
Korean	aux	0.00396908975879
Korean	flat	2.55440200371e-11
Korean	nsubj	0.0264645433206
Korean	nummod	0.149262549941
Korean	advmod	0.0747258121363
Korean	punct	0.265234256097
Korean	compound	0.000919675939727
Korean	xcomp	7.14399099742e-11
Korean	cop	0.0473264955701
Korean	obl	0.01147204625
Korean	obj	0.0333361975186
Korean	dep	0.280988134042
Korean	appos	0.493370876412
