Script	Run	Model	Distance	Surprisal	MI	Memory
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	4292308	RANDOM	8	0.9229691444056383	0.0042498078329347155	5.138475792645629
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	4292308	RANDOM	9	0.9187193365727035	0.0010125766405626457	5.176724063142041
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	4292308	RANDOM	10	0.9177067599321409	0.00039297336950705475	5.1868498295476675
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9826766	RANDOM	0	3.782131479060978	1.8739182408625181	0
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9826766	RANDOM	1	1.90821323819846	0.3593134495939345	1.8739182408625181
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9826766	RANDOM	2	1.5488997886045255	0.2668463852856551	2.592545140050387
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9826766	RANDOM	3	1.2820534033188704	0.19522038103140393	3.3930842959073524
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9826766	RANDOM	4	1.0868330222874665	0.09635422390147486	4.173965820032969
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9826766	RANDOM	5	0.9904787983859916	0.041255747261610076	4.6557369395403425
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9826766	RANDOM	6	0.9492230511243815	0.017105576543526513	4.903271423110003
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9826766	RANDOM	7	0.932117474580855	0.008383643526463591	5.023010458914689
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9826766	RANDOM	8	0.9237338310543914	0.004502846827196261	5.090079607126397
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9826766	RANDOM	9	0.9192309842271952	0.001609608965674414	5.130605228571164
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9826766	RANDOM	10	0.9176213752615208	0.0005624467176622572	5.146701318227908
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	6974956	RANDOM	0	3.782131479060978	1.872713747726085	0
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	6974956	RANDOM	1	1.9094177313348932	0.36069351187847176	1.872713747726085
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	6974956	RANDOM	2	1.5487242194564215	0.2658799590806551	2.5941007714830286
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	6974956	RANDOM	3	1.2828442603757664	0.19826975136878522	3.391740648724994
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	6974956	RANDOM	4	1.0845745090069812	0.09471924847527946	4.184819654200135
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	6974956	RANDOM	5	0.9898552605317017	0.04071188330908404	4.658415896576532
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	6974956	RANDOM	6	0.9491433772226177	0.01709811686003515	4.902687196431036
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	6974956	RANDOM	7	0.9320452603625825	0.008356987242573721	5.022374014451282
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	6974956	RANDOM	8	0.9236882731200088	0.004281273627987803	5.089229912391872
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	6974956	RANDOM	9	0.919406999492021	0.001689580608108865	5.127761375043762
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	6974956	RANDOM	10	0.9177174188839121	0.0004910229175518754	5.144657181124851
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	909529	RANDOM	0	3.782131479060978	1.8735147104826315	0
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	909529	RANDOM	1	1.9086167685783466	0.35770291545615285	1.8735147104826315
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	909529	RANDOM	2	1.5509138531221938	0.2667522368664743	2.588920541394937
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	909529	RANDOM	3	1.2841616162557195	0.1998709072162459	3.38917725199436
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	909529	RANDOM	4	1.0842907090394736	0.09548014368098456	4.188660880859343
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	909529	RANDOM	5	0.988810565358489	0.040762500219068354	4.666061599264266
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	909529	RANDOM	6	0.9480480651394206	0.01704757986077987	4.910636600578676
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	909529	RANDOM	7	0.9310004852786408	0.007753371185801661	5.029969659604135
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	909529	RANDOM	8	0.9232471140928391	0.003823584193100249	5.0919966290905485
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	909529	RANDOM	9	0.9194235298997389	0.001423597879761762	5.12640888682845
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	909529	RANDOM	10	0.9179999320199771	0.0006043557697699153	5.140644865626068
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9745820	RANDOM	0	3.782131479060978	1.8745047460632371	0
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9745820	RANDOM	1	1.907626732997741	0.3605683082831259	1.8745047460632371
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9745820	RANDOM	2	1.547058424714615	0.26670292593149303	2.5956413626294887
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9745820	RANDOM	3	1.280355498783122	0.1966752559033731	3.395750140423968
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9745820	RANDOM	4	1.083680242879749	0.09340443374492935	4.18245116403746
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9745820	RANDOM	5	0.9902758091348196	0.040900895872993503	4.649473332762107
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9745820	RANDOM	6	0.9493749132618261	0.017249021770089468	4.894878708000068
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9745820	RANDOM	7	0.9321258914917366	0.00831962658880181	5.015621860390694
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9745820	RANDOM	8	0.9238062649029348	0.004275298500832969	5.082178873101109
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9745820	RANDOM	9	0.9195309664021019	0.0016588806599646677	5.120656559608605
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	9745820	RANDOM	10	0.9178720857421372	0.0005350030023095753	5.137245366208251
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	5766059	RANDOM	0	3.782131479060978	1.8652835998910091	0
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	5766059	RANDOM	1	1.916847879169969	0.34031823700577135	1.8652835998910091
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	5766059	RANDOM	2	1.5765296421641977	0.28211160667381896	2.545920073902552
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	5766059	RANDOM	3	1.2944180354903787	0.2063969490599351	3.392254893924009
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	5766059	RANDOM	4	1.0880210864304436	0.09957267248964807	4.217842690163749
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	5766059	RANDOM	5	0.9884484139407955	0.04151452255300714	4.715706052611989
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	5766059	RANDOM	6	0.9469338913877884	0.017136030411370906	4.964793187930033
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	5766059	RANDOM	7	0.9297978609764175	0.007530432257237929	5.084745400809629
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	5766059	RANDOM	8	0.9222674287191795	0.003359301244801438	5.144988858867532
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	5766059	RANDOM	9	0.9189081274743781	0.0011503816333907624	5.175222570070745
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	5766059	RANDOM	10	0.9177577458409873	0.0005085022589589316	5.1867263864046524
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	657060	RANDOM	0	5.613090635743616	2.8473861633880047	0
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	657060	RANDOM	1	2.765704472355611	0.1652812044174743	2.8473861633880047
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	657060	RANDOM	2	2.6004232679381367	0.03386619320996598	3.1779485722229532
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	657060	RANDOM	3	2.5665570747281707	0.002353481791748102	3.279547151852851
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	657060	RANDOM	4	2.5642035929364226	0.00020343060302208116	3.2889610790198436
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	657060	RANDOM	5	2.5640001623334006	0.0	3.289978232034954
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	657060	RANDOM	6	2.5640001623334006	0.0	3.289978232034954
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	657060	RANDOM	7	2.5640001623334006	0.0	3.289978232034954
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	657060	RANDOM	8	2.5640001623334006	0.0	3.289978232034954
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	657060	RANDOM	9	2.5640001623334006	0.0	3.289978232034954
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	657060	RANDOM	10	2.5640001623334006	0.0	3.289978232034954
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	1114573	RANDOM	0	3.782131479060978	1.8639749139745447	0
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	1114573	RANDOM	1	1.9181565650864334	0.33926098320463094	1.8639749139745447
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	1114573	RANDOM	2	1.5788955818818025	0.28326456469517325	2.5424968803838066
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	1114573	RANDOM	3	1.2956310171866292	0.2079267900853572	3.3922905744693264
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	1114573	RANDOM	4	1.087704227101272	0.09768804301469558	4.223997734810755
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	1114573	RANDOM	5	0.9900161840865764	0.04129958594100536	4.712437949884233
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	1114573	RANDOM	6	0.9487165981455711	0.017865195638819498	4.960235465530265
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	1114573	RANDOM	7	0.9308514025067516	0.008530190885318256	5.0852918350020015
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	1114573	RANDOM	8	0.9223212116214333	0.003636577120073148	5.153533362084548
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	1114573	RANDOM	9	0.9186846345013602	0.001084137562467613	5.186262556165206
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	1114573	RANDOM	10	0.9176004969388926	0.0002501063411061155	5.197103931789882
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7962029	RANDOM	0	5.613090635743616	2.8386989038136012	0
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7962029	RANDOM	1	2.7743917319300144	0.17242039136041232	2.8386989038136012
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7962029	RANDOM	2	2.601971340569602	0.034828449879941825	3.183539686534426
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7962029	RANDOM	3	2.5671428906896603	0.0031056803295048674	3.2880250361742513
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7962029	RANDOM	4	2.5640372103601554	9.489467030032728e-05	3.300447757492271
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7962029	RANDOM	5	2.563942315689855	2.9895073775154657e-05	3.3009222308437725
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7962029	RANDOM	6	2.56391242061608	0.0	3.3011016012864234
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7962029	RANDOM	7	2.56391242061608	0.0	3.3011016012864234
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7962029	RANDOM	8	2.56391242061608	0.0	3.3011016012864234
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7962029	RANDOM	9	2.56391242061608	0.0	3.3011016012864234
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7962029	RANDOM	10	2.56391242061608	0.0	3.3011016012864234
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	5011698	RANDOM	0	5.613090635743616	2.841913232057744	0
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	5011698	RANDOM	1	2.7711774036858716	0.16858928423517616	2.841913232057744
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	5011698	RANDOM	2	2.6025881194506955	0.03554031577824501	3.1790918005280964
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	5011698	RANDOM	3	2.5670478036724504	0.002915231714322175	3.2857127478628314
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	5011698	RANDOM	4	2.5641325719581283	0.00013086400388706565	3.29737367472012
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	5011698	RANDOM	5	2.564001707954241	0.0	3.2980279947395554
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	5011698	RANDOM	6	2.564001707954241	0.0	3.2980279947395554
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	5011698	RANDOM	7	2.564001707954241	0.0	3.2980279947395554
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	5011698	RANDOM	8	2.564001707954241	0.0	3.2980279947395554
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	5011698	RANDOM	9	2.564001707954241	0.0	3.2980279947395554
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	5011698	RANDOM	10	2.564001707954241	0.0	3.2980279947395554
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	8203942	REAL	0	3.782131479060978	1.8774954882167907	0
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	8203942	REAL	1	1.9046359908441874	0.3742674524974139	1.8774954882167907
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	8203942	REAL	2	1.5303685383467736	0.26807917815436166	2.6260303932116185
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	8203942	REAL	3	1.262289360192412	0.19012637245469932	3.4302679276747035
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	8203942	REAL	4	1.0721629877377126	0.08638507227611991	4.190773417493501
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	8203942	REAL	5	0.9857779154615927	0.03609721752528894	4.622698778874101
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	8203942	REAL	6	0.9496806979363037	0.015711057921832028	4.839282084025834
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	8203942	REAL	7	0.9339696400144717	0.008792469407028491	4.949259489478658
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	8203942	REAL	8	0.9251771706074432	0.004939086636005174	5.019599244734886
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	8203942	REAL	9	0.920238083971438	0.001939250714860341	5.064051024458933
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	8203942	REAL	10	0.9182988332565777	0.0007431919148837007	5.083443531607536
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	442476	RANDOM	0	5.613090635743616	2.8517890387022775	0
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	442476	RANDOM	1	2.761301597041338	0.15920296720249105	2.8517890387022775
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	442476	RANDOM	2	2.602098629838847	0.035233714533370986	3.1701949731072596
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	442476	RANDOM	3	2.566864915305476	0.002766082172457107	3.2758961167073726
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	442476	RANDOM	4	2.564098833133019	0.00015159357611027602	3.286960445397201
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	442476	RANDOM	5	2.5639472395569087	2.9895073775598746e-05	3.2877184132777524
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	442476	RANDOM	6	2.563917344483133	0.0	3.287897783720406
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	442476	RANDOM	7	2.563917344483133	0.0	3.287897783720406
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	442476	RANDOM	8	2.563917344483133	0.0	3.287897783720406
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	442476	RANDOM	9	2.563917344483133	0.0	3.287897783720406
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	442476	RANDOM	10	2.563917344483133	0.0	3.287897783720406
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	219953	RANDOM	0	3.782131479060978	1.8705264315467207	0
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	219953	RANDOM	1	1.9116050475142574	0.35245670593826195	1.8705264315467207
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	219953	RANDOM	2	1.5591483415759955	0.2734388709609963	2.5754398434232444
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	219953	RANDOM	3	1.2857094706149992	0.2001072787330882	3.3957564563062332
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	219953	RANDOM	4	1.085602191881911	0.09451788957033913	4.196185571238586
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	219953	RANDOM	5	0.9910843023115719	0.04018957296566672	4.6687750190902815
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	219953	RANDOM	6	0.9508947293459051	0.01802631896711271	4.909912456884282
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	219953	RANDOM	7	0.9328684103787924	0.00901220916883616	5.03609668965407
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	219953	RANDOM	8	0.9238562012099563	0.004438851033725544	5.10819436300476
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	219953	RANDOM	9	0.9194173501762307	0.0016168264314596614	5.14814402230829
forWords_Japanese_RandomOrder_FormsPhonemesFull_FullData_suru.py	219953	RANDOM	10	0.9178005237447711	0.0005643909526532598	5.164312286622886
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	8257637	RANDOM	0	5.613090635743616	2.8424599497651415	0
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	8257637	RANDOM	1	2.770630685978474	0.16491433683531298	2.8424599497651415
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	8257637	RANDOM	2	2.605716349143161	0.03886153002183024	3.1722886234357675
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	8257637	RANDOM	3	2.566854819121331	0.0028047727889934926	3.288873213501258
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	8257637	RANDOM	4	2.5640500463323375	0.00010280677545715378	3.300092304657232
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	8257637	RANDOM	5	2.5639472395568803	2.9895073776042835e-05	3.300606338534518
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	8257637	RANDOM	6	2.5639173444831043	0.0	3.300785708977174
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	8257637	RANDOM	7	2.5639173444831043	0.0	3.300785708977174
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	8257637	RANDOM	8	2.5639173444831043	0.0	3.300785708977174
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	8257637	RANDOM	9	2.5639173444831043	0.0	3.300785708977174
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	8257637	RANDOM	10	2.5639173444831043	0.0	3.300785708977174
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7914250	RANDOM	0	5.613090635743616	2.8454693207466253	0
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7914250	RANDOM	1	2.7676213149969904	0.15940196376108906	2.8454693207466253
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7914250	RANDOM	2	2.6082193512359013	0.04139127196494918	3.1642732482688034
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7914250	RANDOM	3	2.566828079270952	0.002824004910482625	3.288447064163651
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7914250	RANDOM	4	2.5640040743604695	0.0001436404554699955	3.2997430838055815
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7914250	RANDOM	5	2.5638604339049995	0.0	3.3004612860829314
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7914250	RANDOM	6	2.5638604339049995	0.0	3.3004612860829314
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7914250	RANDOM	7	2.5638604339049995	0.0	3.3004612860829314
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7914250	RANDOM	8	2.5638604339049995	0.0	3.3004612860829314
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7914250	RANDOM	9	2.5638604339049995	0.0	3.3004612860829314
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7914250	RANDOM	10	2.5638604339049995	0.0	3.3004612860829314
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7832928	RANDOM	0	5.613090635743616	2.8462914906480448	0
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7832928	RANDOM	1	2.766799145095571	0.16342516600850665	2.8462914906480448
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7832928	RANDOM	2	2.6033739790870642	0.03725407793162061	3.173141822665058
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7832928	RANDOM	3	2.5661199011554436	0.002161473025827032	3.28490405645992
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7832928	RANDOM	4	2.5639584281296166	8.968522132679624e-05	3.293549948563228
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7832928	RANDOM	5	2.56386874290829	0.0	3.293998374669862
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7832928	RANDOM	6	2.56386874290829	0.0	3.293998374669862
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7832928	RANDOM	7	2.56386874290829	0.0	3.293998374669862
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7832928	RANDOM	8	2.56386874290829	0.0	3.293998374669862
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7832928	RANDOM	9	2.56386874290829	0.0	3.293998374669862
forWords_Japanese_RandomOrder_Normalized_FullData_suru.py	7832928	RANDOM	10	2.56386874290829	0.0	3.293998374669862
