Script	Run	Model	Accuracy_Pairs	Accuracy_Full	Accuracy_Pairs_Types	Accuracy_Full_Types
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	1466236	RANDOM	0.17339242671642952	0.01247501968146309	0.1846038302666166	0.01818181818181818
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	1473850	650139	0.8134670709898142	0.7236116998728275	0.7966203529853548	0.6934716290420988
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	1524821	9682865	0.9967343130394215	0.9955186822503482	0.994066841907623	0.9915802318486883
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	1536494	RANDOM	0.9678874115543115	0.9588808817295464	0.9523845287269996	0.9380109823062843
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	1571131	3011383	0.9854210403545604	0.9794707200387573	0.9770935035674052	0.9670530811470409
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	1626789	RANDOM	0.020138402923567375	0.01907587961000424	0.030642132932782576	0.027211714460036607
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	1736782	569327	0.9930409765959101	0.9897050808453945	0.9884340968832144	0.9823062843197071
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	1817633	RANDOM	0.9608895109245005	0.9465269787440198	0.9418700713481036	0.9181208053691275
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	1823972	RANDOM	0.8169271440789985	0.7225216496093987	0.8022530980097634	0.6921293471629042
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	1925127	RANDOM	0.5359614337920846	0.5548355840852661	0.48509200150206533	0.47284929835265405
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2022727	RANDOM	0.013879169582458595	0.006903651668382487	0.02223056702966579	0.009762050030506406
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2190003	RANDOM	0.9796283337221056	0.9771089444679949	0.9680811115283515	0.963392312385601
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2245737	RANDOM	0.8121841225410155	0.7224005329134621	0.794742771310552	0.6920073215375229
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2311103	RANDOM	0.44230619702977997	0.1608429722037183	0.48696958317686817	0.21244661378889568
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2341508	RANDOM	0.9790062981105668	0.9695997093199298	0.9684566278633121	0.9532641854789505
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2374603	RANDOM	0.9803281237850867	0.9703264094955489	0.9709350356740518	0.9547284929835266
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2430814	2247460	0.9850711453230697	0.9790468116029795	0.9764175741644762	0.9661989017693716
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2462786	2409644	0.9854210403545604	0.9794707200387573	0.9770935035674052	0.9670530811470409
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2473028	RANDOM	0.4271052017728015	0.16035850541997215	0.4650394292151709	0.2108602806589384
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	251068	RANDOM	0.976557032890133	0.9725065100224066	0.9623732632369508	0.9543624161073826
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	262152	RANDOM	0.21841225410154733	0.04154302670623145	0.2440105144573789	0.056741915802318486
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2645503	RANDOM	0.5358059248891999	0.5538060921698056	0.48471648516710475	0.47077486272117147
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2710379	5407368	0.9927299587901407	0.9893417307575849	0.9878332707472776	0.9815741305674192
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2717553	RANDOM	0.1862996656558588	0.014231211772542844	0.20187758167480285	0.020622330689444784
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2725456	RANDOM	0.4298654847990047	0.15175922000847816	0.4680435598948554	0.19890176937156803
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2770162	RANDOM	0.4641940751108001	0.18651971174226367	0.5129553135561397	0.24527150701647346
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2807539	RANDOM	0.8174325480133737	0.7226427663053352	0.8027037176117161	0.6915192190359976
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2808061	3956156	0.9927688360158619	0.9893417307575849	0.9879083740142697	0.9815741305674192
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2875728	RANDOM	0.4761682606329212	0.20480833282868044	0.5312054074352235	0.2741915802318487
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2882021	1314226	0.9926522043386984	0.9892811724096167	0.9876830642132933	0.9814521049420378
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	2959504	RANDOM	0.8236140269030402	0.7351177859867983	0.8111152835148329	0.7097010372178157
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	30109	RANDOM	0.9388461239405956	0.9247259734754436	0.9147577919639505	0.8905430140329469
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	3043984	RANDOM	0.22389394292823264	0.052201295948646524	0.2508449117536613	0.07114093959731543
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	3056645	RANDOM	0.19807946504937407	0.03627445043299219	0.2169733383402178	0.05137278828553996
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	314375	9768906	0.9850711453230697	0.9790468116029795	0.9764175741644762	0.9661989017693716
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	3189932	RANDOM	0.8113288235751497	0.715799672984921	0.7948929778445363	0.6830994508846858
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	3196570	RANDOM	0.01057460539615893	0.0012111669593653485	0.017273751408186256	0.0023184868822452714
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	3222713	RANDOM	0.9910971153098515	0.9867982801429177	0.9856552760045062	0.9780353874313605
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	3224643	RANDOM	0.060415208770702125	0.03730394234845273	0.08411565903116786	0.050396583282489325
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	3512510	RANDOM	0.8093072078376488	0.7113789135832375	0.792114156965828	0.6769981696156193
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	3555266	RANDOM	0.4708420807091206	0.1864591533942954	0.5227938415321066	0.24490543014032948
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	369598	RANDOM	0.9324702589223233	0.9160055713680131	0.9055200901239204	0.8778523489932886
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	3911806	RANDOM	0.812067490863852	0.7219766244776843	0.7945925647765678	0.6911531421598536
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	4049924	RANDOM	0.8054972397169738	0.7044147035668867	0.7865565152084115	0.6660158633312996
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	4152336	RANDOM	0.21775134126428738	0.04027130139889784	0.24273375891851295	0.05430140329469189
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	4177251	RANDOM	0.006103724438224089	0.004965784533397929	0.009913631242959069	0.007565588773642465
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	424598	RANDOM	0.006414742243993469	0.006419184884636347	0.009913631242959069	0.009395973154362415
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	4387355	RANDOM	0.5272918124562631	0.5471446738932962	0.47134810364250845	0.4616229408175717
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	4397653	RANDOM	0.17335354949070833	0.0211954217888936	0.18220052572286893	0.03026235509456986
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	4443448	RANDOM	0.18653292901018584	0.013201719857082298	0.20187758167480285	0.01879194630872483
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	4492289	RANDOM	0.021110333566596688	0.01271725307333616	0.032895230942546004	0.018425869432580844
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	4532683	RANDOM	0.4585180001555089	0.16877611578756133	0.5064213293278258	0.2202562538133008
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	4628958	RANDOM	0.9725915558665733	0.9608793072124993	0.9583176868193767	0.9391092129347163
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	4871031	RANDOM	0.9939351527874971	0.9915823896324109	0.989485542621104	0.9849908480780964
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	4979409	RANDOM	0.5190498406033746	0.5375158965663417	0.46000751032669923	0.4483221476510067
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	5134833	RANDOM	0.7735790373998911	0.6810997395991037	0.7435223432219301	0.6355094569859671
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	5343193	RANDOM	0.9790840525620091	0.968994125840247	0.969132557266241	0.9530201342281879
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	5412478	RANDOM	0.42310084752352073	0.15103251983285895	0.46075854299662033	0.19890176937156803
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	56407	RANDOM	0.5650415986315217	0.5759098891782232	0.5240705970709726	0.5010372178157413
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	5688778	RANDOM	0.19306430293134283	0.025252831102767517	0.21096507698084865	0.036241610738255034
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	5808605	RANDOM	0.16581136770080088	0.0023617755707624295	0.17386406308674426	0.004026845637583893
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	5832803	RANDOM	0.8261021693491952	0.7366923030339733	0.8147202403304544	0.712019524100061
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	5908649	RANDOM	0.810940051317938	0.7159207896808575	0.7942170484416072	0.6833435021354485
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	5922847	RANDOM	0.05069590234040899	0.029613032156482772	0.06984603830266617	0.039414276998169614
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	6076543	RANDOM	0.01959412176347096	0.023436080663719494	0.028013518588058582	0.03282489322757779
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	6094921	RANDOM	0.5631366145711842	0.576333797614001	0.5211415696582802	0.5017693715680293
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	6191095	RANDOM	0.17300365445921778	0.015321262035971658	0.18325197146075856	0.021964612568639415
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	626070	RANDOM	0.19376409299432393	0.02404166414340217	0.21186631618475404	0.03428920073215375
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	6460161	RANDOM	0.16620013995801258	0.0024828922666989646	0.17461509575666542	0.004392922513727883
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	6608874	RANDOM	0.057732680195941216	0.036940592260643126	0.07923394667668043	0.04954240390482001
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	6735141	RANDOM	0.9369800171059793	0.9282989160055714	0.9111528351483289	0.8953020134228188
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	6920761	RANDOM	0.45933442189565354	0.1706534245745776	0.507923394667668	0.22379499694935936
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	6922203	RANDOM	0.8125728947982273	0.7218555077817477	0.7954938039804732	0.6910311165344722
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	6931725	RANDOM	0.18633854288157997	0.014170653424574577	0.20195268494179497	0.020500305064063452
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	6971677	RANDOM	0.01838892776611461	0.017016895779083146	0.027938415321066466	0.024161073825503355
forWords_Sesotho_EvaluateWeights_Prefixes_ByType.py	6976953	RANDOM	0.06795739056060959	0.05668261369829831	0.09365377393916635	0.07773032336790726
