5.728046967403482	[5.63866676968]	0.95	1	4.0	4
5.778162155493044	[5.68959362566]	0.9	1	2.0	3
5.81489935149316	[5.74048996551]	0.75	1	4.0	6
5.774138499310433	[5.92407956794]	1.0	1	8.0	3
5.850227488211196	[5.7110761256]	0.8	2	2.0	7
6.031028225266159	[6.02040240442]	0.6	8	5.0	3
6.012927694041586	[6.01670788856]	0.8	3	0.2	2
6.031382842859494	[5.95018699054]	0.7	20	4.0	2
6.037215563717501	[6.17552764907]	1.0	4	0.2	8
6.078534943301992	[6.09124022423]	0.85	20	4.0	8
6.0721589542551575	[6.04534929308]	0.75	10	5.0	9
6.133713066336773	[6.13629316933]	0.95	20	0.5	4
6.1327953663337835	[6.21962481133]	1.0	15	0.2	2
6.176016712715128	[6.19761240513]	1.0	20	0.5	8
6.2249347320559165	[6.23352355063]	0.6	10	0.2	2
6.284413175576998	[6.14750616521]	0.6	4	0.2	9
6.279735196847825	[6.35360477423]	0.4	15	10.0	6
6.336168091596096	[6.28612198041]	0.35	15	4.0	6
6.357673434791169	[6.38678430431]	0.35	15	0.5	3
6.339543752825104	[6.3037920149]	0.9	30	0.2	9
6.35594471697991	[6.46748277347]	0.2	2	5.0	4
6.41654349736231	[6.33108654996]	0.15	20	1.0	2
6.512939376122169	[6.54414465115]	0.35	4	0.1	7
6.80968964146996	[6.85282802645]	0.15	10	0.1	8
6.852872769118159	[6.97154534213]	0.1	5	0.2	10
