6.1696160137796054	[6.21837344691]	0.95	1	10.0	4
6.167545093260076	[6.1785316813, 6.16546308302, 6.13684565573, 6.15403780198, 6.14774137318, 6.19618326891, 6.18334234831, 6.22093571392]	0.95	1	10.0	2
6.171365558586463	[6.17288478462]	0.95	1	10.0	5
6.176043645821647	[6.22329977352]	0.95	2	10.0	2
6.195534797452611	[6.08194244799]	0.95	1	5.0	4
6.177838752738031	[6.24725743778, 6.25431327181]	1.0	1	10.0	2
6.186459594099043	[6.22711327239]	1.0	2	10.0	2
6.191066123687156	[6.19974182741]	1.0	1	8.0	3
6.216267815341579	[6.17047175033]	1.0	1	5.0	7
6.225802811467094	[6.17800184998]	0.95	5	10.0	9
6.254459633523687	[6.11446312353]	0.95	3	3.0	7
6.266546072312112	[6.22143028536, 6.13664426493]	0.95	8	4.0	6
6.272812105159133	[6.1260731898]	1.0	2	1.0	4
6.309647678094304	[6.19465575348]	1.0	5	1.0	5
6.300235335494271	[6.19229801421]	1.0	5	1.0	3
6.300128536359303	[6.25609104363]	1.0	20	5.0	6
6.2841589464319725	[6.39532859916]	1.0	20	10.0	8
6.293953507271688	[6.25131759646]	1.0	2	0.5	5
6.311452597709392	[6.19785357295]	0.95	10	3.0	9
6.3057723922835285	[6.17502952509]	0.95	8	3.0	10
6.316429062343941	[6.34245747682]	1.0	30	8.0	7
6.32386201547516	[6.39421011076]	1.0	25	8.0	10
6.351938705289794	[6.46010229606]	0.95	8	0.2	5
6.356580092575328	[6.42629474918]	1.0	8	0.2	5
6.343505010416485	[6.56414048369]	0.95	4	0.1	4
6.33623829073132	[6.24273471063]	1.0	25	2.0	2
6.400809799024875	[6.34144161331]	1.0	25	0.5	7
6.368696186455497	[6.39096336966]	0.95	25	0.5	3
6.412232300862334	[6.60448618174]	0.95	10	0.1	10
6.458645129376787	[6.68267318677]	1.0	25	0.1	10
