7.1232366116194346	[7.08538853672]	0.95	1	10.0	8
7.123993425340725	[7.05668558465, 7.03973308406]	0.95	1	10.0	7
7.1225095088596895	[7.10494284087, 7.10707946021, 7.10582668173]	0.95	1	10.0	9
7.13176467653693	[7.1039095764]	0.95	4	8.0	6
7.123159117958202	[7.07304972106]	0.95	2	10.0	10
7.124528021520881	[7.13516017876]	0.95	3	10.0	10
7.1218115007075475	[7.05461745098]	0.95	1	10.0	10
7.125915659518482	[7.12384418945]	0.95	4	10.0	10
7.13345855443313	[6.96670168919]	0.95	2	4.0	8
7.129080255153767	[7.15798169524]	0.95	3	10.0	4
7.131801281956051	[7.16279341645]	0.95	5	10.0	4
7.141618360215324	[7.01454922158]	0.95	3	2.0	7
7.131586844478489	[7.22405204268]	0.95	15	10.0	10
7.143596462247022	[7.03654272255]	0.95	5	2.0	8
7.139824618833168	[7.10367651652]	1.0	2	5.0	4
7.138715723535216	[7.19391091934]	1.0	5	10.0	3
7.151037973968295	[7.03205427704]	0.95	8	1.0	4
7.135869563704061	[7.2603631743]	0.95	30	10.0	10
7.151331820308478	[7.07863020663]	0.95	20	2.0	5
7.140137513741179	[7.19122831902]	0.95	30	10.0	4
7.153033155383599	[7.0886155145]	1.0	15	3.0	5
7.153116178574345	[7.13015793074]	1.0	3	0.5	8
7.156918544473395	[7.21411475195]	0.95	10	0.2	6
7.156765813098661	[7.12383635481]	1.0	4	0.5	5
7.151834836610341	[7.10843405557]	0.95	30	3.0	4
7.154174837219664	[7.15771441615]	0.95	30	1.0	9
7.1574953577294895	[7.318169833]	0.95	4	0.1	4
7.158133120082345	[7.36238966132]	1.0	1	0.1	6
7.158347879887767	[7.35233616421]	0.95	15	0.1	10
7.161260832897238	[7.32695975588]	1.0	1	0.1	2
