6.878100962269091	[6.88375552146, 6.79311418766, 6.87096869961, 6.87843596586, 6.90086276566, 6.88605370778, 6.86688868041, 6.84477788296, 6.90945857128]	0.95	1	8.0	10
6.875577554413615	[6.92785497473, 6.93637307077, 6.83837079127, 6.92158696337, 6.91281589416, 6.91624956198, 6.92222175343, 6.87485638919, 6.84183351565]	0.95	1	10.0	10
6.884018930692347	[6.84880592846]	0.95	1	8.0	9
6.881478616108073	[6.81930899605, 6.96877588268, 6.86643775752, 6.85415632281]	0.95	1	10.0	9
6.881014925445394	[6.79430615186, 6.84023375881, 6.80878669318, 6.82225848327]	0.95	1	5.0	10
6.890337094414893	[6.87175815376]	0.95	1	8.0	8
6.887763873969141	[6.91520591397, 6.81183330897]	0.95	1	10.0	8
6.948878485936479	[6.86465369033]	0.95	3	5.0	5
6.935074552955877	[6.93048940552]	1.0	1	2.0	10
6.973567543643188	[6.96999225427]	1.0	1	2.0	4
6.987514950684426	[6.9588386651]	1.0	2	3.0	4
7.004612393352062	[7.01243699565]	1.0	5	4.0	9
7.00334412087659	[7.03915678472]	0.95	8	10.0	4
7.011889987796527	[6.98979564748]	1.0	3	1.0	4
7.034921041279913	[6.99689256216]	0.95	15	8.0	5
7.031812168171505	[7.04371278003]	0.95	15	10.0	5
7.043886877047765	[6.98063361586]	1.0	5	2.0	4
7.026778655565658	[7.04178740658]	1.0	8	1.0	10
7.023183841966902	[7.04445571338]	0.95	5	0.5	2
7.026845922620577	[7.07465745307]	0.95	5	0.2	2
7.058616666540041	[7.02724917222]	0.95	15	1.0	4
7.059721907055479	[7.05773821206]	1.0	8	10.0	2
7.063934685747268	[7.19021362958]	0.95	20	0.2	7
7.082748593512837	[7.11896645307]	1.0	20	8.0	7
7.065439251116005	[7.14427588405]	1.0	15	0.5	10
7.087469189788045	[7.02717398944]	0.95	30	2.0	7
7.081000243208084	[7.08369321992]	0.95	25	0.2	7
7.094524692152088	[7.14798529615]	1.0	15	10.0	2
7.105571790074533	[7.15775965472]	1.0	20	10.0	3
7.1301726668837695	[7.21541337312]	1.0	30	8.0	5
