6.3961229733862375	[6.3609796158, 6.44512322071, 6.42011494044, 6.46040530252, 6.37491636257]	0.95	1	10.0	9
6.393676394060166	[6.34953024409, 6.37448580803, 6.39819153261, 6.44504867221, 6.36813560246, 6.45290404802, 6.37418388119, 6.40760822871]	0.95	1	10.0	10
6.402484618554364	[6.34039162867]	0.95	1	8.0	9
6.398310762311699	[6.46057414367]	0.95	2	10.0	10
6.400004502945343	[6.39873343347, 6.3760270854, 6.38970339419]	0.95	1	8.0	10
6.401383878367925	[6.37358735262, 6.36272265427]	0.95	1	10.0	7
6.403030956008055	[6.3736708626]	0.95	3	10.0	10
6.410348166040803	[6.45708677298]	0.95	4	10.0	9
6.414238256360844	[6.43636504678]	0.95	4	8.0	10
6.421191217732211	[6.37245955375]	0.95	1	4.0	7
6.443966148633885	[6.31324201841]	0.95	4	2.0	9
6.441298607948963	[6.37133697754]	0.95	2	1.0	9
6.420133509233632	[6.38860861611]	0.95	1	8.0	3
6.459427581106785	[6.43772560425]	0.95	3	0.5	7
6.459239194499569	[6.43305219291]	0.95	15	4.0	6
6.460443697194889	[6.40230431984]	0.95	10	4.0	4
6.469492924709971	[6.45078848432]	0.95	5	0.5	7
6.480783283691274	[6.39919084698]	0.95	15	1.0	6
6.460037812201578	[6.40902905155]	0.95	10	5.0	2
6.4844481589938665	[6.48218952064]	0.95	8	0.5	4
6.468063505545624	[6.56567565061]	0.95	3	0.1	9
6.480909827305095	[6.55495242289]	1.0	8	8.0	5
6.479028707544497	[6.43404996211]	1.0	3	5.0	3
6.518861437707344	[6.48374467755]	1.0	10	1.0	6
6.501014237490125	[6.51164060708]	0.95	25	1.0	3
6.53288932503879	[6.54264744476]	1.0	10	0.5	4
6.528426915933006	[6.59370044378]	1.0	15	0.2	9
6.540407810067503	[6.64445184912]	1.0	5	0.1	3
6.563937140437006	[6.70037794319]	1.0	20	0.1	2
6.563408024129323	[6.64834430002]	1.0	30	0.2	3
