5.274209484636792	[5.27946821755]	1.0	2	10.0	7
5.271491842172477	[5.2878104566]	1.0	1	10.0	5
5.2729993646656865	[5.32774139703]	1.0	1	10.0	7
5.273352485429217	[5.33645145247]	1.0	2	10.0	4
5.271580987829099	[5.2434599311]	1.0	1	10.0	4
5.274144571381843	[5.34474800635]	0.95	1	10.0	8
5.299742993787814	[5.28333415746]	1.0	1	8.0	5
5.27811185499205	[5.20643091694]	0.95	3	10.0	9
5.305947388888827	[5.35711583647]	0.95	3	8.0	5
5.278108684113349	[5.33987328276]	1.0	1	10.0	10
5.316555905269808	[5.30453581842]	1.0	10	8.0	6
5.3050156728655695	[5.27846340717]	0.95	2	8.0	3
5.308957031391398	[5.27961803967]	0.95	4	8.0	9
5.313738807867616	[5.2972696792]	1.0	5	8.0	2
5.330854450446479	[5.27805923602]	0.95	1	5.0	5
5.2992932616895665	[5.39368426037]	0.95	20	10.0	5
5.362270805394245	[5.25946151346, 5.28622026818]	1.0	2	4.0	5
5.351250397762767	[5.26205540231]	1.0	10	5.0	3
5.399451903927377	[5.25591113653]	0.95	3	3.0	7
5.395222652616205	[5.30253518696]	0.95	25	4.0	6
5.382248955140577	[5.32744611423]	1.0	15	4.0	10
5.43779518503551	[5.35431202817]	1.0	5	2.0	9
5.451091840473226	[5.33161533396]	1.0	15	2.0	7
5.463701496020734	[5.49891241311]	0.95	2	1.0	5
5.487537549721822	[5.45033921456]	0.95	10	1.0	2
5.517028667817253	[5.6042992556]	1.0	10	0.5	7
5.50189336355815	[5.40011050554]	0.95	30	1.0	5
5.492073440020177	[5.58512710742]	1.0	1	0.5	9
5.555359363395057	[5.85804118497]	0.95	10	0.2	6
5.569059615048925	[5.79080236948]	1.0	25	0.2	4
