6.696830251131575	[6.65105399395]	0.95	4	1.0	7
6.696830251940502	[6.67022368064]	1.0	5	0.5	5
6.696830253699815	[6.76341937817]	0.95	10	1.0	5
6.696830254468093	[6.72985964775]	0.95	15	3.0	5
6.6968302542880025	[6.64922958514]	1.0	10	2.0	9
6.69683025161313	[6.65210968351]	0.95	5	8.0	7
6.696830251271679	[6.71318231787]	1.0	5	10.0	5
6.696830254491295	[6.69915974592]	0.95	15	8.0	7
6.696830248561292	[6.66179633954]	1.0	2	2.0	3
6.696830252715369	[6.67697017092]	1.0	5	0.5	10
6.696830257374078	[6.77812084226]	1.0	30	5.0	6
6.696830249556794	[6.63975661299]	1.0	3	0.5	2
6.696830249718555	[6.78663347561]	1.0	2	0.1	8
6.696830255819883	[6.6841080624]	0.95	20	10.0	10
