7.312727299819869	[7.30328026777, 7.3013698649, 7.31430034479, 7.3146636125, 7.25686393944, 7.33804045393, 7.33035851692, 7.28313888114, 7.30678218335, 7.26661575393, 7.30759044992, 7.32325118437, 7.25108244573, 7.25464698642, 7.28854755325, 7.27416611869, 7.38844954919, 7.2077580015, 7.30058807882, 7.27045195467, 7.31669416647, 7.32117341859, 7.32386324655, 7.33940192228, 7.3271323389, 7.33040956371, 7.27384981627, 7.31214262636, 7.36276314447]	0.95	1	10.0	10
7.315164476714352	[7.32303466585, 7.30289838285, 7.39181036639, 7.22046237732, 7.37262557566, 7.36898670835, 7.30771402186, 7.33152928443, 7.32440249823, 7.29080610663, 7.34868590235]	0.95	2	10.0	10
7.315853012077991	[7.27522194404, 7.30131391552, 7.33086743937, 7.25574456737, 7.33578222825, 7.39687211911, 7.36628211029, 7.31941230277, 7.3362398935, 7.32049598142]	0.95	1	10.0	9
7.318198164706857	[7.34706703118, 7.27002196128, 7.32847376356]	0.95	2	10.0	9
7.317724683049326	[7.28672497024, 7.361167106, 7.35145267268]	0.95	3	10.0	10
7.319059031144966	[7.33713108149]	0.95	1	10.0	8
7.32364378641429	[7.40879016814]	0.95	3	10.0	8
7.32033141338872	[7.3413504085]	0.95	4	10.0	10
7.33579187632032	[7.35426074988]	0.95	3	10.0	4
7.332854778248759	[7.41768233933]	1.0	1	10.0	10
7.354475758490099	[7.45619777729]	1.0	4	10.0	6
7.341380635456304	[7.38296254453]	0.95	4	10.0	3
7.370060992382986	[7.29375941096]	0.95	4	8.0	4
7.400597784479739	[7.33116762896]	1.0	3	5.0	10
7.415518567998763	[7.33498443389]	1.0	5	5.0	8
7.401088309266913	[7.43557786388]	1.0	10	8.0	5
7.436276987209464	[7.40927621298]	1.0	25	5.0	8
7.467009489248005	[7.35847933994]	0.95	10	3.0	9
7.467832975342123	[7.4140088864]	1.0	20	4.0	8
7.496754785298397	[7.40654638446]	0.95	20	3.0	3
7.505672411172936	[7.33368915079]	1.0	3	3.0	2
7.512860259091974	[7.32395455425]	1.0	1	2.0	7
7.552489656243728	[7.41519589334]	0.95	5	1.0	5
7.537925817795212	[7.4135019437]	1.0	30	3.0	2
7.583741732723347	[7.56131975298]	0.95	4	0.5	6
7.5486878384846126	[7.52307363217]	0.95	25	1.0	10
7.631321917298395	[7.64215865286]	1.0	8	0.5	4
7.629861773691703	[7.67518681124]	1.0	5	0.5	3
7.62791068712558	[7.89675552302]	0.95	8	0.2	7
7.65050315199611	[7.89690454131]	1.0	2	0.2	4
7.691626392658543	[7.94229398421]	1.0	30	0.2	4
