Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	4.3146025214	8979009	0.393723985442
RANDOM_BY_TYPE	4.34693136182	6429757	0.358399656073
RANDOM_BY_TYPE	4.38986569354	1672188	0.315115474873
RANDOM_BY_TYPE	4.36007463808	8381733	0.342308825589
RANDOM_BY_TYPE	4.34721873196	6087686	0.349756693017
GROUND	4.30369117329	199528	0.39694916259
