Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	5.61325425688	3147772	0.521238071735
RANDOM_BY_TYPE	5.64075917487	9060485	0.501037464668
RANDOM_BY_TYPE	5.62556022548	2398289	0.509517005179
RANDOM_BY_TYPE	5.60221321726	5510451	0.53725697549
RANDOM_BY_TYPE	5.6031915297	1471199	0.536909827023
RANDOM_BY_TYPE	5.73335849759	7790872	0.404881530976
RANDOM_BY_TYPE	5.6437466854	909535	0.501781591146
GROUND	5.51680183286	6433590	0.620818574292
GROUND	5.51633740981	6868104	0.621038586299
