Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	4.87182919965	91096	0.360291959286
RANDOM_BY_TYPE	4.88564640801	8769338	0.34497769127
RANDOM_BY_TYPE	4.87772315142	6585462	0.354113484964
RANDOM_BY_TYPE	4.86708312254	5164402	0.367181774577
RANDOM_BY_TYPE	4.86005072615	4383687	0.372430870392
GROUND	4.79884060592	1624538	0.432302219728
