Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	5.68916817054	6530131	0.498740318878
RANDOM_BY_TYPE	5.67029373704	4165700	0.515102212126
RANDOM_BY_TYPE	5.745445474	3604909	0.44189429672
RANDOM_BY_TYPE	5.74394877859	336907	0.441362922533
RANDOM_BY_TYPE	5.7171793503	4645144	0.470472214462
GROUND	5.593191518	1532767	0.592470845458
