Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	3.16342651274	9494822	0.284443352532
RANDOM_BY_TYPE	3.20235130188	2375802	0.247307207749
RANDOM_BY_TYPE	3.19877563199	905775	0.243619929731
RANDOM_BY_TYPE	3.18847730288	5885158	0.263192657135
RANDOM_BY_TYPE	3.20378745587	5673096	0.244599535711
GROUND	3.20436402755	5512740	0.25005561798
