Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	4.56215572316	4900953	0.314739257644
RANDOM_BY_TYPE	4.48030932398	4629146	0.404260864363
RANDOM_BY_TYPE	4.54148994345	9065397	0.331405047341
RANDOM_BY_TYPE	4.52570530903	3267168	0.360218572357
RANDOM_BY_TYPE	4.54779758689	1768340	0.333545101335
GROUND	4.47710663245	4297090	0.399772937011
