Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	3.19898583482	1656565	0.124821730923
RANDOM_BY_TYPE	3.18159992635	8539080	0.133566049294
RANDOM_BY_TYPE	3.19771136232	1669908	0.126232450083
RANDOM_BY_TYPE	3.19813844183	7945071	0.120772539481
RANDOM_BY_TYPE	3.19316597954	7088071	0.129942442536
GROUND	3.19512212875	9765545	0.128111055261
