Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	4.78207309654	7239106	0.381928094728
RANDOM_BY_TYPE	4.80404323215	7626202	0.361087547155
RANDOM_BY_TYPE	4.75372718684	7392137	0.408380246124
RANDOM_BY_TYPE	4.77294165683	999535	0.389538369539
RANDOM_BY_TYPE	4.81220119665	3363757	0.351870586862
GROUND	4.71168157739	7470564	0.453175858838
