Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	5.42862363666	6349720	0.355662031187
RANDOM_BY_TYPE	5.43977140747	8477342	0.342976206121
RANDOM_BY_TYPE	5.38330727816	8414272	0.399661964213
RANDOM_BY_TYPE	5.39471798658	1332642	0.388209097313
RANDOM_BY_TYPE	5.4445945365	3794534	0.33815598267
GROUND	5.41258118273	3636350	0.369765027086
