Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	5.27912764993	8401182	0.255520142926
RANDOM_BY_TYPE	5.30963372899	6377434	0.221662271395
RANDOM_BY_TYPE	5.30293183285	5431357	0.228972857038
RANDOM_BY_TYPE	5.30660123641	3528620	0.231629358329
RANDOM_BY_TYPE	5.2909879071	603770	0.249895374592
GROUND	5.2773875151	6732053	0.251768219764
