Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	5.52799197077	959860	0.352606637791
RANDOM_BY_TYPE	5.4844063226	7844226	0.399178092911
RANDOM_BY_TYPE	5.50940695863	1376841	0.373978854125
RANDOM_BY_TYPE	5.52818321958	3854098	0.354587374473
RANDOM_BY_TYPE	5.45245639426	1586362	0.428472513238
GROUND	5.42214820118	7646144	0.459229342105
