Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	5.58153522043	7118310	0.45306183507
RANDOM_BY_TYPE	5.58178878932	6369684	0.454617538434
RANDOM_BY_TYPE	5.5989199803	3005240	0.437687941743
RANDOM_BY_TYPE	5.62788395185	9256853	0.409348753634
RANDOM_BY_TYPE	5.61837669558	3846955	0.416919753581
GROUND	5.5061569996	3819940	0.528122695014
