Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	5.12425501559	4770443	0.267841927201
RANDOM_BY_TYPE	5.08769858835	2369159	0.297258727811
RANDOM_BY_TYPE	5.08614294977	6895328	0.305972307348
RANDOM_BY_TYPE	5.06785831312	4924591	0.322373544854
RANDOM_BY_TYPE	5.04930022326	7841861	0.339438477384
GROUND	5.0254741135	4211746	0.361326308082
