Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	3.75096948524	4024078	0.391810691121
RANDOM_BY_TYPE	3.80455831505	3013663	0.343864996508
RANDOM_BY_TYPE	3.80338857319	5676935	0.338650264329
RANDOM_BY_TYPE	3.78650770804	3617768	0.360206910731
RANDOM_BY_TYPE	3.81985496995	2881713	0.324914207508
GROUND	3.75428533208	9550385	0.38567454336
