Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	5.05313380534	4688562	0.176776597899
RANDOM_BY_TYPE	5.06214471675	1266455	0.167039811256
RANDOM_BY_TYPE	5.05943690824	4992423	0.171218533844
RANDOM_BY_TYPE	5.02452059331	724155	0.207101745359
RANDOM_BY_TYPE	5.0480582744	956428	0.182985646345
GROUND	5.0512502564	5946127	0.178830087461
