Type	Distance	ConditionalMI	TotalMI	ModelID	UnigramCE
RANDOM_BY_TYPE	1	0.0954002559993	0.0976754035884	1483880	2.41610106111
RANDOM_BY_TYPE	2	0.00393883890695	0.0976754035884	1483880	2.41610106111
RANDOM_BY_TYPE	3	0	0.0976754035884	1483880	2.41610106111
RANDOM_BY_TYPE	4	0	0.0976754035884	1483880	2.41610106111
RANDOM_BY_TYPE	1	0.0507723527256	0.072865422225	1798438	2.41884141027
RANDOM_BY_TYPE	2	0.0234363952913	0.072865422225	1798438	2.41884141027
RANDOM_BY_TYPE	3	0	0.072865422225	1798438	2.41884141027
RANDOM_BY_TYPE	4	0.00229447999151	0.072865422225	1798438	2.41884141027
RANDOM_BY_TYPE	1	0.0489085601195	0.056885109363	6561906	2.42545791408
RANDOM_BY_TYPE	2	0.0126163258272	0.056885109363	6561906	2.42545791408
RANDOM_BY_TYPE	3	0	0.056885109363	6561906	2.42545791408
RANDOM_BY_TYPE	4	0	0.056885109363	6561906	2.42545791408
RANDOM_BY_TYPE	1	0.0749891055115	0.0750564927428	8538405	2.41815692402
RANDOM_BY_TYPE	2	0.00710769584275	0.0750564927428	8538405	2.41815692402
RANDOM_BY_TYPE	3	0.00147312906533	0.0750564927428	8538405	2.41815692402
RANDOM_BY_TYPE	4	0	0.0750564927428	8538405	2.41815692402
RANDOM_BY_TYPE	1	0.0751627533953	0.102764452879	3100946	2.43296299113
RANDOM_BY_TYPE	2	0.0194975563843	0.102764452879	3100946	2.43296299113
RANDOM_BY_TYPE	3	0.00885810679439	0.102764452879	3100946	2.43296299113
RANDOM_BY_TYPE	4	0	0.102764452879	3100946	2.43296299113
GROUND	1	0.095547390874	0.125086197082	9874000	2.41551411705
GROUND	2	0.0178045902856	0.125086197082	9874000	2.41551411705
GROUND	3	0.0101533777573	0.125086197082	9874000	2.41551411705
GROUND	4	0.00158083816459	0.125086197082	9874000	2.41551411705
