Type	Residual	ModelID	TotalMI
RANDOM_BY_TYPE	5.27318435391	3163419	0.185948020396
RANDOM_BY_TYPE	5.25971627968	5479440	0.198167694796
RANDOM_BY_TYPE	5.24874748404	4032767	0.210261174983
RANDOM_BY_TYPE	5.25712689804	4375625	0.200579001276
RANDOM_BY_TYPE	5.22360812773	6390902	0.236510964249
GROUND	5.23468214251	8568513	0.223367184538
